galfit result file run on 11-14-2014
type galaxyID timeStep age(GYr) redshift(z) camera filter px(pixels) errpx(pixels) py(pixels) errpy(pixels) mag errmag rad(pixels) errrad(pixels) rad(kpc) errrad(kpc) sersicIndex(n) errsersicIndex(n) b/a errb/a angle(deg) errangle(deg) rff sky
disk VELA02 300 2.842 2.33333333333 1 F160W 24.2799 0.9514 22.1141 0.5039 25.0301 0.3334 5.5907 0.9953 2.79654021756 0.497861891808 1.0000 0.0 0.2979 0.1186 -88.7885 7.1673 0.346150290072 4.039e-04
bulge VELA02 300 2.842 2.33333333333 1 F160W 19.5648 8.6432 21.8479 7.2189 27.3808 7.3986 2.2244 92.0531 1.11267355786 46.0461474056 19.6818 688.0641 0.2827 1.9402 -54.7182 209.0552 0.124118427193 4.039e-04
disk VELA02 300 2.842 2.33333333333 5 F160W 21.8271 0.8195 21.9174 0.6152 25.2302 0.1793 3.5131 1.1027 1.7572979123 0.551584756452 1.0000 0.0 0.5020 0.2208 73.3990 22.3518 0.180538823565 2.012e-04
bulge VELA02 300 2.842 2.33333333333 5 F160W 23.1423 1.7210 21.9421 1.2573 26.2911 0.4239 15.3647 65.5718 7.6856210279 32.799859738 0.0371 0.4365 0.5038 0.1460 -54.9989 11.2335 0.601999363883 2.012e-04
disk VELA02 300 2.842 2.33333333333 6 F160W 20.6229 0.7849 22.0874 0.5814 25.3314 0.2098 4.3748 0.9294 2.18833136168 0.464897862199 1.0000 0.0 0.3324 0.1597 67.5970 12.1992 0.344086918191 1.121e-04
bulge VELA02 300 2.842 2.33333333333 6 F160W 28.8505 7.0443 24.2415 14.5695 25.4449 10.5256 49.9455 839.4635 24.9833830175 419.910465401 7.3486 78.8669 5.433e-03 3.943e-02 -25.9826 0.6461 0.697793225713 1.121e-04
disk VELA02 300 2.842 2.33333333333 7 F160W 21.5771 1.0953 23.2347 0.6378 25.1272 0.2079 7.2846 1.5195 3.643850836 0.760073490006 1.0000 0.0 0.3145 0.1159 77.8971 6.0991 0.342642778872 9.441e-05
bulge VELA02 300 2.842 2.33333333333 7 F160W 21.2271 0.8767 19.1348 3.3589 24.8834 8.5719 97.5788 1946.7179 48.8101737852 973.773391451 9.1430 63.1492 0.0946 0.1053 11.9280 5.2056 1.03481184906 9.441e-05
disk VELA02 300 2.842 2.33333333333 8 F160W 20.8288 0.8746 21.3836 0.6069 25.2635 0.2182 6.2160 1.0080 3.10932333917 0.504214595542 1.0000 0.0 0.2141 0.1377 80.4639 6.8285 0.199037582733 8.233e-05
bulge VELA02 300 2.842 2.33333333333 8 F160W 21.2492 1.3190 26.5035 2.0203 24.7346 13.3688 134.0612 5809.3154 67.059140611 2905.89445911 19.9970 211.0653 0.2649 0.1722 35.4540 14.7389 1.91579526308 8.233e-05
disk VELA02 310 2.982 2.22580645161 0 F160W 20.9703 1.7514 24.6525 1.8718 26.2439 0.8870 2.7392 1.5688 1.38105995471 0.790963367754 1.0000 0.0 0.3604 0.6753 49.5105 43.7270 0.434159459545 3.795e-04
bulge VELA02 310 2.982 2.22580645161 0 F160W 23.0964 1.0173 20.4894 1.4291 26.1241 0.7658 4.0860 18.2045 2.06009454401 9.17841192522 0.0540 1.9105 0.5244 0.4096 -49.7202 35.3788 0.27929567254 3.795e-04
disk VELA02 310 2.982 2.22580645161 1 F160W 21.0306 1.3783 22.4463 1.6077 25.9797 0.5226 2.4342 1.1100 1.22728393026 0.559643892279 1.0000 0.0 0.0750 0.4094 84.2607 27.8723 0 2.224e-04
bulge VELA02 310 2.982 2.22580645161 1 F160W 25.6927 3.2916 22.5696 2.9165 26.1939 11.1164 7.7761 264.5139 3.92058276644 133.363593295 14.1360 287.4133 0.5522 0.7371 70.3884 89.8878 0.524989954529 2.224e-04
disk VELA02 310 2.982 2.22580645161 5 F160W 20.9470 1.5285 22.9529 1.1796 26.0362 1.1228 2.9189 1.0184 1.47166176322 0.513460666574 1.0000 0.0 0.4084 0.5071 -20.9225 38.9952 0.204884102569 4.258e-04
bulge VELA02 310 2.982 2.22580645161 5 F160W 24.6925 2.8293 22.5223 1.2819 26.1685 1.1199 2.5274 2.0697 1.27427384986 1.04350897644 2.0185 5.8352 0.7976 0.5698 -31.3814 148.6369 0.262651548558 4.258e-04
disk VELA02 310 2.982 2.22580645161 6 F160W 21.8561 6.6654 23.0202 1.0712 25.9987 0.8797 3.1520 2.3803 1.5891869806 1.20010842954 1.0000 0.0 0.0205 0.0932 -80.5937 3.4055 0 2.770e-04
bulge VELA02 310 2.982 2.22580645161 6 F160W 26.1625 2.1911 24.3246 1.0602 25.9166 0.4958 6.0417 3.7404 3.04612658016 1.88584866187 0.2205 0.6824 0.4116 0.2558 -65.9814 22.1429 0.469486482012 2.770e-04
disk VELA02 310 2.982 2.22580645161 7 F160W 23.0613 2.2732 22.3568 1.5756 26.0763 4.9058 2.3057 1.6264 1.16249632651 0.82000434811 1.0000 0.0 0.7934 1.4108 -77.2378 261.2777 0.219360648504 4.535e-04
bulge VELA02 310 2.982 2.22580645161 7 F160W 22.5653 3.3900 22.0587 2.6845 26.4232 9.7591 3.1011 7.9285 1.56352403094 3.9974203603 0.1001 5.1744 0.9963 1.5073 -81.6493 18986.2578 0.185068112235 4.535e-04
disk VELA02 310 2.982 2.22580645161 8 F160W 22.1595 0.6696 22.8807 1.2759 25.8954 0.4489 2.7334 1.2277 1.37813568933 0.618986312208 1.0000 0.0 0.3800 0.5511 39.7892 32.4433 0.174479141021 5.879e-04
bulge VELA02 310 2.982 2.22580645161 8 F160W 23.4756 3.8154 20.2572 3.2979 26.6362 3.1963 6.3635 208.9972 3.20837289056 105.372978814 0.0389 3.8043 0.0710 0.8810 -26.5991 67.9631 0.290903279714 5.879e-04
disk VELA02 320 3.124 2.125 0 F160W 22.8442 0.6022 22.4761 0.7101 25.1745 0.1638 3.7267 0.8798 1.89162685894 0.446575605897 1.0000 0.0 0.4374 0.1746 -8.0467 16.9164 0.165124481822 5.394e-04
bulge VELA02 320 3.124 2.125 0 F160W 25.1263 1.1956 14.0987 0.9927 25.8070 0.2631 7.0618 2.2269 3.58448239796 1.13034691609 0.0842 0.4400 0.3164 0.1740 59.9235 13.0565 0.332852526082 5.394e-04
disk VELA02 320 3.124 2.125 1 F160W 26.7358 1.1560 21.0955 0.8100 25.6150 0.2455 4.2264 0.9600 2.14526840278 0.487284134646 1.0000 0.0 0.2712 0.1917 -89.8224 15.2412 0.224198485025 3.066e-04
other VELA02 320 3.124 2.125 1 F160W 27.3152 0.9603 37.7111 1.3082 26.3023 0.2605 3.8749 2.0263 1.96685134723 1.02852483545 0.1425 1.0128 0.5743 0.2771 3.6522 37.1559 0.394591280245 3.066e-04
bulge VELA02 320 3.124 2.125 1 F160W 24.4225 1.2998 24.1521 1.5648 25.5764 0.3823 3.5654 1.6382 1.80975297257 0.831530072267 4.6555 8.3518 0.0425 0.1012 -52.7736 5.1869 0 3.066e-04
disk VELA02 320 3.124 2.125 5 F160W 20.1508 0.5058 21.3473 0.6106 24.8241 0.1885 6.1505 0.8961 3.12191778139 0.454849284433 1.0000 0.0 0.3639 0.1117 -28.6191 6.3825 0.401717736944 2.034e-04
bulge VELA02 320 3.124 2.125 5 F160W 24.7140 8.2378 19.1419 1.9251 25.3198 24.2825 34.9731 639.0374 17.7519133014 324.367485901 15.2811 715.6355 6.990e-03 9.600e-03 76.8481 0.7892 1.03810582528 2.034e-04
disk VELA02 320 3.124 2.125 6 F160W 19.0530 0.0000 26.9775 0.0000 31.3071 0.0000 1.958e-03 1.404e-25 0.000993856599621 7.12653046919e-26 1.0000 0.0 0.0500 0.0000 88.8700 0.0000 0 5.122e-04
bulge VELA02 320 3.124 2.125 6 F160W 24.1429 0.5547 22.4740 0.5898 25.0951 0.1601 3.4807 1.0556 1.76676029944 0.535809513054 0.1628 0.4686 0.8828 0.2018 22.8071 85.2361 0.231840631142 5.122e-04
disk VELA02 320 3.124 2.125 7 F160W 18.0930 1.4030 24.4328 0.6315 25.1347 0.2578 6.2255 1.1731 3.15998685441 0.595451060784 1.0000 0.0 0.2961 0.1468 72.1124 6.6926 0.34031833552 4.911e-04
bulge VELA02 320 3.124 2.125 7 F160W 23.6838 8.7036 23.0586 7.9524 25.9501 60.9873 0.0120 2.8155 0.00609105168307 1.42911300114 13.6151 1103.0865 0.9832 32.4629 -8.0824 54629.6367 0 4.911e-04
disk VELA02 320 3.124 2.125 8 F160W 18.2719 0.0000 23.6581 0.0000 24.9583 0.0000 6.1248 0.0000 3.10887277904 0.0 1.0000 0.0 0.3917 0.0000 60.6452 0.0001 0.255081274758 4.737e-04
bulge VELA02 320 3.124 2.125 8 F160W 23.7679 407.3104 24.8332 153.2313 26.7050 757.7490 0.0122 111.0085 0.00619256921112 56.3465425633 1.7520 6094.5747 0.0894 417.6692 52.7437 20325.5156 0 4.737e-04
disk VELA02 330 3.268 2.0303030303 0 F160W 23.0737 0.6328 27.3964 1.0225 24.7533 0.2129 5.5492 0.8186 2.83253038979 0.417845703359 1.0000 0.0 0.5302 0.1259 23.3334 14.1474 0.273414946232 8.346e-04
bulge VELA02 330 3.268 2.0303030303 0 F160W 23.0652 3.2857 23.5089 4.4587 25.4914 9.5487 0.0368 1.8830 0.0187841703929 0.961157414397 19.9875 372.5579 0.2229 2.7455 -52.3839 96.5316 0 8.346e-04
disk VELA02 330 3.268 2.0303030303 1 F160W 23.0899 0.4867 23.6267 0.4568 24.7614 0.1544 2.3593 0.6228 1.20427970674 0.317901666323 1.0000 0.0 0.6464 0.2660 82.1364 34.8844 0.11175334125 8.189e-04
bulge VELA02 330 3.268 2.0303030303 1 F160W 14.4809 0.5431 22.6662 1.1871 25.6694 0.2394 8.0427 1.8316 4.10531106573 0.934920828577 0.1454 0.2810 0.2107 0.1410 9.3467 6.1656 0.381448982101 8.189e-04
disk VELA02 330 3.268 2.0303030303 5 F160W 25.8828 1.0643 29.7242 1.4769 24.8826 0.2045 7.8117 1.5101 3.98739956136 0.770814557345 1.0000 0.0 0.3612 0.1103 -40.1617 7.5329 0.267184754503 5.987e-04
bulge VELA02 330 3.268 2.0303030303 5 F160W 23.8642 0.3955 23.3849 0.4297 24.9349 0.2121 2.5196 0.9366 1.28610314462 0.478077554076 0.3154 0.9650 0.6580 0.2942 70.2301 42.7647 0.0968506130435 5.987e-04
disk VELA02 330 3.268 2.0303030303 6 F160W 22.8364 0.5512 23.1628 0.4283 24.6549 0.1385 4.2253 0.6579 2.15675965112 0.335818089714 1.0000 0.0 0.3839 0.1605 -61.0395 7.7258 0.128005279502 4.772e-04
bulge VELA02 330 3.268 2.0303030303 6 F160W 22.0436 1.7779 28.1652 2.2860 26.1153 1.2100 3.0240 7.0802 1.54356878446 3.61401313086 12.3828 77.8905 0.0369 0.1055 -30.9173 8.1235 0.0185506510428 4.772e-04
disk VELA02 330 3.268 2.0303030303 8 F160W 29.4116 1.4308 25.2584 0.5646 24.6425 0.3137 7.0290 1.1932 3.58787863293 0.609056307413 1.0000 0.0 0.3791 0.1039 -81.2203 8.1247 0.321591408868 5.789e-04
bulge VELA02 330 3.268 2.0303030303 8 F160W 23.2826 2.3735 22.9167 2.4352 25.1096 11.7230 0.0279 1.5295 0.0142412596185 0.780717081955 19.9150 418.1337 0.9134 3.8534 -34.0715 2234.3396 0 5.789e-04
disk VELA02 340 3.413 1.94117647059 0 F160W 24.0018 0.3710 23.5810 0.4452 24.2490 0.1233 3.0521 0.5425 1.56497446721 0.278168686629 1.0000 0.0 0.6514 0.1785 20.6240 19.7616 0.0678328475532 4.136e-04
bulge VELA02 340 3.413 1.94117647059 0 F160W 30.0088 21.0271 26.1958 10.9054 25.5643 10.6114 126.9014 2621.8503 65.0691166256 1344.36249675 6.0385 54.1095 0.0112 0.0357 -62.7496 2.8303 2.39602616374 4.136e-04
disk VELA02 340 3.413 1.94117647059 1 F160W 26.2658 4.6679 24.4847 1.3746 26.5127 1.5057 10.3551 12.6393 5.3096121049 6.48084328278 1.0000 0.0 0.0500 0.2312 -79.6648 6.4133 0.153585643527 3.420e-04
bulge VELA02 340 3.413 1.94117647059 1 F160W 24.1699 0.5135 23.6580 0.4683 24.5168 0.2439 2.5574 0.8558 1.3113153902 0.438814307865 1.1228 0.7936 0.8890 0.3096 -79.0640 90.9878 0.0685880254274 3.420e-04
disk VELA02 340 3.413 1.94117647059 5 F160W 23.7496 0.4020 23.8669 0.4026 24.5045 0.1909 2.2502 0.6504 1.15379756434 0.333494771951 1.0000 0.0 0.7377 0.3294 -28.9220 47.6672 0.0577620922764 4.390e-04
bulge VELA02 340 3.413 1.94117647059 5 F160W 23.6514 1.8282 21.7388 2.0481 25.9255 0.8161 8.5338 70.2119 4.37573444784 36.0013861912 0.0468 0.9470 0.4955 0.2447 54.4114 18.7597 0.133191489167 4.390e-04
disk VELA02 340 3.413 1.94117647059 6 F160W 24.0857 0.3722 24.1416 0.3505 24.3706 0.1347 2.4338 0.6023 1.24793907745 0.308831336325 1.0000 0.0 0.5248 0.2475 -87.7527 22.4482 0.081044132391 3.996e-04
bulge VELA02 340 3.413 1.94117647059 6 F160W 28.2641 4.2853 21.9742 2.1714 26.0562 1.0492 12.5400 15.5637 6.42992687618 7.98033914855 1.9004 6.6853 0.0105 0.0105 -62.2437 0.8226 0.195171613894 3.996e-04
disk VELA02 340 3.413 1.94117647059 7 F160W 24.1461 0.7099 24.5627 0.5628 24.4495 0.7529 2.2275 0.6460 1.14215806353 0.331238657258 1.0000 0.0 0.8240 0.2729 -43.0243 92.9511 0.339352944563 5.137e-04
bulge VELA02 340 3.413 1.94117647059 7 F160W 23.4909 14.6755 24.0293 42.0336 25.5785 158.6401 9.473e-03 4.781e+00 0.00485731238421 2.45147371571 19.7267 1992.7668 0.1401 8.9086 -84.2509 320.2682 0 5.137e-04
disk VELA02 340 3.413 1.94117647059 8 F160W 23.9031 0.6749 24.0245 0.6803 24.2586 0.7458 2.1542 0.6865 1.10457324375 0.352005167504 1.0000 0.0 0.9492 0.2304 30.5290 274.6741 0.27245374976 4.359e-04
bulge VELA02 340 3.413 1.94117647059 8 F160W 23.7431 69.3899 24.5229 25.8389 26.0287 278.3200 7.242e-03 6.736e+00 0.00371335968399 3.45390649425 19.9928 3689.8494 0.2207 19.2801 -7.4998 693.0070 0 4.359e-04
disk VELA02 350 3.560 1.85714285714 0 F160W 25.3015 0.5472 24.5962 0.7676 24.5716 0.2411 4.6018 0.9440 2.36782606862 0.485729020987 1.0000 0.0 0.4987 0.1534 17.2074 11.7682 0.105582348176 4.116e-04
bulge VELA02 350 3.560 1.85714285714 0 F160W 24.0247 1.3519 24.1224 1.6357 24.7463 1.4457 0.5888 3.6627 0.302963185972 1.88461831056 16.9160 99.3256 0.1682 0.2237 -83.6935 9.7763 0.101524312363 4.116e-04
disk VELA02 350 3.560 1.85714285714 1 F160W 19.3398 16.2722 19.7129 4.9795 26.6997 0.7439 26.3963 59.8500 13.5820433863 30.795425748 1.0000 0.0 0.0662 0.1111 -73.7874 7.4075 0.279702044333 1.268e-04
bulge VELA02 350 3.560 1.85714285714 1 F160W 24.3280 0.4309 24.6509 0.3753 24.2302 0.1254 2.6887 0.4811 1.38345298594 0.247546855929 1.3450 0.8303 0.6594 0.1939 76.7172 23.7297 0.0852299323451 1.268e-04
disk VELA02 350 3.560 1.85714285714 5 F160W 24.3777 0.6476 23.5257 0.4993 24.5427 0.2412 4.2915 1.0243 2.20816323471 0.527046860378 1.0000 0.0 0.5850 0.1753 30.8398 16.4608 0.0919604038795 2.803e-04
bulge VELA02 350 3.560 1.85714285714 5 F160W 24.7628 3.5068 24.6914 1.1930 25.2027 0.5728 1.1156 2.2318 0.574024677768 1.14835808161 4.9653 10.7071 0.0510 0.3400 -66.2266 10.8433 0 2.803e-04
disk VELA02 350 3.560 1.85714285714 6 F160W 26.7609 1.9412 24.1155 0.6452 24.9230 0.6794 5.2078 1.1344 2.67963940201 0.583698094712 1.0000 0.0 0.3453 0.1644 -78.2157 11.5636 0.170447298714 3.540e-04
bulge VELA02 350 3.560 1.85714285714 6 F160W 24.1587 0.4833 24.6788 0.4787 24.8876 0.6657 1.2190 0.9684 0.627228470957 0.498283881275 1.4341 4.0354 0.8849 0.9795 35.8020 355.5566 0.056215778632 3.540e-04
disk VELA02 350 3.560 1.85714285714 7 F160W 24.2003 0.4092 24.4805 0.2921 24.2565 0.1288 2.4282 0.6014 1.24941441606 0.309446433498 1.0000 0.0 0.7369 0.2185 -70.9847 37.1691 0.0795724944116 2.436e-04
bulge VELA02 350 3.560 1.85714285714 7 F160W 25.1386 1.6385 19.4415 1.8360 26.2541 0.4319 11.4464 4.3858 5.88967019685 2.25668468246 0.0582 0.4032 0.3948 0.1436 -74.8399 9.3061 0.249250634918 2.436e-04
disk VELA02 360 3.709 1.77777777778 0 F160W 25.4667 0.3789 25.0209 0.3408 23.9396 0.1108 3.0525 0.5059 1.57455127275 0.260955115114 1.0000 0.0 0.9236 0.1604 -41.8546 87.3236 0.087692012265 5.260e-04
bulge VELA02 360 3.709 1.77777777778 0 F160W 35.9037 4.7977 14.6090 1.5182 25.1085 26.2954 299.0513 19337.0918 154.257692066 9974.52661915 12.3552 388.5348 2.641e-03 2.052e-03 -72.4393 0.1788 0.508919277838 5.260e-04
disk VELA02 360 3.709 1.77777777778 1 F160W 25.6791 0.5767 25.4993 0.3951 24.2134 0.1871 4.0946 0.6226 2.11209095541 0.321151719055 1.0000 0.0 0.3899 0.1248 89.1097 8.4930 0.0901986493426 4.026e-04
bulge VELA02 360 3.709 1.77777777778 1 F160W 25.2853 2.7451 26.7898 4.7953 25.5012 9.3965 25.5067 791.4133 13.1569555933 408.229588464 17.5446 261.6580 0.1650 0.2937 -7.6731 14.3322 0.34070649596 4.026e-04
disk VELA02 360 3.709 1.77777777778 5 F160W 25.9252 0.7062 25.5853 0.5347 24.3066 0.5636 2.9783 0.8819 1.5362771681 0.454904755917 1.0000 0.0 0.9359 0.2130 47.5016 198.5968 0.106605138145 6.036e-04
bulge VELA02 360 3.709 1.77777777778 5 F160W 22.3638 5.5956 25.2520 1.2974 25.6606 1.9190 3.1831 23.3731 1.64191782352 12.0563945465 0.0527 2.2463 0.3330 0.6829 83.4457 54.9935 0.0952497444657 6.036e-04
disk VELA02 360 3.709 1.77777777778 6 F160W 27.5971 2.5675 26.7790 0.9088 25.3747 0.7664 5.6693 1.8178 2.92435824098 0.937663981525 1.0000 0.0 0.1147 0.2400 86.4064 8.2193 0.224258774689 5.093e-04
bulge VELA02 360 3.709 1.77777777778 6 F160W 25.4223 0.4786 24.9246 0.6617 24.5074 0.3424 2.6996 0.6280 1.39251715509 0.323937166023 1.7611 1.2988 0.6705 0.2316 48.6896 44.1745 0.0739159804279 5.093e-04
disk VELA02 360 3.709 1.77777777778 7 F160W 25.3632 0.4786 24.8475 0.4107 24.4633 0.2523 3.1396 0.6524 1.61947950071 0.336523259735 1.0000 0.0 0.4005 0.1668 78.0435 18.8174 0.0839791559015 4.810e-04
bulge VELA02 360 3.709 1.77777777778 7 F160W 25.2080 1.6023 27.9733 2.0561 25.4488 0.8595 6.2972 4.4576 3.24824382465 2.29933489055 0.0585 0.9450 0.3197 0.2962 -77.4359 18.3700 0.150472080653 4.810e-04
disk VELA02 360 3.709 1.77777777778 8 F160W 25.1050 0.5071 25.6775 0.7552 24.0852 0.3689 3.6656 0.5958 1.89080266843 0.307327648912 1.0000 0.0 0.5816 0.1433 -82.8322 18.2962 0.117912656622 4.563e-04
bulge VELA02 360 3.709 1.77777777778 8 F160W 27.9533 11.6446 20.6595 18.0540 27.2389 6.7688 3.6044 5.9316 1.85923426945 3.05965874838 0.0760 5.1200 0.8163 2.0749 83.0667 735.2955 0.181264830185 4.563e-04
disk VELA02 370 3.859 1.7027027027 0 F160W 27.8873 2.4683 20.6700 3.6263 25.5822 0.5482 14.8021 8.9449 7.64686857688 4.62099801605 1.0000 0.0 0.3267 0.1235 36.6479 8.8447 0.308523790987 2.922e-04
bulge VELA02 370 3.859 1.7027027027 0 F160W 25.6708 0.4155 25.9778 0.3090 23.9257 0.1698 4.1832 0.5466 2.16107043128 0.282377389973 1.6879 0.6983 0.7424 0.1249 -44.8349 20.5111 0.100689642607 2.922e-04
disk VELA02 370 3.859 1.7027027027 5 F160W 25.1732 0.5639 25.4941 0.3277 23.8309 0.1887 4.5989 0.5058 2.37582396405 0.261299824092 1.0000 0.0 0.5348 0.0772 78.5571 7.4011 0.164507749559 5.123e-04
bulge VELA02 370 3.859 1.7027027027 5 F160W 29.0627 14.3049 27.9035 15.3384 27.4661 41.3137 1.4288 63.5569 0.738128091463 32.833939877 19.9622 2713.3362 0.9314 10.8788 -13.5673 4325.4038 0.179561930866 5.123e-04
disk VELA02 370 3.859 1.7027027027 6 F160W 26.2286 0.5321 25.5942 0.4014 24.1202 0.0925 4.2077 0.6611 2.17372730295 0.341528892264 1.0000 0.0 0.5521 0.1110 -76.4566 11.5089 0.111985983939 4.572e-04
bulge VELA02 370 3.859 1.7027027027 6 F160W 25.4489 25.7460 29.3132 60.8921 25.6531 5.6269 21.7324 332.9590 11.2271101168 172.008952411 5.7867 40.1408 6.797e-04 5.647e-03 22.8932 0.0525 -1.83590380544 4.572e-04
disk VELA02 370 3.859 1.7027027027 7 F160W 25.3505 0.6213 25.1951 0.3994 24.3088 0.3142 4.5407 0.7130 2.34575743624 0.368340795922 1.0000 0.0 0.3176 0.1122 -86.3081 7.4256 0.0982912965049 2.703e-04
bulge VELA02 370 3.859 1.7027027027 7 F160W 26.2448 2.0144 27.3916 2.2616 24.6162 9.7630 22.4475 744.2709 11.5965357875 384.495561974 16.4645 206.0412 0.6493 0.3281 -26.7490 50.2096 0.594627168237 2.703e-04
disk VELA02 370 3.859 1.7027027027 8 F160W 25.6623 0.0107 25.7510 0.0044 24.0287 0.0081 3.7272 0.0111 1.92549763613 0.00573433777662 1.0000 0.0 0.6513 0.0109 -84.7736 0.4083 0.0975847840503 -2.856e-04
bulge VELA02 370 3.859 1.7027027027 8 F160W 16.3655 18.8638 21.5396 13.1647 24.9461 1.0643 32.6918 0.0707 16.8888129483 0.036524115388 0.0150 0.1077 0.8495 0.1258 -88.8994 100.4473 1.03577481055 -2.856e-04
disk VELA02 380 4.010 1.63157894737 0 F160W 27.5082 0.6641 25.8865 0.4600 24.0383 0.5623 5.2035 0.9820 2.68972651741 0.507602851945 1.0000 0.0 0.8013 0.1611 51.1115 28.2363 0.118391934462 6.674e-04
bulge VELA02 380 4.010 1.63157894737 0 F160W 26.1627 0.9902 26.9027 1.1703 25.4642 2.1276 1.2528 3.2704 0.647581316616 1.69049324542 2.4229 10.6314 0.5763 1.6510 -21.8021 134.6468 0.011008510338 6.674e-04
disk VELA02 380 4.010 1.63157894737 1 F160W 24.9488 0.4543 27.0037 0.3959 24.1462 0.1267 5.2441 0.4889 2.71071294897 0.252715920892 1.0000 0.0 0.4179 0.0956 74.2316 6.9060 0.237373069742 4.834e-04
bulge VELA02 380 4.010 1.63157894737 1 F160W -29.3665 1452.4418 46.8080 810.4386 26.3042 1531.2316 0.0441 333.7173 0.0227956066912 172.500868863 16.3325 54972.8672 0.5668 1521.5132 -29.4584 81492.2109 0 4.834e-04
disk VELA02 380 4.010 1.63157894737 5 F160W 26.7724 0.5653 26.5784 0.3801 24.0495 0.1022 4.4117 0.6232 2.28043941133 0.322136555328 1.0000 0.0 0.4459 0.0915 -85.1613 8.2593 0.116937546197 4.445e-04
bulge VELA02 380 4.010 1.63157894737 5 F160W 25.6656 22.7741 41.4571 15.3407 27.9045 2.0776 1.3197 16.1598 0.682162407038 8.35311666686 10.1734 348.8243 0.0249 0.2515 -53.1109 42.3575 0 4.445e-04
disk VELA02 380 4.010 1.63157894737 6 F160W 27.4348 0.4540 26.7515 0.2956 24.1575 0.1675 4.4222 0.5844 2.28586693673 0.302080556697 1.0000 0.0 0.4138 0.1088 -68.7285 9.0179 0.20120517392 4.535e-04
bulge VELA02 380 4.010 1.63157894737 6 F160W 22.5421 1.9007 30.3218 3.2500 26.1516 1.0707 5.5400 3.2977 2.86366578388 1.70460481146 0.0603 0.8926 0.5267 0.4187 -26.7590 48.0396 0.258522691007 4.535e-04
disk VELA02 380 4.010 1.63157894737 7 F160W 26.9516 1.2062 26.7116 0.4107 24.4164 0.6708 4.5241 0.7741 2.3385397785 0.400137848972 1.0000 0.0 0.2220 0.1928 89.7377 8.1047 0.10794139472 3.382e-04
bulge VELA02 380 4.010 1.63157894737 7 F160W 24.8143 2.1090 27.0588 1.3270 25.0929 1.2507 5.4394 3.0084 2.81166492145 1.55506356394 0.4171 0.6853 0.7676 0.2274 -54.3795 84.1469 0.123016376908 3.382e-04
disk VELA02 380 4.010 1.63157894737 8 F160W 26.6357 0.5735 26.8068 0.3710 23.9996 0.1129 4.9483 0.6007 2.55781180476 0.310506143751 1.0000 0.0 0.4037 0.0884 88.8290 6.3804 0.0970614545728 2.616e-04
bulge VELA02 380 4.010 1.63157894737 8 F160W 25.4294 5.7728 21.5166 6.0688 26.8045 0.9767 11.2864 12.8144 5.83402120997 6.62385538285 1.4380 3.9836 0.0500 0.2334 -41.0501 7.1503 0.154604946193 2.616e-04
disk VELA02 390 4.162 1.5641025641 0 F160W 27.4752 0.0000 27.2101 0.0000 23.6742 0.0000 5.0892 0.0001 2.62977816257 5.16737043655e-05 1.0000 0.0 0.9496 0.0000 68.1255 0.0001 0.0980228518078 8.754e-04
other VELA02 390 4.162 1.5641025641 0 F160W 52.3010 0.0000 48.4182 0.0000 25.1489 0.0000 2.1323 0.0000 1.10183839819 0.0 0.7133 0.0000 0.6328 0.0000 -8.9220 0.0000 0.12271886314 8.754e-04
bulge VELA02 390 4.162 1.5641025641 0 F160W 27.4855 6865.5815 27.3806 5152.4917 25.9146 230.0016 0.0401 213.6614 0.0207211554506 110.406760179 1.3547 12401.9287 0.0380 235.7568 -62.5632 20216.5371 0 8.754e-04
disk VELA02 390 4.162 1.5641025641 5 F160W 27.0527 0.2953 27.5421 0.2259 23.2261 0.0671 5.3137 0.3311 2.74578562887 0.171091635154 1.0000 0.0 0.5069 0.0510 -81.9280 4.0025 0.40932542944 3.291e-04
bulge VELA02 390 4.162 1.5641025641 5 F160W 30.7639 11.1425 29.6098 30.7709 27.5324 65.5032 55.6944 12702.7510 28.7793596041 6563.98199803 19.9348 1757.3237 0.0679 0.9089 -8.3630 45.2833 0.764227880342 3.291e-04
disk VELA02 390 4.162 1.5641025641 6 F160W 27.1869 0.4693 27.2645 0.3214 23.6798 0.0972 5.4243 0.5216 2.8029367459 0.269530041971 1.0000 0.0 0.4161 0.0736 -81.0947 5.3512 0.100068134277 4.071e-04
bulge VELA02 390 4.162 1.5641025641 6 F160W 17.0086 3.5244 39.7300 0.7060 27.6980 32.8139 6.4713 355.7163 3.34396043061 183.811789242 0.0415 4.2123 0.0697 3.8791 89.2513 133.4897 5.37520521472 4.071e-04
disk VELA02 390 4.162 1.5641025641 7 F160W 24.2357 2.6972 27.6574 0.8351 24.4592 0.9562 4.2808 1.0616 2.21204793648 0.548568045544 1.0000 0.0 0.5264 0.1265 79.4688 18.1107 0.128744548593 3.425e-04
bulge VELA02 390 4.162 1.5641025641 7 F160W 30.4005 3.5713 27.5688 0.8490 24.7066 1.2073 3.8310 2.4972 1.97961961424 1.29039574542 0.5520 0.4550 0.5591 0.2598 -80.7444 32.6133 0.1093939347 3.425e-04
disk VELA02 390 4.162 1.5641025641 8 F160W 26.7807 0.3434 27.5694 0.3391 23.9023 0.0976 4.6192 0.5104 2.38691175205 0.263742587082 1.0000 0.0 0.4271 0.0784 -88.1194 7.5963 0.0917014405031 2.138e-04
