galfit result file run on 11-14-2014
type galaxyID timeStep age(GYr) redshift(z) camera filter px(pixels) errpx(pixels) py(pixels) errpy(pixels) mag errmag rad(pixels) errrad(pixels) rad(kpc) errrad(kpc) sersicIndex(n) errsersicIndex(n) b/a errb/a angle(deg) errangle(deg) rff sky
central VELA02 340 3.413 1.94117647059 7 F160W 23.8421 0.3967 24.0783 0.3779 24.2149 0.1287 2.6994 0.5576 1.3841263644 0.285911262054 1.1087 0.6189 0.8775 0.1863 -55.4605 68.2151 0.119263123283 4.525e-04
central VELA02 340 3.413 1.94117647059 8 F160W 23.9399 0.4019 23.9751 0.3894 24.2032 0.1235 2.8027 0.5812 1.43709378436 0.298012240864 0.9047 0.5093 0.8560 0.1832 -63.5314 54.5011 0.113812908942 4.076e-04
central VELA02 350 3.560 1.85714285714 0 F160W 24.6792 0.2993 24.3747 0.3448 24.0111 0.1139 2.6101 0.5488 1.34300987042 0.282381447794 2.1009 1.2266 0.7000 0.1651 35.9867 21.7783 0.046581367836 4.391e-04
central VELA02 350 3.560 1.85714285714 1 F160W 24.3398 0.4250 24.5762 0.3789 24.1829 0.1199 2.8390 0.5397 1.46078886714 0.277699102359 1.5684 0.8706 0.6223 0.1769 86.0489 17.4531 0.0715462164764 1.706e-04
central VELA02 350 3.560 1.85714285714 5 F160W 24.5045 0.3029 24.0812 0.3369 24.0955 0.1189 2.8289 0.5141 1.45559197825 0.264526789925 1.3276 0.6789 0.7943 0.1689 40.5937 33.6628 0.0961062809647 3.151e-04
central VELA02 350 3.560 1.85714285714 6 F160W 24.8983 0.4315 24.4389 0.3633 24.1761 0.1170 3.0031 0.5893 1.54522544802 0.303220457699 1.5381 0.8351 0.4897 0.1716 -80.0242 12.5279 0.0897942496185 3.661e-04
central VELA02 350 3.560 1.85714285714 7 F160W 24.2323 0.4059 24.1944 0.3710 24.1263 0.1196 2.8686 0.5643 1.47601935339 0.290356871338 1.0829 0.5594 0.7483 0.1693 -69.3887 28.8480 0.0967753680973 3.129e-04
central VELA02 350 3.560 1.85714285714 8 F160W 24.2469 0.4087 24.0857 0.3718 24.1549 0.1213 2.6054 0.5726 1.34059151619 0.29462758201 0.7488 0.5055 0.8714 0.1785 -77.5268 64.0906 0.113811262683 3.673e-04
central VELA02 360 3.709 1.77777777778 0 F160W 25.4425 0.4028 24.8792 0.4344 23.9225 0.1081 3.3193 0.5785 1.71217298596 0.298403902141 0.7715 0.2897 0.8849 0.1395 -5.7748 53.7024 0.113485787785 6.897e-04
central VELA02 360 3.709 1.77777777778 1 F160W 25.6095 0.5105 25.6025 0.3645 24.0752 0.1023 3.7731 0.6924 1.94625369606 0.357156200246 0.9804 0.3961 0.4871 0.1270 -89.9961 10.3125 0.0675832430511 4.955e-04
