sim,aexp,hid,difference_halo_gas,difference_stars_gas,difference_stars_halo,export_maxncellwside,export_ncells,export_ncellwside,export_ncellwside_actual,export_nstars,export_super_level,fake_halo,flag_bad_halo,halo_a[x],halo_a[y],halo_a[z],halo_b_to_a,halo_c_to_a,halo_descid,halo_dr,halo_good,halo_id,halo_jx,halo_jy,halo_jz,halo_m200b,halo_m200c,halo_m2500c,halo_m500c,halo_mvir,halo_mvir_all,halo_norm_dr,halo_np,halo_rs,halo_rs_klypin,halo_rvir,halo_scale,halo_spin,halo_spin_bullock,halo_t/|u|,halo_vmax,halo_voff,halo_vrms,halo_vx,halo_vy,halo_vz,halo_x,halo_xoff,halo_y,halo_z,mass_gas,mass_metals,mass_sfr,mass_ssfr,mass_stars,mass_stars_middle,mass_stars_young,metal_modification,prefix,scale,sim_resolution_pc,sim_resolution_pchcm,sim_width_mpchcm
VELA12,0.220,18252,20.352,10.158,23.408,2.0,14640000.0,4.0,2.0,801700.0,-2.0,0.0,1.0,-15.107,54.528,0.377,0.824,0.671,17750.0,0.063,0.0,18250.0,-3293.0,10240.0,-5869.0,308500000000.0,307300000000.0,128900000000.0,252000000000.0,312200000000.0,312200000000.0,4.655,1779000.0,18.463,20.359,176.7,0.22,0.0,0.0,0.001,217.2,0.0,0.0,0.0,0.0,-0.0,20.215,20.144,19.803,22.614,1139000000000000.0,95210000.0,33.561,0.0,17060000000.0,1890000000.0,335600000.0,None,/u/cmoody3/data2/export_sunrise_fits/VELA12/VELA12_a0.220_0018252_,0.22,23.99,76.294,40.0
VELA12,0.230,17909,14.803,9.673,22.685,2.0,15570000.0,4.0,2.0,930900.0,-2.0,0.0,1.0,-14.074,57.036,-7.125,0.814,0.682,16460.0,0.059,1.0,17910.0,-9704.0,10690.0,-6912.0,319500000000.0,316900000000.0,131200000000.0,230700000000.0,327100000000.0,327100000000.0,4.356,2096000.0,21.728,21.974,179.3,0.23,0.0,0.0,0.001,213.1,0.0,0.0,0.0,0.0,-0.0,20.218,23.267,19.813,22.551,1139000000000000.0,102400000.0,25.259,0.0,18890000000.0,1786000000.0,252600000.0,None,/u/cmoody3/data2/export_sunrise_fits/VELA12/VELA12_a0.230_0017909_,0.23,25.106,76.294,40.0
VELA12,0.240,16460,76.615,40.725,109.0,2.0,15950000.0,4.0,2.0,1034000.0,-2.0,0.0,1.0,-10.962,54.704,-18.387,0.867,0.728,14560.0,0.06,1.0,16460.0,-8674.0,10850.0,-11490.0,316500000000.0,312700000000.0,140600000000.0,231500000000.0,327200000000.0,327200000000.0,4.448,1893000.0,18.902,19.39,179.2,0.24,0.0,0.0,0.001,214.1,0.0,0.0,0.0,0.0,-0.0,20.217,26.044,19.821,22.493,1139000000000000.0,109400000.0,16.43,0.0,20080000000.0,1145000000.0,164300000.0,None,/u/cmoody3/data2/export_sunrise_fits/VELA12/VELA12_a0.240_0016460_,0.24,26.21,76.294,40.0
VELA12,0.251,14557,13.576,23.962,15.563,2.0,15920000.0,4.0,2.0,1128000.0,-2.0,0.0,1.0,-9.305,40.191,-34.015,0.886,0.758,15920.0,0.055,1.0,14560.0,-4772.0,5304.0,-17240.0,320400000000.0,317000000000.0,150700000000.0,242900000000.0,328600000000.0,328600000000.0,4.02,2306000.0,16.439,17.086,179.3,0.251,0.0,0.0,0.001,216.1,0.0,0.0,0.0,0.0,-0.0,20.216,27.836,19.828,22.433,1139000000000000.0,114400000.0,14.851,0.0,21170000000.0,1041000000.0,148500000.0,None,/u/cmoody3/data2/export_sunrise_fits/VELA12/VELA12_a0.251_0014557_,0.251,27.313,76.294,40.0
VELA12,0.260,15918,46.392,27.665,20.166,2.0,16310000.0,4.0,2.0,1216000.0,-2.0,0.0,1.0,8.244,-27.934,45.488,0.892,0.763,16220.0,0.059,1.0,15920.0,-503.7,5397.0,-20670.0,322100000000.0,318800000000.0,157200000000.0,249900000000.0,328900000000.0,328900000000.0,4.309,2223000.0,14.668,15.304,179.2,0.26,0.0,0.0,0.001,217.8,0.0,0.0,0.0,0.0,-0.0,20.214,28.486,19.835,22.379,1139000000000000.0,119300000.0,10.113,0.0,21890000000.0,834400000.0,101100000.0,None,/u/cmoody3/data2/export_sunrise_fits/VELA12/VELA12_a0.260_0015918_,0.26,28.34,76.294,40.0
VELA12,0.280,15633,119.0,12.496,115.5,2.0,21350000.0,4.0,2.0,1353000.0,-2.0,0.0,1.0,7.518,-13.879,54.517,0.87,0.779,13610.0,0.055,1.0,15630.0,3401.0,2488.0,-18810.0,314900000000.0,310200000000.0,159900000000.0,251500000000.0,322500000000.0,322500000000.0,3.959,2016000.0,12.435,12.971,177.7,0.28,0.0,0.0,0.001,216.8,0.0,0.0,0.0,0.0,-0.0,20.211,25.888,19.848,22.268,1139000000000000.0,129000000.0,5.049,0.0,22710000000.0,376400000.0,50490000.0,None,/u/cmoody3/data2/export_sunrise_fits/VELA12/VELA12_a0.280_0015633_,0.28,30.535,76.294,40.0
VELA12,0.300,15174,15.745,28.016,17.853,2.0,20820000.0,4.0,2.0,1454000.0,-2.0,0.0,1.0,6.056,-11.309,48.949,0.86,0.801,15720.0,0.052,1.0,15170.0,1874.0,19180.0,-5912.0,320900000000.0,316400000000.0,168700000000.0,258700000000.0,326600000000.0,326600000000.0,3.676,2965000.0,11.351,11.604,178.0,0.3,0.0,0.0,0.0,216.8,0.0,0.0,-0.0,0.0,-0.0,20.208,24.643,19.855,22.163,1139000000000000.0,142300000.0,5.832,0.0,23150000000.0,360600000.0,58320000.0,None,/u/cmoody3/data2/export_sunrise_fits/VELA12/VELA12_a0.300_0015174_,0.3,32.728,76.294,40.0
VELA12,0.310,15715,71.045,25.452,56.382,2.0,19110000.0,4.0,2.0,1501000.0,-2.0,0.0,1.0,6.716,-14.508,56.339,0.852,0.795,15090.0,0.054,1.0,15720.0,-12100.0,40410.0,16.27,326900000000.0,321500000000.0,178200000000.0,266600000000.0,333000000000.0,333000000000.0,3.773,2073000.0,10.506,10.724,178.9,0.31,0.0,0.0,0.0,219.6,0.0,0.0,0.0,0.0,-0.0,20.206,25.469,19.86,22.111,1139000000000000.0,147800000.0,7.037,0.0,23570000000.0,384200000.0,70370000.0,None,/u/cmoody3/data2/export_sunrise_fits/VELA12/VELA12_a0.310_0015715_,0.31,33.815,76.294,40.0
VELA12,0.321,15090,78.021,18.083,88.614,2.0,17290000.0,4.0,2.0,1552000.0,-2.0,0.0,1.0,4.51,-18.011,57.55,0.845,0.794,16470.0,0.045,1.0,15090.0,-54780.0,120000.0,19780.0,359300000000.0,349400000000.0,186700000000.0,273000000000.0,369200000000.0,369200000000.0,3.117,2207000.0,11.408,11.864,185.0,0.321,0.0,0.0,0.001,219.7,0.0,0.0,0.0,0.0,-0.0,20.206,28.584,19.865,22.057,1139000000000000.0,155400000.0,6.805,0.0,24300000000.0,534300000.0,68050000.0,None,/u/cmoody3/data2/export_sunrise_fits/VELA12/VELA12_a0.321_0015090_,0.321,34.954,76.294,40.0
VELA12,0.340,15337,24.433,18.364,26.192,2.0,23560000.0,4.0,2.0,1692000.0,-2.0,0.0,1.0,1.16,-15.339,56.342,0.807,0.772,14780.0,0.049,1.0,15340.0,-63160.0,207200.0,11270.0,377800000000.0,370900000000.0,194200000000.0,296700000000.0,382400000000.0,382400000000.0,3.318,2600000.0,11.594,11.594,186.6,0.34,0.0,0.0,0.001,218.0,0.0,0.0,0.0,0.0,-0.0,20.206,35.71,19.875,21.965,1139000000000000.0,167900000.0,4.732,0.0,24940000000.0,338300000.0,47320000.0,None,/u/cmoody3/data2/export_sunrise_fits/VELA12/VELA12_a0.340_0015337_,0.34,18.532,38.147,40.0
VELA12,0.350,14778,140.6,18.293,146.6,2.0,21490000.0,4.0,2.0,1730000.0,-2.0,0.0,1.0,2.235,-14.237,61.111,0.786,0.748,14860.0,0.048,1.0,14780.0,-38930.0,193900.0,-5763.0,372400000000.0,362600000000.0,194600000000.0,290600000000.0,378400000000.0,378400000000.0,3.195,1924000.0,10.5,10.5,185.7,0.35,0.0,0.0,0.001,219.8,0.0,0.0,0.0,0.0,-0.0,20.207,37.516,19.88,21.916,1139000000000000.0,175400000.0,3.357,0.0,25290000000.0,269500000.0,33570000.0,None,/u/cmoody3/data2/export_sunrise_fits/VELA12/VELA12_a0.350_0014778_,0.35,19.078,38.147,40.0
VELA12,0.360,14855,148.4,18.909,142.2,2.0,19420000.0,4.0,2.0,1788000.0,-2.0,0.0,1.0,4.377,-11.008,61.426,0.763,0.724,15830.0,0.051,1.0,14860.0,-29540.0,155600.0,-21890.0,363900000000.0,350200000000.0,199600000000.0,270400000000.0,369900000000.0,369900000000.0,3.358,2149000.0,9.082,9.825,184.0,0.36,0.0,0.0,0.001,218.7,0.0,0.0,-0.0,0.0,-0.0,20.207,37.288,19.885,21.868,1139000000000000.0,182100000.0,2.199,0.0,25560000000.0,247700000.0,21990000.0,None,/u/cmoody3/data2/export_sunrise_fits/VELA12/VELA12_a0.360_0014855_,0.36,19.626,38.147,40.0
VELA12,0.371,15829,144.4,16.982,141.8,2.0,17010000.0,4.0,2.0,1819000.0,-2.0,0.0,1.0,4.513,-8.023,60.615,0.757,0.727,15090.0,0.042,1.0,15830.0,-66280.0,70060.0,-9030.0,340400000000.0,330200000000.0,202200000000.0,269000000000.0,344100000000.0,344100000000.0,2.722,2075000.0,7.842,8.38,179.3,0.371,0.0,0.0,0.0,218.6,0.0,0.0,-0.0,0.0,-0.0,20.206,31.616,19.889,21.817,1139000000000000.0,187300000.0,1.761,0.0,25450000000.0,181600000.0,17610000.0,None,/u/cmoody3/data2/export_sunrise_fits/VELA12/VELA12_a0.371_0015829_,0.371,20.217,38.147,40.0
VELA12,0.380,15087,103.9,27.836,107.3,2.0,14570000.0,4.0,2.0,1849000.0,-2.0,0.0,1.0,5.544,-8.141,58.919,0.764,0.732,15410.0,0.046,1.0,15090.0,-72630.0,51940.0,-6266.0,333100000000.0,322900000000.0,201200000000.0,268400000000.0,336400000000.0,336400000000.0,2.935,2271000.0,7.398,7.877,177.7,0.38,0.0,0.0,0.0,217.8,0.0,0.0,-0.0,0.0,-0.0,20.204,30.941,19.892,21.775,1139000000000000.0,191900000.0,2.053,0.0,25580000000.0,181600000.0,20530000.0,None,/u/cmoody3/data2/export_sunrise_fits/VELA12/VELA12_a0.380_0015087_,0.38,20.725,38.147,40.0
VELA12,0.390,15411,127.9,13.16,136.7,2.0,12510000.0,4.0,2.0,1895000.0,-2.0,0.0,1.0,7.045,-6.269,54.851,0.779,0.742,12640.0,0.667,0.0,15410.0,-44460.0,44700.0,-10150.0,324600000000.0,315400000000.0,201700000000.0,268900000000.0,327400000000.0,327400000000.0,41.364,2614000.0,6.827,7.349,175.8,0.39,0.0,0.0,0.0,216.9,0.0,0.0,-0.0,0.0,-0.0,20.201,27.171,19.896,21.729,1139000000000000.0,196100000.0,1.527,0.0,25690000000.0,148800000.0,15270000.0,None,/u/cmoody3/data2/export_sunrise_fits/VELA12/VELA12_a0.390_0015411_,0.39,21.266,38.147,40.0
VELA12,0.401,5585,316.8,28.469,333.4,2.0,25900000.0,4.0,2.0,298100.0,-2.0,0.0,1.0,4.969,1.447,35.4,0.979,0.802,6458.0,0.068,1.0,5585.0,13410.0,2938.0,10390.0,76710000000.0,69870000000.0,18550000000.0,35070000000.0,78230000000.0,78230000000.0,4.243,441300.0,55.086,50.078,108.8,0.401,0.0,0.0,0.001,87.85,0.0,0.0,-0.0,-0.0,-0.0,20.02,19.177,20.047,21.105,1139000000000000.0,200100000.0,0.493,0.0,2106000000.0,51190000.0,4928000.0,None,/u/cmoody3/data2/export_sunrise_fits/VELA12/VELA12_a0.401_0005585_,0.401,21.827,38.147,40.0
VELA12,0.411,6458,228.3,13.316,221.1,2.0,20790000.0,4.0,2.0,203600.0,-2.0,0.0,1.0,1.053,19.873,31.854,0.958,0.793,6273.0,0.06,1.0,6458.0,19850.0,4726.0,8678.0,85690000000.0,79710000000.0,22420000000.0,57580000000.0,86780000000.0,86780000000.0,3.853,542300.0,23.83,22.709,112.5,0.411,0.0,0.0,0.001,95.32,0.0,0.0,-0.0,-0.0,-0.0,20.014,12.179,20.024,21.041,1139000000000000.0,203900000.0,0.472,0.0,2177000000.0,65080000.0,4720000.0,None,/u/cmoody3/data2/export_sunrise_fits/VELA12/VELA12_a0.411_0006458_,0.411,22.396,38.147,40.0
VELA12,0.420,6273,589.0,12.46,579.1,2.0,24420000.0,4.0,2.0,329500.0,-2.0,0.0,1.0,-0.862,22.906,33.54,0.918,0.783,6015.0,0.065,1.0,6273.0,29170.0,16270.0,4013.0,97210000000.0,88610000000.0,35570000000.0,63820000000.0,98340000000.0,98340000000.0,4.171,482000.0,16.874,16.162,117.0,0.42,0.0,0.0,0.001,104.6,0.0,0.0,-0.0,-0.0,-0.0,20.011,7.434,20.005,20.984,1139000000000000.0,207500000.0,1.425,0.0,2280000000.0,90160000.0,14250000.0,None,/u/cmoody3/data2/export_sunrise_fits/VELA12/VELA12_a0.420_0006273_,0.42,22.888,38.147,40.0
VELA12,0.441,6290,241.9,23.312,258.1,2.0,28510000.0,4.0,2.0,375800.0,-2.0,0.0,1.0,-1.514,29.189,35.115,0.867,0.729,5807.0,0.003,1.0,6290.0,35530.0,34670.0,1204.0,121400000000.0,105500000000.0,23210000000.0,53530000000.0,122100000000.0,122100000000.0,0.191,668300.0,73.037,57.597,125.2,0.441,0.0,0.0,0.001,97.56,0.0,0.0,-0.0,-0.0,-0.0,20.003,11.254,19.982,20.862,1139000000000000.0,216100000.0,0.338,0.0,2631000000.0,64310000.0,3382000.0,None,/u/cmoody3/data2/export_sunrise_fits/VELA12/VELA12_a0.441_0006290_,0.441,24.007,38.147,40.0
VELA12,0.451,6276,295.5,19.441,278.1,2.0,28890000.0,4.0,2.0,395900.0,-2.0,0.0,1.0,-4.113,36.178,30.583,0.841,0.706,6686.0,0.049,1.0,6276.0,31150.0,45580.0,3034.0,130100000000.0,109900000000.0,20400000000.0,49360000000.0,130400000000.0,130400000000.0,3.915,630200.0,127.5,58.792,127.7,0.451,0.0,0.0,0.002,98.66,0.0,0.0,-0.0,-0.0,-0.0,19.998,16.838,19.971,20.806,1139000000000000.0,219300000.0,0.458,0.0,2677000000.0,39830000.0,4578000.0,None,/u/cmoody3/data2/export_sunrise_fits/VELA12/VELA12_a0.451_0006276_,0.451,24.583,38.147,40.0
VELA12,0.461,6686,127.9,13.36,133.7,2.0,22960000.0,4.0,2.0,274500.0,-2.0,0.0,1.0,-4.864,39.14,25.699,0.857,0.716,5914.0,0.05,1.0,6686.0,29660.0,40350.0,7137.0,128100000000.0,104900000000.0,20280000000.0,46080000000.0,127700000000.0,127700000000.0,3.881,586700.0,126.0,58.511,126.5,0.461,0.0,0.0,0.002,97.07,0.0,0.0,-0.0,-0.0,-0.0,19.991,16.495,19.961,20.759,1138000000000000.0,222700000.0,1.388,0.0,2760000000.0,83390000.0,13880000.0,None,/u/cmoody3/data2/export_sunrise_fits/VELA12/VELA12_a0.461_0006686_,0.461,25.1,38.147,40.0
VELA12,0.470,5914,319.0,13.736,325.5,2.0,26660000.0,4.0,2.0,413100.0,-2.0,0.0,1.0,-9.263,43.08,24.118,0.819,0.695,6932.0,0.05,1.0,5914.0,34550.0,37670.0,6984.0,132900000000.0,95880000000.0,20760000000.0,45010000000.0,131300000000.0,131300000000.0,3.857,672000.0,124.6,58.926,127.4,0.47,0.0,0.0,0.002,97.06,0.0,0.0,-0.0,-0.0,-0.0,19.984,13.367,19.952,20.71,1139000000000000.0,227300000.0,1.991,0.0,3219000000.0,182300000.0,19910000.0,None,/u/cmoody3/data2/export_sunrise_fits/VELA12/VELA12_a0.470_0005914_,0.47,25.64,38.147,40.0
VELA12,0.481,6932,215.4,22.165,214.4,2.0,28260000.0,4.0,2.0,440600.0,-2.0,0.0,1.0,-8.396,42.978,33.284,0.792,0.677,7110.0,0.043,1.0,6932.0,98970.0,61500.0,-17210.0,172500000000.0,99670000000.0,21330000000.0,42500000000.0,167600000000.0,167600000000.0,3.261,976800.0,136.1,63.758,137.9,0.481,0.0,0.0,0.002,104.2,0.0,0.0,-0.0,-0.0,-0.0,19.977,6.513,19.943,20.661,1138000000000000.0,232400000.0,2.275,0.0,3630000000.0,163600000.0,22750000.0,None,/u/cmoody3/data2/export_sunrise_fits/VELA12/VELA12_a0.481_0006932_,0.481,26.218,38.147,40.0
VELA12,0.490,7110,29.021,19.341,36.694,2.0,30020000.0,4.0,2.0,463400.0,-2.0,0.0,1.0,-7.787,42.043,39.938,0.785,0.656,7207.0,0.045,1.0,7110.0,148500.0,80480.0,-35240.0,192100000000.0,134900000000.0,22940000000.0,44130000000.0,187000000000.0,187000000000.0,3.301,1328000.0,140.9,65.974,142.7,0.49,0.0,0.0,0.002,107.2,0.0,0.0,-0.0,-0.0,-0.0,19.97,7.643,19.935,20.62,1139000000000000.0,236700000.0,3.173,0.0,4029000000.0,274000000.0,31730000.0,None,/u/cmoody3/data2/export_sunrise_fits/VELA12/VELA12_a0.490_0007110_,0.49,26.719,38.147,40.0
VELA12,0.500,7207,113.1,17.552,106.4,2.0,30670000.0,4.0,2.0,481700.0,-2.0,0.0,1.0,-7.285,39.003,43.404,0.811,0.662,6559.0,0.049,1.0,7207.0,175800.0,97780.0,-50340.0,201700000000.0,146700000000.0,24060000000.0,47400000000.0,196700000000.0,196700000000.0,3.494,1326000.0,142.3,66.925,144.7,0.5,0.0,0.0,0.002,108.1,0.0,0.0,-0.0,-0.0,-0.0,19.964,10.336,19.929,20.576,1139000000000000.0,240600000.0,0.727,0.0,4187000000.0,94710000.0,7272000.0,None,/u/cmoody3/data2/export_sunrise_fits/VELA12/VELA12_a0.500_0007207_,0.5,27.255,38.147,40.0
VELA12,0.511,6559,147.3,21.102,129.7,2.0,30210000.0,4.0,2.0,506800.0,-2.0,0.0,1.0,-4.885,34.108,46.873,0.869,0.689,4580.0,0.045,1.0,6559.0,188800.0,110300.0,-62770.0,208000000000.0,158500000000.0,24330000000.0,53040000000.0,202000000000.0,202000000000.0,3.166,1182000.0,145.3,67.336,145.6,0.511,0.0,0.0,0.002,108.1,0.0,0.0,-0.0,-0.0,-0.0,19.956,11.026,19.922,20.529,1139000000000000.0,243800000.0,1.359,0.0,4386000000.0,169400000.0,13590000.0,None,/u/cmoody3/data2/export_sunrise_fits/VELA12/VELA12_a0.511_0006559_,0.511,27.829,38.147,40.0
VELA12,0.520,4580,43.155,25.864,24.937,2.0,29790000.0,4.0,2.0,534200.0,-2.0,0.0,1.0,-0.513,21.097,55.537,0.863,0.675,5118.0,0.045,1.0,4580.0,201300.0,113400.0,-73270.0,221300000000.0,171700000000.0,23730000000.0,65820000000.0,212500000000.0,212500000000.0,3.09,1764000.0,147.6,68.308,147.7,0.52,0.0,0.0,0.002,109.0,0.0,0.0,-0.0,-0.0,-0.0,19.947,10.753,19.916,20.485,1139000000000000.0,247600000.0,3.92,0.0,5050000000.0,256500000.0,39200000.0,None,/u/cmoody3/data2/export_sunrise_fits/VELA12/VELA12_a0.520_0004580_,0.52,28.355,38.147,40.0
VELA12,0.530,5118,80.559,17.762,68.379,2.0,29320000.0,4.0,2.0,543700.0,-2.0,0.0,1.0,2.421,21.467,56.637,0.885,0.669,4974.0,0.043,1.0,5118.0,219500.0,118700.0,-74090.0,245100000000.0,186500000000.0,24510000000.0,62750000000.0,231900000000.0,231900000000.0,2.821,1042000.0,151.3,70.137,151.7,0.53,0.0,0.0,0.002,111.3,0.0,0.0,-0.0,-0.0,-0.0,19.94,10.561,19.913,20.44,1139000000000000.0,251000000.0,1.669,0.0,5457000000.0,202300000.0,16690000.0,None,/u/cmoody3/data2/export_sunrise_fits/VELA12/VELA12_a0.530_0005118_,0.53,28.901,38.147,40.0
VELA12,0.541,11748,114.0,17.555,107.4,2.0,30270000.0,4.0,2.0,562600.0,-2.0,0.0,1.0,2.998,20.233,59.578,0.9,0.681,10740.0,0.045,1.0,11750.0,229300.0,132500.0,-80500.0,282200000000.0,205500000000.0,25290000000.0,58200000000.0,266700000000.0,266700000000.0,3.655,1440000.0,153.1,73.265,158.4,0.541,0.0,0.0,0.002,115.7,0.0,0.0,-0.0,-0.0,-0.0,19.931,13.617,19.911,20.394,1139000000000000.0,254500000.0,1.753,0.0,5880000000.0,165000000.0,17530000.0,None,/u/cmoody3/data2/export_sunrise_fits/VELA12/VELA12_a0.541_0011748_,0.541,29.485,38.147,40.0
VELA12,0.551,10744,88.123,21.364,85.082,2.0,30810000.0,4.0,2.0,575400.0,-2.0,0.0,1.0,4.2,21.032,61.58,0.884,0.69,10660.0,0.038,0.0,10740.0,218600.0,138100.0,-72770.0,305400000000.0,237000000000.0,25370000000.0,60380000000.0,290200000000.0,290200000000.0,2.977,1828000.0,162.4,75.134,162.5,0.551,0.0,0.0,0.002,118.0,0.0,0.0,-0.0,0.0,-0.0,19.922,16.67,19.911,20.351,1139000000000000.0,257800000.0,1.67,0.0,6117000000.0,165800000.0,16700000.0,None,/u/cmoody3/data2/export_sunrise_fits/VELA12/VELA12_a0.551_0010744_,0.551,30.054,38.147,40.0
VELA12,0.561,10509,84.31,30.524,85.551,2.0,30600000.0,4.0,2.0,595300.0,-2.0,0.0,1.0,1.765,24.696,60.543,0.922,0.706,10640.0,0.039,0.0,10510.0,229200.0,135100.0,-80300.0,326400000000.0,251900000000.0,26310000000.0,62920000000.0,307200000000.0,307200000000.0,3.082,1936000.0,165.1,76.375,165.2,0.561,0.0,0.0,0.002,119.5,0.0,0.0,-0.0,0.0,-0.0,19.914,16.699,19.912,20.313,1139000000000000.0,261300000.0,2.156,0.0,6618000000.0,237100000.0,21560000.0,None,/u/cmoody3/data2/export_sunrise_fits/VELA12/VELA12_a0.561_0010509_,0.561,30.556,38.147,40.0
VELA12,0.570,10451,147.2,1.619,148.7,2.0,30590000.0,4.0,2.0,618200.0,-2.0,0.0,1.0,1.513,32.293,58.566,0.918,0.719,10660.0,0.04,0.0,10450.0,244200.0,134000.0,-85490.0,341000000000.0,265700000000.0,27350000000.0,67570000000.0,321900000000.0,321900000000.0,3.119,1686000.0,167.1,77.351,167.3,0.57,0.0,0.0,0.002,120.5,0.0,0.0,-0.0,0.0,-0.0,19.905,16.635,19.915,20.275,1139000000000000.0,264200000.0,3.305,0.0,6696000000.0,201800000.0,33050000.0,None,/u/cmoody3/data2/export_sunrise_fits/VELA12/VELA12_a0.570_0010451_,0.57,31.079,38.147,40.0
VELA12,0.580,10563,5945.0,6004.0,70.055,2.0,29450000.0,4.0,2.0,646800.0,-2.0,0.0,1.0,-0.393,41.337,52.049,0.937,0.716,10500.0,0.006,1.0,10560.0,272400.0,136900.0,-53870.0,355500000000.0,272100000000.0,29510000000.0,114400000000.0,337100000000.0,337100000000.0,0.479,2417000.0,166.1,78.06,169.4,0.58,0.0,0.0,0.002,121.5,0.0,0.0,-0.0,0.0,-0.0,19.897,18.67,19.919,20.236,1138000000000000.0,269000000.0,4.55,0.0,7250000000.0,467200000.0,45500000.0,None,/u/cmoody3/data2/export_sunrise_fits/VELA12/VELA12_a0.580_0010563_,0.58,31.609,38.147,40.0
VELA12,0.582,10502,7541.0,7445.0,105.7,2.0,29350000.0,4.0,2.0,651100.0,-2.0,0.0,1.0,4.272,31.334,58.732,0.936,0.729,10220.0,0.04,1.0,10500.0,275400.0,139600.0,-44650.0,357000000000.0,272800000000.0,29840000000.0,117700000000.0,339000000000.0,339000000000.0,13.893,2167000.0,168.8,78.045,169.6,0.582,0.0,0.0,0.002,121.6,0.0,0.0,-0.0,0.0,-0.0,19.896,19.009,19.919,20.23,1138000000000000.0,270000000.0,4.201,0.0,7382000000.0,528500000.0,42010000.0,None,/u/cmoody3/data2/export_sunrise_fits/VELA12/VELA12_a0.582_0010502_,0.582,31.69,38.147,40.0
VELA12,0.591,10221,62.569,33.101,59.128,2.0,27660000.0,4.0,2.0,672600.0,-2.0,0.0,1.0,-0.641,42.974,50.565,0.944,0.726,11930.0,0.041,1.0,10220.0,302400.0,149300.0,-263.0,368200000000.0,280100000000.0,33600000000.0,138700000000.0,348500000000.0,348500000000.0,16.751,2305000.0,124.5,78.433,170.7,0.591,0.0,0.0,0.002,121.9,0.0,0.0,-0.0,0.0,-0.0,19.891,17.495,19.925,20.191,1138000000000000.0,275500000.0,1.978,0.0,7943000000.0,360100000.0,19780000.0,None,/u/cmoody3/data2/export_sunrise_fits/VELA12/VELA12_a0.591_0010221_,0.591,32.21,38.147,40.0
VELA12,0.612,12269,29.237,16.923,37.436,2.0,31680000.0,4.0,2.0,741100.0,-2.0,0.0,1.0,8.407,24.122,59.599,0.957,0.727,12510.0,0.042,1.0,12270.0,388700.0,190400.0,29690.0,382700000000.0,305000000000.0,46050000000.0,170400000000.0,362200000000.0,362200000000.0,22.567,2611000.0,91.355,68.891,171.8,0.612,0.0,0.0,0.001,122.0,0.0,0.0,-0.0,0.0,-0.0,19.887,12.702,19.939,20.104,1139000000000000.0,291200000.0,5.418,0.0,9731000000.0,643700000.0,54180000.0,None,/u/cmoody3/data2/export_sunrise_fits/VELA12/VELA12_a0.612_0012269_,0.612,33.328,38.147,40.0
VELA12,0.620,12506,74.44,43.825,31.376,2.0,31290000.0,4.0,2.0,777200.0,-2.0,0.0,1.0,10.519,18.912,60.559,0.967,0.728,11440.0,0.047,1.0,12510.0,419100.0,208000.0,33210.0,389700000000.0,312000000000.0,40370000000.0,171600000000.0,368900000000.0,368900000000.0,47.393,2595000.0,95.382,62.524,172.4,0.62,0.0,0.0,0.002,122.5,0.0,0.0,-0.0,0.0,-0.0,19.887,14.641,19.941,20.062,1139000000000000.0,300500000.0,8.287,0.0,10880000000.0,903800000.0,82870000.0,None,/u/cmoody3/data2/export_sunrise_fits/VELA12/VELA12_a0.620_0012506_,0.62,33.81,38.147,40.0
VELA12,0.650,12165,1762.0,31.738,1731.0,2.0,27990000.0,4.0,2.0,1022000.0,-2.0,0.0,1.0,15.491,-6.854,56.904,0.92,0.731,-1.0,,,12160.0,326200.0,91390.0,25460.0,414500000000.0,327500000000.0,35200000000.0,147800000000.0,391200000000.0,391200000000.0,,917700.0,129.3,62.553,174.0,0.65,0.0,0.0,0.002,122.6,0.0,0.0,-0.0,0.0,-0.0,19.869,19.142,19.946,19.926,1139000000000000.0,332200000.0,22.124,0.0,17900000000.0,1911000000.0,221200000.0,None,/u/cmoody3/data2/export_sunrise_fits/VELA12/VELA12_a0.650_0012165_,0.65,35.446,38.147,40.0
VELA12MRP,0.073004,522,824.2,801.3,87.21,2.0,3153000.0,4.0,2.0,643.0,-2.0,0.0,1.0,-0.458,4.531,-0.421,0.819,0.767,513.0,0.004,1.0,522.0,-0.011,0.001,0.008,127800000.0,127800000.0,29810000.0,83500000.0,144100000.0,144100000.0,0.905,1213.0,4.365,4.904,13.719,0.073,0.0,0.0,0.001,25.02,0.0,0.0,0.0,-0.0,-0.0,20.076,31.793,20.004,23.96,1139000000000000.0,275000.0,0.017,0.0,813100.0,813100.0,171200.0,None,/u/cmoody3/data2/export_sunrise_fits/VELA12MRP/VELA12MRP_0.073004_0000522_,0.073,31.827,305.2,40.0
VELA12MRP,0.076907,1013,1103.0,1221.0,139.7,2.0,3465000.0,4.0,2.0,994.0,-2.0,0.0,1.0,2.33,-3.273,2.483,0.897,0.821,1522.0,0.005,1.0,1013.0,-0.047,-0.008,0.025,189300000.0,189100000.0,24230000.0,140500000.0,193100000.0,193100000.0,1.08,1355.0,4.816,2.787,15.127,0.077,0.0,0.0,0.001,28.72,0.0,0.0,0.0,-0.0,-0.0,20.081,23.115,19.999,23.919,1139000000000000.0,447700.0,0.005,0.0,857600.0,857600.0,47200.0,None,/u/cmoody3/data2/export_sunrise_fits/VELA12MRP/VELA12MRP_0.076907_0001013_,0.077,33.529,305.2,40.0
