galfit result file run on 11-14-2014
type galaxyID timeStep age(GYr) redshift(z) camera filter px(pixels) errpx(pixels) py(pixels) errpy(pixels) mag errmag rad(pixels) errrad(pixels) rad(kpc) errrad(kpc) sersicIndex(n) errsersicIndex(n) b/a errb/a angle(deg) errangle(deg) rff sky
central VELA15MRP 294745 2.773 2.38983050847 1 F160W 300.1354 0.0068 300.9236 0.0043 21.0986 0.0012 11.0177 0.0133 11.0177 0.0133 1.7966 0.0026 0.5623 0.0007 -87.6422 0.0679 0.169013023146 0.000e+00
central VELA15MRP 294745 2.773 2.38983050847 5 F160W 300.3998 0.0055 300.6859 0.0050 20.9029 0.0012 9.1637 0.0127 9.1637 0.0127 1.9224 0.0031 0.8567 0.0010 83.1515 0.2796 0.172486295705 0.000e+00
central VELA15MRP 294745 2.773 2.38983050847 6 F160W 299.8874 0.0067 299.9706 0.0049 21.0410 0.0012 9.9773 0.0125 9.9773 0.0125 1.6882 0.0028 0.6695 0.0007 -81.8331 0.1001 0.189678958598 0.000e+00
central VELA15MRP 294745 2.773 2.38983050847 7 F160W 300.6195 0.0050 300.6188 0.0042 20.9331 0.0012 9.2096 0.0123 9.2096 0.0123 2.0066 0.0031 0.8264 0.0010 74.8617 0.2259 0.185514020465 0.000e+00
central VELA15MRP 294745 2.773 2.38983050847 8 F160W 300.5884 0.0050 300.6416 0.0044 20.9263 0.0012 9.1504 0.0124 9.1504 0.0124 1.9948 0.0032 0.8379 0.0010 74.5268 0.2473 0.185932918149 0.000e+00
central VELA15MRP 299697 2.842 2.33333333333 0 F160W 300.1556 0.0061 300.8057 0.0059 20.8516 0.0013 8.8439 0.0133 8.8439 0.0133 1.9684 0.0035 0.9716 0.0012 89.7670 1.6977 0.20163213199 0.000e+00
central VELA15MRP 299697 2.842 2.33333333333 1 F160W 300.6361 0.0080 300.3730 0.0046 21.1095 0.0012 11.5717 0.0145 11.5717 0.0145 1.6724 0.0027 0.5681 0.0007 -88.5175 0.0711 0.189595424753 0.000e+00
central VELA15MRP 299697 2.842 2.33333333333 5 F160W 300.5748 0.0042 300.8741 0.0046 20.8512 0.0012 8.8416 0.0124 8.8416 0.0124 2.0173 0.0033 0.8746 0.0011 79.5749 0.3341 0.203533824971 0.000e+00
central VELA15MRP 299697 2.842 2.33333333333 6 F160W 299.9858 0.0072 300.3887 0.0043 20.9734 0.0013 10.4229 0.0139 10.4229 0.0139 1.7461 0.0031 0.6185 0.0008 -81.6506 0.0859 0.159156365344 0.000e+00
central VELA15MRP 299697 2.842 2.33333333333 7 F160W 300.9160 0.0060 300.7164 0.0046 20.8962 0.0013 9.2611 0.0125 9.2611 0.0125 1.9589 0.0031 0.8002 0.0010 80.8044 0.2013 0.197264694446 0.000e+00
central VELA15MRP 299697 2.842 2.33333333333 8 F160W 300.8866 0.0055 300.7667 0.0045 20.9026 0.0013 9.0798 0.0130 9.0798 0.013 2.2855 0.0028 0.8561 0.0011 83.8297 0.2959 0.1936577392 0.000e+00
central VELA15MRP 304731 2.912 2.27868852459 0 F160W 300.0337 0.0069 300.4962 0.0053 20.9495 0.0015 9.0008 0.0158 9.0008 0.0158 2.0831 0.0037 0.9712 0.0013 61.4923 1.8515 0.198578179723 0.000e+00
central VELA15MRP 304731 2.912 2.27868852459 1 F160W 300.1129 0.0096 300.6767 0.0050 21.1164 0.0015 11.7402 0.0190 11.7402 0.019 1.7766 0.0035 0.5078 0.0008 -80.7400 0.0722 0.177850110065 0.000e+00
central VELA15MRP 304731 2.912 2.27868852459 5 F160W 300.1558 0.0062 300.7524 0.0052 20.9624 0.0014 9.3006 0.0145 9.3006 0.0145 2.0693 0.0034 0.8411 0.0012 70.4416 0.2971 0.173255695415 0.000e+00
central VELA15MRP 304731 2.912 2.27868852459 6 F160W 299.9725 0.0084 300.1961 0.0051 21.1031 0.0013 11.4811 0.0158 11.4811 0.0158 1.6739 0.0031 0.5628 0.0007 89.1512 0.0725 0.165498475981 0.000e+00
central VELA15MRP 304731 2.912 2.27868852459 7 F160W 300.4829 0.0041 300.8154 0.0038 20.9705 0.0014 9.4062 0.0147 9.4062 0.0147 2.0456 0.0033 0.7967 0.0012 79.8336 0.2130 0.176042371061 0.000e+00
central VELA15MRP 310347 2.982 2.22580645161 0 F160W 300.8712 0.0070 300.5833 0.0057 21.0133 0.0017 8.8778 0.0178 8.8778 0.0178 2.1966 0.0039 0.9381 0.0015 49.9906 0.9751 0.198143723819 0.000e+00
central VELA15MRP 310347 2.982 2.22580645161 5 F160W 300.8540 0.0070 300.2847 0.0057 21.0244 0.0016 9.1665 0.0168 9.1665 0.0168 2.1393 0.0037 0.8399 0.0014 74.7640 0.3357 0.158008295984 0.000e+00
central VELA15MRP 310347 2.982 2.22580645161 6 F160W 300.7276 0.0065 300.3887 0.0032 21.0888 0.0014 10.3371 0.0160 10.3371 0.016 2.0613 0.0029 0.5219 0.0007 86.4708 0.0718 0.208096100006 0.000e+00
central VELA15MRP 310347 2.982 2.22580645161 7 F160W 300.6975 0.0071 300.2136 0.0063 21.0437 0.0016 9.3074 0.0169 9.3074 0.0169 2.0429 0.0036 0.8242 0.0014 85.2290 0.3012 0.162298544177 0.000e+00
central VELA15MRP 310347 2.982 2.22580645161 8 F160W 300.7209 0.0069 300.2145 0.0062 21.0385 0.0016 9.2500 0.0168 9.25 0.0168 2.0731 0.0037 0.8336 0.0014 82.9267 0.3203 0.161987510743 0.000e+00
central VELA15MRP 316197 3.067 2.16455696203 0 F160W 300.7339 0.0078 300.4900 0.0063 21.0628 0.0019 9.2761 0.0211 9.2761 0.0211 2.1384 0.0037 0.8849 0.0015 54.6956 0.5558 0.272972815354 0.000e+00
central VELA15MRP 316197 3.067 2.16455696203 1 F160W 300.8761 0.0129 300.7337 0.0063 21.1768 0.0016 13.1664 0.0217 13.1664 0.0217 1.5240 0.0034 0.4614 0.0007 -83.7729 0.0639 0.16764134851 0.000e+00
other VELA15MRP 316197 3.067 2.16455696203 1 F160W 349.3346 0.1488 418.0055 0.0950 25.6023 0.0128 17.7171 0.1659 17.7171 0.1659 0.4812 0.0094 0.2574 0.0027 -58.0538 0.2094 0.612393663765 0.000e+00
central VELA15MRP 316197 3.067 2.16455696203 5 F160W 300.7273 0.0075 300.2519 0.0066 21.0644 0.0018 9.4440 0.0196 9.444 0.0196 2.1190 0.0038 0.8408 0.0015 72.3910 0.3883 0.227556929915 0.000e+00
central VELA15MRP 316197 3.067 2.16455696203 8 F160W 300.6044 0.0076 300.1860 0.0074 21.0806 0.0018 9.8457 0.0204 9.8457 0.0204 2.0378 0.0039 0.8465 0.0016 84.1872 0.3830 0.199578855418 0.000e+00
central VELA15MRP 322471 3.153 2.10559006211 0 F160W 300.3419 0.0053 300.6343 0.0049 21.0578 0.0017 8.4901 0.0170 8.4901 0.017 2.2822 0.0036 0.8997 0.0013 58.2682 0.5891 0.343444720334 0.000e+00
central VELA15MRP 322471 3.153 2.10559006211 1 F160W 300.7221 0.0109 300.2124 0.0055 21.1982 0.0016 12.7616 0.0202 12.7616 0.0202 1.6503 0.0033 0.4512 0.0007 -84.9824 0.0597 0.173930571045 0.000e+00
central VELA15MRP 322471 3.153 2.10559006211 7 F160W 300.5365 0.0070 300.3499 0.0059 21.1034 0.0016 10.0902 0.0173 10.0902 0.0173 1.9844 0.0032 0.7801 0.0012 85.8911 0.2176 0.225014038825 0.000e+00
central VELA15MRP 322471 3.153 2.10559006211 8 F160W 300.5139 0.0067 300.3053 0.0060 21.1007 0.0016 9.9948 0.0176 9.9948 0.0176 2.0155 0.0033 0.7848 0.0012 85.4601 0.2248 0.236998232146 0.000e+00
central VELA15MRP 327588 3.239 2.0487804878 6 F160W 300.5375 0.0072 300.3781 0.0036 21.1057 0.0016 10.8646 0.0185 10.8646 0.0185 2.0205 0.0033 0.4950 0.0008 84.9497 0.0725 0.20552462474 0.000e+00
central VELA15MRP 327588 3.239 2.0487804878 7 F160W 300.4777 0.0068 300.4194 0.0057 21.0170 0.0017 9.4687 0.0178 9.4687 0.0178 2.0622 0.0035 0.8086 0.0014 -89.7596 0.2757 0.250361199603 0.000e+00
central VELA15MRP 327588 3.239 2.0487804878 8 F160W 300.4788 0.0066 300.4268 0.0056 21.0164 0.0017 9.3598 0.0177 9.3598 0.0177 2.0651 0.0035 0.8254 0.0014 88.0409 0.3023 0.25387058726 0.000e+00
central VELA15MRP 333261 3.312 2.003003003 0 F160W 300.4199 0.0050 300.4219 0.0051 21.0365 0.0017 8.8593 0.0179 8.8593 0.0179 2.1437 0.0033 0.9548 0.0014 41.0354 1.3408 0.270144781632 0.000e+00
central VELA15MRP 333261 3.312 2.003003003 1 F160W 300.0867 0.0112 300.4240 0.0050 21.2231 0.0017 12.5990 0.0224 12.599 0.0224 1.7526 0.0031 0.4462 0.0007 85.9907 0.0621 0.226161495091 0.000e+00
central VELA15MRP 333261 3.312 2.003003003 6 F160W 300.4987 0.0080 300.0423 0.0054 21.1727 0.0016 11.1308 0.0196 11.1308 0.0196 1.9241 0.0036 0.5134 0.0008 85.5368 0.0817 0.180845221511 0.000e+00
central VELA15MRP 333261 3.312 2.003003003 7 F160W 300.3590 0.0071 300.2576 0.0060 21.0671 0.0016 10.0828 0.0181 10.0828 0.0181 2.0840 0.0034 0.7670 0.0013 -82.2189 0.2103 0.208067287149 0.000e+00
central VELA15MRP 333261 3.312 2.003003003 8 F160W 300.3584 0.0070 300.2415 0.0060 21.0664 0.0016 10.0289 0.0181 10.0289 0.0181 2.0847 0.0034 0.7778 0.0013 -82.4191 0.2223 0.204730760136 0.000e+00
central VELA15MRP 338657 3.399 1.94985250737 1 F160W 300.1884 0.0115 300.2921 0.0052 21.1467 0.0016 12.7768 0.0215 12.7768 0.0215 1.6678 0.0031 0.4161 0.0007 86.7803 0.0557 0.17382087629 0.000e+00
other VELA15MRP 338657 3.399 1.94985250737 1 F160W 265.1038 0.1225 360.6843 0.0582 25.0797 0.0104 19.0320 0.1813 19.032 0.1813 1.0610 0.0160 0.1982 0.0020 -64.3146 0.1403 0.691158522246 0.000e+00
central VELA15MRP 338657 3.399 1.94985250737 6 F160W 300.4894 0.0083 300.2960 0.0049 21.1736 0.0017 10.9512 0.0192 10.9512 0.0192 1.8912 0.0037 0.5135 0.0008 88.8891 0.0820 0.211721853306 0.000e+00
central VELA15MRP 344474 3.472 1.90697674419 0 F160W 300.5977 0.0069 300.3682 0.0069 21.0121 0.0020 8.9649 0.0229 8.9649 0.0229 2.1889 0.0040 0.9660 0.0018 77.9463 2.1713 0.315516841875 0.000e+00
central VELA15MRP 344474 3.472 1.90697674419 5 F160W 300.5333 0.0098 300.2818 0.0088 21.0293 0.0021 10.0834 0.0240 10.0834 0.024 1.9623 0.0035 0.8232 0.0017 -85.8809 0.3918 0.284634982252 0.000e+00
central VELA15MRP 344474 3.472 1.90697674419 6 F160W 300.4248 0.0152 300.3245 0.0077 21.1041 0.0019 13.4643 0.0252 13.4643 0.0252 1.4737 0.0038 0.4708 0.0008 -88.6386 0.0753 0.219297970892 0.000e+00
central VELA15MRP 344474 3.472 1.90697674419 8 F160W 300.4190 0.0088 300.2275 0.0081 21.0189 0.0020 9.8887 0.0228 9.8887 0.0228 2.0736 0.0040 0.8118 0.0016 -87.3285 0.3469 0.274974927543 0.000e+00
central VELA15MRP 350734 3.575 1.849002849 0 F160W 300.3682 0.0081 300.5942 0.0079 20.9018 0.0020 9.1122 0.0215 9.1122 0.0215 2.1024 0.0037 0.9807 0.0016 40.1521 3.7434 0.310872365037 0.000e+00
central VELA15MRP 350734 3.575 1.849002849 1 F160W 300.4796 0.0111 300.6275 0.0046 20.9399 0.0015 12.7001 0.0202 12.7001 0.0202 1.5827 0.0025 0.3848 0.0006 89.9860 0.0470 0.234981891933 0.000e+00
central VELA15MRP 357468 3.664 1.80112044818 5 F160W 300.1683 0.0080 300.6501 0.0065 20.9180 0.0017 9.5713 0.0189 9.5713 0.0189 2.0802 0.0033 0.8749 0.0014 86.8896 0.4518 0.267634574901 0.000e+00
central VELA15MRP 357468 3.664 1.80112044818 6 F160W 300.2780 0.0092 300.5770 0.0045 20.9779 0.0014 12.3162 0.0186 12.3162 0.0186 1.7603 0.0030 0.4761 0.0007 88.4042 0.0605 0.240670625643 0.000e+00
central VELA15MRP 357468 3.664 1.80112044818 7 F160W 300.3393 0.0065 300.7669 0.0061 20.9043 0.0017 9.2842 0.0181 9.2842 0.0181 2.1312 0.0033 0.8479 0.0014 -85.8527 0.3614 0.283707770184 0.000e+00
central VELA15MRP 357468 3.664 1.80112044818 8 F160W 300.3089 0.0071 300.7709 0.0065 20.9061 0.0017 9.3103 0.0182 9.3103 0.0182 2.1000 0.0032 0.8526 0.0014 -88.5362 0.3807 0.286141398145 0.000e+00
central VELA15MRP 364435 3.768 1.74725274725 0 F160W 300.3599 0.0059 300.4186 0.0055 20.9025 0.0017 9.2006 0.0185 9.2006 0.0185 2.2084 0.0034 0.9370 0.0014 42.8694 0.9355 0.310792711793 0.000e+00
central VELA15MRP 364435 3.768 1.74725274725 1 F160W 300.4291 0.0097 300.5466 0.0039 21.0492 0.0014 12.4939 0.0177 12.4939 0.0177 1.6095 0.0027 0.3837 0.0005 84.9925 0.0415 0.21049151038 0.000e+00
central VELA15MRP 364435 3.768 1.74725274725 5 F160W 300.3395 0.0061 300.4327 0.0051 20.8857 0.0015 9.0279 0.0168 9.0279 0.0168 2.2027 0.0032 0.9094 0.0013 -87.0826 0.5913 0.29370568809 0.000e+00
central VELA15MRP 364435 3.768 1.74725274725 6 F160W 300.7511 0.0095 300.4536 0.0045 20.9675 0.0014 12.4888 0.0179 12.4888 0.0179 1.7059 0.0028 0.4730 0.0006 88.0231 0.0578 0.196821774686 0.000e+00
central VELA15MRP 364435 3.768 1.74725274725 7 F160W 300.3885 0.0062 300.4797 0.0049 20.8790 0.0016 9.3147 0.0173 9.3147 0.0173 2.1222 0.0029 0.8098 0.0012 -72.0316 0.2664 0.302636922559 0.000e+00
central VELA15MRP 364435 3.768 1.74725274725 8 F160W 300.3886 0.0057 300.4725 0.0047 20.8788 0.0016 9.0816 0.0168 9.0816 0.0168 2.2240 0.0033 0.8520 0.0013 -73.5816 0.3514 0.295125068979 0.000e+00
central VELA15MRP 370193 3.859 1.7027027027 0 F160W 300.3226 0.0058 300.5379 0.0051 20.9119 0.0018 8.4032 0.0187 8.4032 0.0187 2.3439 0.0037 0.9311 0.0014 36.3834 0.9231 0.377720726154 0.000e+00
other VELA15MRP 370193 3.859 1.7027027027 0 F160W 184.8705 0.1226 408.5135 0.0773 25.0972 0.0137 11.9524 0.1406 11.9524 0.1406 0.9580 0.0207 0.6272 0.0078 -72.3130 0.9571 0.694030558371 0.000e+00
central VELA15MRP 370193 3.859 1.7027027027 1 F160W 300.5741 0.0116 300.3853 0.0045 21.0523 0.0015 13.0399 0.0197 13.0399 0.0197 1.4986 0.0029 0.3605 0.0005 82.6219 0.0410 0.223472665072 0.000e+00
central VELA15MRP 370193 3.859 1.7027027027 7 F160W 300.4943 0.0050 300.4381 0.0045 20.8778 0.0017 8.7367 0.0177 8.7367 0.0177 2.3027 0.0036 0.8483 0.0013 -71.9093 0.3756 0.348725466086 0.000e+00
central VELA15MRP 376372 3.949 1.65957446809 0 F160W 300.1586 0.0064 300.7628 0.0060 20.8833 0.0018 8.5767 0.0187 8.5767 0.0187 2.2882 0.0035 0.9254 0.0015 42.3728 0.8517 0.375210445607 0.000e+00
central VELA15MRP 376372 3.949 1.65957446809 1 F160W 300.5627 0.0121 300.5190 0.0041 20.9627 0.0014 14.2151 0.0191 14.2151 0.0191 1.4037 0.0023 0.3272 0.0004 88.7528 0.0321 0.174840869924 0.000e+00
central VELA15MRP 376372 3.949 1.65957446809 5 F160W 300.3495 0.0054 300.7776 0.0056 20.8558 0.0017 8.5653 0.0178 8.5653 0.0178 2.1043 0.0028 0.9073 0.0014 -77.3105 0.6510 0.373860253315 0.000e+00
central VELA15MRP 376372 3.949 1.65957446809 7 F160W 300.7400 0.0074 300.7935 0.0066 20.8625 0.0017 9.2647 0.0190 9.2647 0.019 1.9461 0.0028 0.8311 0.0011 -70.3958 0.3449 0.381580698411 0.000e+00
central VELA15MRP 376372 3.949 1.65957446809 8 F160W 300.6234 0.0054 300.7769 0.0051 20.8659 0.0017 9.0779 0.0187 9.0779 0.0187 2.0624 0.0033 0.8307 0.0012 -76.9961 0.3424 0.370932080044 0.000e+00
central VELA15MRP 382542 4.055 1.61096605744 0 F160W 300.9745 0.0096 300.4960 0.0074 20.6951 0.0017 10.7504 0.0206 10.7504 0.0206 1.8247 0.0031 0.8127 0.0013 58.7209 0.2912 0.292140332981 0.000e+00
central VELA15MRP 382542 4.055 1.61096605744 1 F160W 300.5042 0.0140 300.6017 0.0056 20.8434 0.0014 13.9263 0.0191 13.9263 0.0191 1.2019 0.0023 0.3788 0.0005 -88.3933 0.0403 0.24774941154 0.000e+00
central VELA15MRP 382542 4.055 1.61096605744 5 F160W 300.9604 0.0079 300.2867 0.0069 20.6432 0.0016 9.6482 0.0169 9.6482 0.0169 1.7867 0.0027 0.8859 0.0014 57.1327 0.4502 0.296345402588 0.000e+00
central VELA15MRP 382542 4.055 1.61096605744 6 F160W 300.6288 0.0086 300.7166 0.0046 20.6829 0.0014 11.4218 0.0176 11.4218 0.0176 1.7138 0.0030 0.4702 0.0006 -80.7623 0.0622 0.297440410602 0.000e+00
central VELA15MRP 382542 4.055 1.61096605744 8 F160W 300.7832 0.0085 300.1892 0.0077 20.6444 0.0015 10.0123 0.0168 10.0123 0.0168 1.7375 0.0030 0.8693 0.0012 -82.8981 0.3778 0.268957968009 0.000e+00
other VELA15MRP 388091 4.132 1.57731958763 0 F160W 278.7451 1.4539 455.4509 0.1520 29.6637 82.3049 0.0117 1.9563 0.0117 1.9563 19.0612 479.9925 0.0557 0.0748 -86.1150 6.9933 0 0.000e+00
central VELA15MRP 388091 4.132 1.57731958763 0 F160W 300.3825 0.0067 300.3318 0.0063 20.6418 0.0018 8.4762 0.0186 8.4762 0.0186 2.1470 0.0036 0.8973 0.0016 86.0082 0.6555 0.266907367011 0.000e+00
central VELA15MRP 388091 4.132 1.57731958763 1 F160W 300.4224 0.0124 300.6537 0.0047 20.7214 0.0015 12.9759 0.0215 12.9759 0.0215 1.4682 0.0018 0.3451 0.0006 -88.2520 0.0411 0.222586743187 0.000e+00
central VELA15MRP 388091 4.132 1.57731958763 5 F160W 300.3132 0.0068 300.3912 0.0054 20.6032 0.0017 8.5462 0.0175 8.5462 0.0175 2.1125 0.0033 0.8341 0.0015 72.8307 0.3465 0.258774063376 0.000e+00
other VELA15MRP 388091 4.132 1.57731958763 5 F160W 381.1831 0.0808 457.0281 0.0742 25.0299 0.0145 11.3336 0.1748 11.3336 0.1748 1.1921 0.0268 0.4955 0.0057 -46.2736 0.6770 0.489577875161 0.000e+00
central VELA15MRP 388091 4.132 1.57731958763 6 F160W 300.5806 0.0077 300.4510 0.0042 20.6358 0.0016 10.1870 0.0186 10.187 0.0186 1.9555 0.0035 0.5417 0.0008 -84.7587 0.0881 0.213851766207 0.000e+00
central VELA15MRP 388091 4.132 1.57731958763 7 F160W 300.3003 0.0068 300.3945 0.0057 20.6176 0.0017 8.5827 0.0172 8.5827 0.0172 2.1324 0.0037 0.8806 0.0015 81.3299 0.4969 0.24915984478 0.000e+00
other VELA15MRP 388091 4.132 1.57731958763 7 F160W 450.3129 0.1066 393.9035 0.0649 25.0225 0.0142 11.5411 0.1723 11.5411 0.1723 1.1649 0.0265 0.5320 0.0059 -75.3995 0.7593 0.5491501295 0.000e+00
other VELA15MRP 394632 4.239 1.53164556962 0 F160W 241.3040 0.0564 472.8638 0.0953 25.0682 0.0154 9.4446 0.1620 9.4446 0.162 1.3398 0.0312 0.5443 0.0073 -1.4783 0.8177 0.396084592648 0.000e+00
central VELA15MRP 394632 4.239 1.53164556962 0 F160W 300.6231 0.0070 300.6850 0.0075 20.6473 0.0019 9.0030 0.0203 9.003 0.0203 2.0893 0.0035 0.9489 0.0016 40.2067 1.2560 0.257484179552 0.000e+00
central VELA15MRP 394632 4.239 1.53164556962 1 F160W 300.6637 0.0105 300.6565 0.0041 20.7028 0.0016 12.4667 0.0204 12.4667 0.0204 1.6695 0.0028 0.3561 0.0006 -88.7301 0.0431 0.192781341882 0.000e+00
other VELA15MRP 394632 4.239 1.53164556962 1 F160W 255.2681 0.0591 398.0110 0.0525 25.0506 0.0119 7.8220 0.0986 7.822 0.0986 1.3823 0.0260 0.8424 0.0090 74.7783 2.4209 0.397596303839 0.000e+00
central VELA15MRP 394632 4.239 1.53164556962 5 F160W 300.7341 0.0074 300.5756 0.0059 20.6315 0.0017 8.9772 0.0179 8.9772 0.0179 2.1279 0.0024 0.8821 0.0015 81.6459 0.4875 0.227595761363 0.000e+00
other VELA15MRP 394632 4.239 1.53164556962 5 F160W 360.5362 0.0510 497.0389 0.0765 25.1671 0.0151 8.7879 0.1365 8.7879 0.1365 1.2348 0.0298 0.6288 0.0082 -35.5693 1.0748 0.407083838953 0.000e+00
central VELA15MRP 394632 4.239 1.53164556962 7 F160W 300.7773 0.0087 300.4528 0.0064 20.6507 0.0018 9.8798 0.0197 9.8798 0.0197 1.9844 0.0034 0.8074 0.0013 -86.5738 0.2945 0.229924742426 0.000e+00
other VELA15MRP 394632 4.239 1.53164556962 7 F160W 450.1329 0.0805 443.8384 0.0589 25.2032 0.0150 8.3737 0.1303 8.3737 0.1303 1.2153 0.0291 0.6899 0.0090 -66.3514 1.3461 0.387317641525 0.000e+00
central VELA15MRP 394632 4.239 1.53164556962 8 F160W 300.7697 0.0081 300.4783 0.0058 20.6469 0.0018 9.6335 0.0192 9.6335 0.0192 2.0878 0.0039 0.8370 0.0015 -86.8371 0.3586 0.225058018206 0.000e+00
other VELA15MRP 394632 4.239 1.53164556962 8 F160W 441.2014 0.0795 452.4964 0.0567 25.1995 0.0151 8.4308 0.1309 8.4308 0.1309 1.2106 0.0296 0.6811 0.0089 -62.4358 1.3015 0.437160703315 0.000e+00
other VELA15MRP 400380 4.316 1.5 6 F160W 122.6796 0.0450 418.5511 0.0633 25.2565 0.0139 7.8730 0.1082 7.873 0.1082 1.1270 0.0249 0.4959 0.0060 36.6062 0.6462 0.310056900226 0.000e+00
central VELA15MRP 400380 4.316 1.5 6 F160W 300.8325 0.0065 300.4689 0.0030 20.5881 0.0015 9.6276 0.0170 9.6276 0.017 2.2296 0.0038 0.5410 0.0009 87.2003 0.0842 0.252286435308 0.000e+00
central VELA15MRP 400380 4.316 1.5 7 F160W 300.4697 0.0081 300.4876 0.0063 20.5947 0.0017 10.6220 0.0201 10.622 0.0201 1.9982 0.0037 0.7808 0.0013 -79.6936 0.2413 0.275363013232 0.000e+00
other VELA15MRP 400380 4.316 1.5 7 F160W 452.2655 0.1379 455.9380 0.5132 28.6168 0.2915 81.5589 28.3771 81.5589 28.3771 19.7698 11.3477 0.1846 0.0067 27.1184 0.4220 0.989804424439 0.000e+00
central VELA15MRP 400380 4.316 1.5 8 F160W 300.4633 0.0077 300.4464 0.0064 20.5936 0.0017 10.4030 0.0198 10.403 0.0198 2.0235 0.0039 0.8078 0.0013 -78.2478 0.2825 0.284451578702 0.000e+00
other VELA15MRP 400380 4.316 1.5 8 F160W 442.0287 0.3957 466.2563 0.6935 28.6955 38.1109 9.995e-03 8.474e-01 0.009995 0.8474 19.9992 251.3419 0.2086 0.6145 27.0096 24.2485 0 0.000e+00
central VELA15MRP 406798 4.424 1.457002457 5 F160W 300.8172 0.0065 300.4125 0.0051 20.6153 0.0017 8.3202 0.0168 8.3202 0.0168 2.2559 0.0034 0.9304 0.0015 -64.7723 0.8803 0.33358661184 0.000e+00
other VELA15MRP 406798 4.424 1.457002457 5 F160W 337.6466 0.0596 509.5301 0.0827 25.3551 0.0163 6.7656 0.1047 6.7656 0.1047 1.0347 0.0264 0.6862 0.0096 3.9070 1.4268 0.29005301923 0.000e+00
central VELA15MRP 406798 4.424 1.457002457 7 F160W 300.7783 0.0080 300.1924 0.0065 20.6333 0.0017 10.2981 0.0198 10.2981 0.0198 2.0486 0.0038 0.7717 0.0013 -78.7969 0.2302 0.252445346678 0.000e+00
other VELA15MRP 406798 4.424 1.457002457 7 F160W 447.3151 0.0606 456.0244 0.0814 25.3835 0.0156 6.8194 0.0990 6.8194 0.099 0.9358 0.0215 0.7098 0.0091 -12.4096 1.4792 0.316689931315 0.000e+00
central VELA15MRP 406798 4.424 1.457002457 8 F160W 300.8095 0.0077 300.1886 0.0064 20.6343 0.0018 9.9343 0.0198 9.9343 0.0198 2.1116 0.0039 0.7968 0.0013 -75.3024 0.2736 0.25118677228 0.000e+00
other VELA15MRP 406798 4.424 1.457002457 8 F160W 436.0770 0.0628 465.5018 0.0827 25.3747 0.0161 6.7855 0.1023 6.7855 0.1023 0.9787 0.0245 0.7224 0.0098 -10.9983 1.6192 0.319732626776 0.000e+00
central VELA15MRP 413651 4.533 1.4154589372 7 F160W 300.3527 0.0078 300.2204 0.0065 20.5450 0.0018 10.3977 0.0218 10.3977 0.0218 2.1292 0.0038 0.7182 0.0013 -80.8316 0.1896 0.348170326575 0.000e+00
other VELA15MRP 413651 4.533 1.4154589372 7 F160W 511.3159 0.0271 491.5892 0.0426 25.7027 0.0191 3.3265 0.0544 3.3265 0.0544 0.8565 0.0282 0.5860 0.0098 30.7659 1.3165 0.214152785087 0.000e+00
central VELA15MRP 413651 4.533 1.4154589372 8 F160W 300.3922 0.0075 300.2329 0.0065 20.5457 0.0018 10.2325 0.0219 10.2325 0.0219 2.1264 0.0036 0.7417 0.0013 -77.8243 0.2146 0.353140394256 0.000e+00
central VELA15MRP 420947 4.642 1.37529691211 1 F160W 300.6115 0.0000 300.6016 0.0000 20.8454 0.0001 5.8031 0.0005 5.8031 0.0005 2.8070 0.0008 0.9630 0.0001 70.5270 0.0486 0.263629029104 0.000e+00
other VELA15MRP 420947 4.642 1.37529691211 1 F160W 324.9176 0.0139 416.0149 0.0299 27.0491 15.6416 7.368e-03 2.571e-01 0.007368 0.2571 19.9966 107.5196 0.3719 0.3320 -59.9334 14.5746 0 0.000e+00
central VELA15MRP 420947 4.642 1.37529691211 7 F160W 300.3741 0.0062 300.4235 0.0047 20.5923 0.0018 9.2832 0.0196 9.2832 0.0196 2.3732 0.0035 0.7625 0.0013 -71.3976 0.2282 0.300967528986 0.000e+00
other VELA15MRP 427000 4.736 1.34192037471 1 F160W 361.2041 0.0593 325.2633 0.0461 25.2911 0.0146 8.2063 0.1406 8.2063 0.1406 1.3719 0.0351 0.5467 0.0081 -52.4872 0.8571 0.282434060558 0.000e+00
central VELA15MRP 427000 4.736 1.34192037471 1 F160W 300.6196 0.0127 300.2720 0.0046 20.5268 0.0015 13.2154 0.0197 13.2154 0.0197 1.3876 0.0027 0.3285 0.0005 84.9424 0.0378 0.22742739381 0.000e+00
central VELA15MRP 427000 4.736 1.34192037471 5 F160W 300.4203 0.0059 300.5545 0.0056 20.4859 0.0017 8.0550 0.0177 8.055 0.0177 2.3121 0.0034 0.9927 0.0019 61.3069 9.3149 0.369644623131 0.000e+00
other VELA15MRP 427000 4.736 1.34192037471 5 F160W 257.7820 0.0860 429.5168 0.0255 27.4531 0.0747 26.6418 7.0007 26.6418 7.0007 19.9999 4.8058 0.5783 0.0166 -72.6729 1.5103 0.976425552439 0.000e+00
other VELA15MRP 427000 4.736 1.34192037471 6 F160W 154.7707 0.1212 315.3559 0.1206 26.9000 7.4446 8.189e-03 1.428e-01 0.008189 0.1428 19.9972 56.5909 0.4044 0.2471 -15.7095 17.5350 0 0.000e+00
