galfit result file run on 08-14-2014
type galaxyID timeStep age(GYr) redshift(z) camera filter px(pixels) py(pixels) mag rad(pixels) rad(kpc) sersicIndex(n) b/a angle(deg) sky
bulge VELA28MRP 430332 4.789 1.32378721545 0 F160W 300.2325 300.1870 21.3157 2.0027 0.2394348012 1.0679 0.9476 -24.8987 0.000e+00
disk VELA28MRP 430332 4.789 1.32378721545 1 F160W 300.4203 300.2444 20.9155 3.9321 0.4701061476 1.0000 0.6358 -60.9795 0.000e+00
bulge VELA28MRP 430332 4.789 1.32378721545 1 F160W 299.5087 301.0656 19.5104 36.8153 4.4014900068 2.0576 0.3860 55.0465 0.000e+00
disk VELA28MRP 430332 4.789 1.32378721545 5 F160W 300.9567 301.2477 21.5566 2.6612 0.3181624272 1.0000 0.8845 -73.9089 0.000e+00
bulge VELA28MRP 430332 4.789 1.32378721545 5 F160W 300.4124 299.7939 19.3748 16.8772 2.0177705232 3.4083 0.9058 -66.7374 0.000e+00
bulge VELA28MRP 430332 4.789 1.32378721545 6 F160W 298.6244 299.8910 19.4908 31.9196 3.8161796976 2.7623 0.9072 -27.7233 0.000e+00
other VELA28MRP 430332 4.789 1.32378721545 6 F160W 299.1630 301.4360 23.5428 1.2688 0.1516926528 1.0000 0.1421 87.6646 0.000e+00
bulge VELA28MRP 430332 4.789 1.32378721545 6 F160W 301.0278 300.6938 20.6888 4.4471 0.5316774876 1.3498 0.6590 69.2340 0.000e+00
disk VELA28MRP 430332 4.789 1.32378721545 7 F160W 299.9294 300.6218 21.2892 3.0945 0.369966042 1.0000 0.8747 -7.3784 0.000e+00
bulge VELA28MRP 430332 4.789 1.32378721545 7 F160W 301.1723 300.4767 19.3464 18.4650 2.20760154 3.3365 0.8962 70.7581 0.000e+00
other VELA28MRP 433650 4.841 1.30600714862 0 F160W 296.0553 297.5861 22.4334 7.5702 0.9050628312 0.0630 0.4207 54.0138 0.000e+00
disk VELA28MRP 433650 4.841 1.30600714862 0 F160W 299.6044 300.7081 21.9685 2.0053 0.2397456468 1.0000 0.8721 61.9996 0.000e+00
bulge VELA28MRP 433650 4.841 1.30600714862 0 F160W 301.2624 300.4749 19.3257 17.4494 2.0861804664 3.9427 0.9316 88.0241 0.000e+00
disk VELA28MRP 433650 4.841 1.30600714862 1 F160W 299.9695 298.9702 21.1922 9.7027 1.1600160012 1.0000 0.2715 72.8109 0.000e+00
other VELA28MRP 433650 4.841 1.30600714862 1 F160W 301.3218 302.3141 18.9285 162.0357 19.3723401492 6.9761 0.4727 73.9572 0.000e+00
bulge VELA28MRP 433650 4.841 1.30600714862 1 F160W 299.6153 299.4277 21.0161 7.0543 0.8433838908 2.6032 0.7290 -28.5901 0.000e+00
other VELA28MRP 433650 4.841 1.30600714862 5 F160W 304.7592 293.8409 20.0897 144.9146 17.3254099176 4.9012 0.3996 -22.3096 0.000e+00
disk VELA28MRP 433650 4.841 1.30600714862 5 F160W 300.4415 299.5758 21.9513 2.0441 0.2443844196 1.0000 0.7868 23.4554 0.000e+00
bulge VELA28MRP 433650 4.841 1.30600714862 5 F160W 300.4842 301.1551 19.6646 9.9323 1.1874660588 2.7660 0.9825 68.4126 0.000e+00
other VELA28MRP 433650 4.841 1.30600714862 7 F160W 399.5000 62.4774 22.4675 1.227e-03 0.000146695212 2.1234 0.4316 12.4892 0.000e+00
other VELA28MRP 433650 4.841 1.30600714862 7 F160W 442.5062 251.9144 18.0891 3390.3445 405.336027042 11.6151 0.3954 61.6427 0.000e+00
disk VELA28MRP 433650 4.841 1.30600714862 7 F160W 300.3690 300.5384 19.4552 8.1140 0.970077384 1.0000 0.9045 52.8759 0.000e+00
bulge VELA28MRP 433650 4.841 1.30600714862 7 F160W 300.3690 300.5384 19.4552 8.1139 0.9700654284 2.5000 1.0000 44.1411 0.000e+00
other VELA28MRP 433650 4.841 1.30600714862 8 F160W 393.7990 48.9787 23.9587 21.5876 2.5809271056 1.0904 0.4627 20.2143 0.000e+00
other VELA28MRP 433650 4.841 1.30600714862 8 F160W 307.4500 296.6182 20.0754 89.9508 10.7541578448 4.5450 0.6051 26.5358 0.000e+00
disk VELA28MRP 433650 4.841 1.30600714862 8 F160W 300.4986 299.5894 22.0254 2.0744 0.2480069664 1.0000 0.7940 43.3909 0.000e+00
bulge VELA28MRP 433650 4.841 1.30600714862 8 F160W 300.3617 300.9647 19.6831 9.5646 1.1435053176 2.7935 0.9139 89.7086 0.000e+00
other VELA28MRP 436817 4.891 1.28928819162 0 F160W 298.3774 301.2567 19.5968 31.1129 3.7197338724 3.0647 0.9387 20.5256 0.000e+00
other VELA28MRP 436817 4.891 1.28928819162 0 F160W 300.5110 302.3443 24.4789 1.5006 0.1794057336 1.0000 0.2319 89.5235 0.000e+00
bulge VELA28MRP 436817 4.891 1.28928819162 0 F160W 301.8648 300.4127 20.6721 5.4439 0.6508509084 1.7208 0.8644 -71.5829 0.000e+00
bulge VELA28MRP 436817 4.891 1.28928819162 0 F160W 300.3611 300.2384 22.5188 1.1700 0.13988052 1.0345 0.6656 -85.8474 0.000e+00
disk VELA28MRP 436817 4.891 1.28928819162 1 F160W 300.2739 301.6683 24.1174 1.3348 0.1595833488 1.0000 0.1067 -43.1657 0.000e+00
other VELA28MRP 436817 4.891 1.28928819162 1 F160W 301.8141 301.5576 19.3982 58.4466 6.9876417096 3.0530 0.4502 69.9177 0.000e+00
bulge VELA28MRP 436817 4.891 1.28928819162 1 F160W 300.1557 299.8803 20.6055 5.1526 0.6160242456 1.6394 0.8247 -55.9337 0.000e+00
other VELA28MRP 436817 4.891 1.28928819162 5 F160W 340.8339 281.6613 20.5547 109.0060 13.032321336 0.2264 0.5082 72.6267 0.000e+00
disk VELA28MRP 436817 4.891 1.28928819162 5 F160W 300.9050 300.3935 20.8912 6.2457 0.7467109092 1.0000 0.8304 -63.0827 0.000e+00
other VELA28MRP 436817 4.891 1.28928819162 5 F160W 300.7111 300.8719 22.0620 1.8892 0.2258651952 1.0309 0.4466 25.2205 0.000e+00
bulge VELA28MRP 436817 4.891 1.28928819162 5 F160W 299.3470 300.4691 19.9176 21.6047 2.5829715132 3.1329 0.6467 26.1717 0.000e+00
disk VELA28MRP 436817 4.891 1.28928819162 6 F160W 299.1086 301.3267 23.0488 1.5540 0.185790024 1.0000 0.5637 81.4217 0.000e+00
other VELA28MRP 436817 4.891 1.28928819162 6 F160W 302.4023 299.3972 19.7389 222.5743 26.6100930108 7.9969 0.4087 -77.5234 0.000e+00
bulge VELA28MRP 436817 4.891 1.28928819162 6 F160W 300.6722 300.7911 19.8016 11.3615 1.358335494 2.9014 0.7674 61.5321 0.000e+00
other VELA28MRP 436817 4.891 1.28928819162 7 F160W 304.1831 301.5190 22.1981 8.1544 0.9749074464 1.0000 0.6650 -85.1541 0.000e+00
bulge VELA28MRP 436817 4.891 1.28928819162 7 F160W 300.6077 300.7847 20.9559 3.0613 0.3659967828 1.5995 0.7033 23.1049 0.000e+00
other VELA28MRP 436817 4.891 1.28928819162 7 F160W 447.1255 295.5234 18.6972 3459.6355 413.620181838 8.9308 0.5814 80.7163 0.000e+00
bulge VELA28MRP 436817 4.891 1.28928819162 7 F160W 299.0104 299.8448 19.7118 18.2800 2.18548368 2.3243 0.8490 59.1186 0.000e+00
other VELA28MRP 436817 4.891 1.28928819162 8 F160W 445.9833 290.8634 20.9700 168.1188 20.0996112528 5.9298 0.7597 57.2406 0.000e+00
other VELA28MRP 436817 4.891 1.28928819162 8 F160W 276.1190 284.5204 20.9319 187.5359 22.4210420604 6.0915 0.6672 57.3530 0.000e+00
disk VELA28MRP 436817 4.891 1.28928819162 8 F160W 299.5371 300.3309 21.9381 3.3080 0.395491248 1.0000 0.6874 0.5225 0.000e+00
bulge VELA28MRP 436817 4.891 1.28928819162 8 F160W 300.6901 300.6665 19.5236 12.1197 1.4489828532 3.0816 0.8359 44.7229 0.000e+00
bulge VELA28MRP 439825 4.938 1.27363155801 0 F160W 300.1982 300.9369 19.6646 16.0758 1.9219583448 2.1079 0.8824 40.2350 0.000e+00
other VELA28MRP 439825 4.938 1.27363155801 0 F160W 301.1484 300.2725 21.5483 2.9478 0.3524271768 1.0000 0.6029 89.6816 0.000e+00
bulge VELA28MRP 439825 4.938 1.27363155801 0 F160W 300.0815 300.1909 23.5840 1.3192 0.1577182752 0.8323 0.1093 79.0265 0.000e+00
disk VELA28MRP 439825 4.938 1.27363155801 1 F160W 301.8986 299.8603 20.0585 20.0653 2.3989270068 1.0000 0.4656 78.4072 0.000e+00
bulge VELA28MRP 439825 4.938 1.27363155801 1 F160W 300.2048 300.3037 20.9229 3.5309 0.4221402804 1.4908 0.6752 -31.8656 0.000e+00
disk VELA28MRP 439825 4.938 1.27363155801 5 F160W 299.5791 301.4384 22.4318 2.3910 0.285858396 1.0000 0.6807 19.9627 0.000e+00
bulge VELA28MRP 439825 4.938 1.27363155801 5 F160W 300.8073 300.5132 19.3527 17.0645 2.040163362 3.9240 0.8500 25.9621 0.000e+00
bulge VELA28MRP 439825 4.938 1.27363155801 6 F160W 300.5689 299.3613 20.1913 15.6341 1.8691504596 1.8283 0.7874 -48.7918 0.000e+00
disk VELA28MRP 439825 4.938 1.27363155801 6 F160W 299.6331 300.8995 22.2611 2.8336 0.3387738816 1.0000 0.5959 66.2025 0.000e+00
other VELA28MRP 439825 4.938 1.27363155801 6 F160W 301.2708 300.3759 20.4253 14.9619 1.7887849164 5.1168 0.5160 53.4989 0.000e+00
disk VELA28MRP 439825 4.938 1.27363155801 7 F160W 300.0419 299.5775 22.1267 3.0245 0.361597122 1.0000 0.6903 9.5447 0.000e+00
other VELA28MRP 439825 4.938 1.27363155801 7 F160W 300.1225 301.6557 21.0286 12.8400 1.53509904 2.7761 0.6727 -53.8143 0.000e+00
bulge VELA28MRP 439825 4.938 1.27363155801 7 F160W 300.7579 300.5485 19.4692 24.3120 2.906645472 4.9585 0.7708 51.9300 0.000e+00
other VELA28MRP 439825 4.938 1.27363155801 8 F160W 300.5074 301.1514 20.8731 6.6689 0.7973070084 1.0000 0.8449 -73.9356 0.000e+00
bulge VELA28MRP 439825 4.938 1.27363155801 8 F160W 300.7459 300.6489 21.8573 1.7527 0.2095458012 1.0832 0.5961 29.8461 0.000e+00
bulge VELA28MRP 439825 4.938 1.27363155801 8 F160W 299.5945 299.6649 19.5532 34.8273 4.1638126788 3.6988 0.7607 32.9718 0.000e+00
disk VELA28MRP 443001 4.989 1.25733124756 5 F160W 299.4330 299.6358 19.9125 11.9400 1.42749864 1.0000 0.9580 -24.8934 0.000e+00
bulge VELA28MRP 443001 4.989 1.25733124756 5 F160W 300.7876 300.5984 21.1012 2.6014 0.3110129784 1.1737 0.6216 28.6509 0.000e+00
disk VELA28MRP 443001 4.989 1.25733124756 6 F160W 300.2954 301.0090 22.4103 2.4972 0.2985552432 1.0000 0.3391 52.8757 0.000e+00
bulge VELA28MRP 443001 4.989 1.25733124756 6 F160W 300.7848 300.2271 19.3385 16.8734 2.0173162104 3.2837 0.8700 62.5078 0.000e+00
disk VELA28MRP 443001 4.989 1.25733124756 7 F160W 300.8280 300.0730 21.9605 2.6887 0.3214502172 1.0000 0.5190 12.7936 0.000e+00
bulge VELA28MRP 443001 4.989 1.25733124756 7 F160W 300.6153 300.6872 19.3510 15.0008 1.7934356448 3.0215 0.8644 73.8223 0.000e+00
disk VELA28MRP 443001 4.989 1.25733124756 8 F160W 295.6780 295.5481 25.5580 0.0132 0.0015781392 1.0000 0.3484 41.5681 0.000e+00
bulge VELA28MRP 443001 4.989 1.25733124756 8 F160W 300.6729 300.5482 19.4548 9.5360 1.140086016 2.8137 0.8277 28.1956 0.000e+00
disk VELA28MRP 446257 5.040 1.24086120778 0 F160W 299.2987 300.1683 21.8614 3.8439 0.4595613084 1.0000 0.5302 -40.5877 0.000e+00
bulge VELA28MRP 446257 5.040 1.24086120778 0 F160W 301.1075 300.4586 19.1139 36.2336 4.3319442816 4.6946 0.6594 -40.0962 0.000e+00
disk VELA28MRP 446257 5.040 1.24086120778 1 F160W 300.3752 299.4969 19.9422 34.5629 4.1322020724 1.0000 0.2794 80.2990 0.000e+00
bulge VELA28MRP 446257 5.040 1.24086120778 1 F160W 300.0494 300.2381 20.3186 5.1951 0.6211053756 2.1808 0.8718 -11.6499 0.000e+00
disk VELA28MRP 446257 5.040 1.24086120778 5 F160W 300.7991 299.6468 21.9412 3.6747 0.4393324332 1.0000 0.6458 47.2135 0.000e+00
bulge VELA28MRP 446257 5.040 1.24086120778 5 F160W 300.5024 300.9148 19.0754 32.3585 3.868652826 4.9245 0.7135 38.0269 0.000e+00
disk VELA28MRP 446257 5.040 1.24086120778 6 F160W 299.4841 301.9443 25.1850 1.0779 0.1288694124 1.0000 0.0996 -84.1995 0.000e+00
other VELA28MRP 446257 5.040 1.24086120778 6 F160W 172.8505 272.7270 18.3337 8281.9258 990.153920945 10.4907 0.2542 89.1891 0.000e+00
bulge VELA28MRP 446257 5.040 1.24086120778 6 F160W 300.5427 300.6006 19.2767 17.7735 2.124928566 4.0872 0.6241 47.7329 0.000e+00
disk VELA28MRP 446257 5.040 1.24086120778 7 F160W 300.5925 298.7594 22.3661 3.5899 0.4291940844 1.0000 0.8590 43.0790 0.000e+00
bulge VELA28MRP 446257 5.040 1.24086120778 7 F160W 300.5139 300.6620 19.1327 20.9697 2.5070534532 4.5093 0.8248 42.7279 0.000e+00
disk VELA28MRP 446257 5.040 1.24086120778 8 F160W 300.5909 298.9965 22.3120 3.4836 0.4164852816 1.0000 0.8713 26.7690 0.000e+00
bulge VELA28MRP 446257 5.040 1.24086120778 8 F160W 300.5121 300.6945 19.1465 21.2798 2.5441277688 4.4859 0.7978 41.8679 0.000e+00
other VELA28MRP 450173 5.102 1.22136822955 0 F160W 117.0229 390.2508 16.0506 27313.5898 3265.50354213 2.8093 0.0167 55.9219 0.000e+00
disk VELA28MRP 450173 5.102 1.22136822955 0 F160W 305.4540 305.3156 27.0888 0.2784 0.0332843904 1.0000 0.0947 19.1222 0.000e+00
other VELA28MRP 450173 5.102 1.22136822955 0 F160W 434.9908 374.8174 21.6773 354.3482 42.3644533992 9.0872 0.1559 75.4607 0.000e+00
bulge VELA28MRP 450173 5.102 1.22136822955 0 F160W 300.4670 300.3144 19.5474 13.0132 1.5558061392 3.5978 0.6453 61.2627 0.000e+00
disk VELA28MRP 450173 5.102 1.22136822955 5 F160W 300.7687 300.9587 20.9332 20.1555 2.409710958 1.0000 0.3425 -39.6246 0.000e+00
other VELA28MRP 450173 5.102 1.22136822955 5 F160W 300.5197 301.1520 21.5985 2.6576 0.3177320256 1.4599 0.4869 51.2970 0.000e+00
bulge VELA28MRP 450173 5.102 1.22136822955 5 F160W 300.4994 299.5061 19.5439 39.7541 4.7528411796 4.5572 0.5674 47.7527 0.000e+00
other VELA28MRP 450173 5.102 1.22136822955 6 F160W 314.1250 320.0110 16.5368 35002.1797 4184.72059621 13.0381 0.5376 -69.1313 0.000e+00
disk VELA28MRP 450173 5.102 1.22136822955 6 F160W 298.8528 299.7283 20.5811 17.8524 2.1343615344 1.0000 0.6307 -56.9614 0.000e+00
bulge VELA28MRP 450173 5.102 1.22136822955 6 F160W 300.6254 300.3925 20.3663 4.8194 0.5761881864 2.5172 0.5969 32.4141 0.000e+00
other VELA28MRP 450173 5.102 1.22136822955 7 F160W 301.0013 299.5608 20.9245 19.8915 2.378148174 1.0000 0.3429 -66.5839 0.000e+00
bulge VELA28MRP 450173 5.102 1.22136822955 7 F160W 300.6030 300.8701 21.0611 2.8454 0.3401846424 1.6947 0.6582 30.1638 0.000e+00
bulge VELA28MRP 450173 5.102 1.22136822955 7 F160W 299.9146 299.6518 19.5502 41.7528 4.9917977568 3.6224 0.6672 51.5705 0.000e+00
other VELA28MRP 450173 5.102 1.22136822955 8 F160W 264.1128 298.8394 17.3866 7745.4546 926.015570158 9.2072 0.6130 51.8716 0.000e+00
disk VELA28MRP 450173 5.102 1.22136822955 8 F160W 300.2336 299.2335 20.0306 16.0133 1.9144860948 1.0000 0.7230 -77.8327 0.000e+00
bulge VELA28MRP 450173 5.102 1.22136822955 8 F160W 300.5646 300.7287 20.7775 2.9641 0.3543759396 1.4931 0.7311 28.4983 0.000e+00
other VELA28MRP 453735 5.159 1.20392960649 0 F160W 395.0200 380.8718 14.9100 180676.1562 21600.9185306 8.4684 0.0910 -28.8911 0.000e+00
disk VELA28MRP 453735 5.159 1.20392960649 0 F160W 300.4347 300.7576 19.9807 11.8645 1.418472162 1.0000 0.9270 47.8240 0.000e+00
bulge VELA28MRP 453735 5.159 1.20392960649 0 F160W 300.6913 300.3903 21.2849 2.5741 0.3077490996 1.0466 0.4338 75.9266 0.000e+00
disk VELA28MRP 453735 5.159 1.20392960649 1 F160W 299.5160 301.0872 20.1113 33.8528 4.0473053568 1.0000 0.2176 85.7647 0.000e+00
bulge VELA28MRP 453735 5.159 1.20392960649 1 F160W 300.1844 300.3698 20.2900 4.8012 0.5740122672 2.2456 0.8050 10.3461 0.000e+00
other VELA28MRP 453735 5.159 1.20392960649 6 F160W 299.8736 301.3633 21.7533 9.8491 1.1775189996 1.0000 0.6703 -72.6837 0.000e+00
bulge VELA28MRP 453735 5.159 1.20392960649 6 F160W 300.3421 301.1421 21.5756 2.1435 0.256268286 1.6002 0.5590 33.4276 0.000e+00
bulge VELA28MRP 453735 5.159 1.20392960649 6 F160W 300.5822 299.8235 19.2347 37.4299 4.4749691244 4.3576 0.7798 11.5872 0.000e+00
bulge VELA28MRP 453735 5.159 1.20392960649 8 F160W 301.4184 298.9728 18.8350 1141.9161 136.522921252 10.3537 0.4706 81.7974 0.000e+00
other VELA28MRP 453735 5.159 1.20392960649 8 F160W 303.3751 295.6500 20.9076 34.7444 4.1539014864 1.0000 0.8356 70.2763 0.000e+00
bulge VELA28MRP 453735 5.159 1.20392960649 8 F160W 300.4885 300.6510 19.9118 7.2629 0.8683232724 3.3285 0.7895 40.4956 0.000e+00
disk VELA28MRP 457286 5.216 1.18681525347 0 F160W 305.4262 305.2453 27.8624 187.8850 22.46277906 1.0000 0.0511 -43.3658 0.000e+00
bulge VELA28MRP 457286 5.216 1.18681525347 0 F160W 300.4272 300.4592 19.5648 12.1696 1.4549486976 3.7585 0.6265 84.3912 0.000e+00
bulge VELA28MRP 457286 5.216 1.18681525347 7 F160W 300.5894 299.7776 19.5337 31.0263 3.7093803228 3.2788 0.6339 -87.0476 0.000e+00
disk VELA28MRP 457286 5.216 1.18681525347 7 F160W 300.1214 300.5794 21.8514 2.2791 0.2724800796 1.0000 0.5013 46.4544 0.000e+00
other VELA28MRP 457286 5.216 1.18681525347 7 F160W 300.7747 300.8256 20.7514 11.0320 1.318941792 4.2977 0.7280 18.2950 0.000e+00
disk VELA28MRP 457286 5.216 1.18681525347 8 F160W 299.7874 299.7572 19.8529 17.9832 2.1499994592 1.0000 0.7918 -88.3887 0.000e+00
bulge VELA28MRP 457286 5.216 1.18681525347 8 F160W 300.5253 300.5051 20.7745 2.5448 0.3042461088 1.3623 0.7278 49.1237 0.000e+00
disk VELA28MRP 460620 5.269 1.17098693066 1 F160W 301.9616 300.1310 20.1231 19.3513 2.3135640228 1.0000 0.3718 88.0502 0.000e+00
bulge VELA28MRP 460620 5.269 1.17098693066 1 F160W 300.2324 300.7133 20.7560 3.3605 0.401767938 1.6817 0.6670 33.1992 0.000e+00
disk VELA28MRP 460620 5.269 1.17098693066 5 F160W 300.8059 299.7475 20.7159 13.4044 1.6025764464 1.0000 0.5530 -10.2778 0.000e+00
bulge VELA28MRP 460620 5.269 1.17098693066 5 F160W 300.5560 300.6079 20.3039 6.0758 0.7263983448 3.0918 0.4568 77.2558 0.000e+00
disk VELA28MRP 460620 5.269 1.17098693066 6 F160W 300.3484 300.1048 21.7180 2.7631 0.3303451836 1.0000 0.7080 17.9762 0.000e+00
other VELA28MRP 460620 5.269 1.17098693066 6 F160W 602.5358 -582.5046 17.3227 25475.2734 3045.72178661 0.0233 5.356e-03 18.1657 0.000e+00
bulge VELA28MRP 460620 5.269 1.17098693066 6 F160W 300.5471 301.0258 19.2393 24.3799 2.9147633244 4.6575 0.9293 19.0803 0.000e+00
disk VELA28MRP 460620 5.269 1.17098693066 7 F160W 301.0077 299.6870 20.0403 20.6176 2.4649577856 1.0000 0.7869 -73.9803 0.000e+00
bulge VELA28MRP 460620 5.269 1.17098693066 7 F160W 300.6006 300.4959 20.4335 3.7429 0.4474861524 2.0993 0.6557 67.0934 0.000e+00
disk VELA28MRP 464281 5.328 1.15386802389 0 F160W 300.7274 300.4401 21.7035 2.3034 0.2753852904 1.0000 0.5098 -44.0171 0.000e+00
bulge VELA28MRP 464281 5.328 1.15386802389 0 F160W 300.7867 300.4894 19.3506 22.2764 2.6632772784 3.9458 0.8906 69.8643 0.000e+00
disk VELA28MRP 464281 5.328 1.15386802389 1 F160W 302.4497 298.6106 26.5013 0.0103 0.0012314268 1.0000 0.0658 58.7280 0.000e+00
bulge VELA28MRP 464281 5.328 1.15386802389 1 F160W 300.3161 300.5052 19.5464 11.6896 1.3975618176 3.5817 0.6807 49.7006 0.000e+00
disk VELA28MRP 464281 5.328 1.15386802389 5 F160W 301.0553 299.8404 20.0607 13.6361 1.6302775716 1.0000 0.8625 36.4235 0.000e+00
bulge VELA28MRP 464281 5.328 1.15386802389 5 F160W 300.5483 300.5337 20.9629 2.5922 0.3099130632 1.3746 0.5106 -83.5788 0.000e+00
disk VELA28MRP 464281 5.328 1.15386802389 7 F160W 301.1670 299.9709 19.9154 23.2626 2.7811834056 1.0000 0.8214 78.4180 0.000e+00
bulge VELA28MRP 464281 5.328 1.15386802389 7 F160W 300.5213 300.4937 20.4744 3.4229 0.4092282324 1.9598 0.6351 87.9124 0.000e+00
disk VELA28MRP 464281 5.328 1.15386802389 8 F160W 300.7558 300.4240 21.9257 2.4661 0.2948370516 1.0000 0.4109 86.8434 0.000e+00
bulge VELA28MRP 464281 5.328 1.15386802389 8 F160W 300.4579 300.5199 19.2012 24.9572 2.9837830032 4.6472 0.8384 -87.5143 0.000e+00
disk VELA28MRP 468185 5.390 1.13590781422 0 F160W 300.9658 301.1142 19.9770 25.5426 3.0537710856 1.0000 0.7232 66.3721 0.000e+00
bulge VELA28MRP 468185 5.390 1.13590781422 0 F160W 300.5663 300.5794 20.5093 3.2052 0.3832008912 2.0640 0.7522 -24.5905 0.000e+00
disk VELA28MRP 468185 5.390 1.13590781422 1 F160W 300.1818 300.3206 19.9005 20.7433 2.4799859748 1.0000 0.4251 89.4796 0.000e+00
bulge VELA28MRP 468185 5.390 1.13590781422 1 F160W 300.7075 300.2603 21.1612 2.4626 0.2944186056 1.4304 0.6364 40.1937 0.000e+00
disk VELA28MRP 468185 5.390 1.13590781422 5 F160W 301.0322 300.5299 19.9800 16.4746 1.9696372776 1.0000 0.8511 50.3259 0.000e+00
bulge VELA28MRP 468185 5.390 1.13590781422 5 F160W 300.5584 300.4645 20.9140 2.7911 0.3336927516 1.3894 0.5591 -65.6605 0.000e+00
disk VELA28MRP 468185 5.390 1.13590781422 6 F160W 299.5341 301.2635 19.8913 39.4755 4.719532878 1.0000 0.8196 -48.3121 0.000e+00
bulge VELA28MRP 468185 5.390 1.13590781422 6 F160W 300.4134 300.4670 20.0944 4.4857 0.5362923492 2.5749 0.9071 48.0420 0.000e+00
disk VELA28MRP 468185 5.390 1.13590781422 7 F160W 301.8542 299.8295 19.9255 21.4174 2.5605786744 1.0000 0.7550 78.5264 0.000e+00
bulge VELA28MRP 468185 5.390 1.13590781422 7 F160W 300.4915 300.4333 20.5999 3.3955 0.405952398 1.8367 0.5844 -72.9649 0.000e+00
disk VELA28MRP 468185 5.390 1.13590781422 8 F160W 301.6573 299.9590 19.9427 18.4574 2.2066929144 1.0000 0.8054 75.5236 0.000e+00
bulge VELA28MRP 468185 5.390 1.13590781422 8 F160W 300.5003 300.4549 20.7236 3.0547 0.3652077132 1.6775 0.5595 -72.8362 0.000e+00
disk VELA28MRP 471955 5.451 1.11884607643 1 F160W 295.5325 301.1110 27.1164 8.321e-03 0.000994825476 1.0000 0.2175 -83.3598 0.000e+00
bulge VELA28MRP 471955 5.451 1.11884607643 1 F160W 300.5326 300.5481 19.3668 14.6871 1.7559309276 4.0545 0.7285 58.0584 0.000e+00
disk VELA28MRP 471955 5.451 1.11884607643 5 F160W 300.3570 300.6697 19.9532 19.0115 2.272938894 1.0000 0.7724 58.8945 0.000e+00
bulge VELA28MRP 471955 5.451 1.11884607643 5 F160W 300.5092 300.4886 20.8116 2.7905 0.333621018 1.5739 0.6395 -44.3571 0.000e+00
disk VELA28MRP 471955 5.451 1.11884607643 6 F160W 300.8959 302.6483 19.9583 51.0511 6.1034653116 1.0000 0.8387 -26.7827 0.000e+00
bulge VELA28MRP 471955 5.451 1.11884607643 6 F160W 300.4911 300.5527 19.8871 5.7786 0.6908663016 3.0477 0.9906 77.0726 0.000e+00
disk VELA28MRP 471955 5.451 1.11884607643 8 F160W 305.4037 295.5445 71.5661 1100.0062 131.512341247 1.0000 0.0500 27.4137 0.000e+00
bulge VELA28MRP 471955 5.451 1.11884607643 8 F160W 300.4126 300.5392 19.1508 15.7208 1.8795159648 4.3922 0.8990 85.3441 0.000e+00
disk VELA28MRP 475642 5.510 1.10242156916 5 F160W 300.4163 300.5096 21.8863 3.1294 0.3741385464 1.0000 0.3689 -23.8866 0.000e+00
bulge VELA28MRP 475642 5.510 1.10242156916 5 F160W 300.7236 300.3247 19.1911 28.8844 3.4533033264 5.1640 0.9372 16.6321 0.000e+00
disk VELA28MRP 475642 5.510 1.10242156916 6 F160W 305.5336 305.5019 66.5784 9859.5791 1178.77183888 1.0000 0.0110 -36.1220 0.000e+00
bulge VELA28MRP 475642 5.510 1.10242156916 6 F160W 300.5358 300.5045 19.1014 15.2134 1.8188532504 4.4797 0.9813 28.3019 0.000e+00
disk VELA28MRP 475642 5.510 1.10242156916 7 F160W 299.1800 297.5401 25.0039 1.000e-02 0.00119556 1.0000 0.0500 52.1768 0.000e+00
bulge VELA28MRP 475642 5.510 1.10242156916 7 F160W 300.4305 300.5157 19.3705 12.6693 1.5146908308 4.0667 0.8927 -30.1154 0.000e+00
disk VELA28MRP 475642 5.510 1.10242156916 8 F160W 300.5285 299.9669 19.9562 19.4841 2.3294410596 1.0000 0.7085 80.4639 0.000e+00
bulge VELA28MRP 475642 5.510 1.10242156916 8 F160W 300.4333 300.4932 20.7303 3.0198 0.3610352088 1.6269 0.6536 -30.5448 0.000e+00
disk VELA28MRP 479358 5.570 1.08612352355 0 F160W 300.2861 300.5268 22.0946 2.6018 0.3110608008 1.0000 0.3952 35.0166 0.000e+00
bulge VELA28MRP 479358 5.570 1.08612352355 0 F160W 300.7267 300.5801 19.2591 27.5995 3.299685822 5.1364 0.8501 61.1095 0.000e+00
disk VELA28MRP 479358 5.570 1.08612352355 1 F160W 296.0894 300.1151 26.0724 8.705e-03 0.00104073498 1.0000 0.1167 -43.0294 0.000e+00
bulge VELA28MRP 479358 5.570 1.08612352355 1 F160W 300.6459 300.6730 19.3298 12.7871 1.5287745276 4.3380 0.8655 77.8320 0.000e+00
disk VELA28MRP 479358 5.570 1.08612352355 5 F160W 299.5155 300.9650 20.1084 14.8301 1.7730274356 1.0000 0.7785 75.0127 0.000e+00
bulge VELA28MRP 479358 5.570 1.08612352355 5 F160W 300.6388 300.6510 20.9194 2.8606 0.3420018936 1.7441 0.5629 -3.8932 0.000e+00
disk VELA28MRP 479358 5.570 1.08612352355 7 F160W 301.3542 300.2931 20.1243 15.7580 1.883963448 1.0000 0.6447 81.7859 0.000e+00
bulge VELA28MRP 479358 5.570 1.08612352355 7 F160W 300.2862 300.8151 20.7860 3.3796 0.4040514576 2.2251 0.5534 -18.3915 0.000e+00
