sim	aexp	hid	difference_halo_gas	difference_stars_gas	difference_stars_halo	export_maxncellwside	export_ncells	export_ncellwside	export_ncellwside_actual	export_nstars	export_super_level	fake_halo	flag_bad_halo	halo_a[x]	halo_a[y]	halo_a[z]	halo_b_to_a	halo_c_to_a	halo_descid	halo_dr	halo_good	halo_id	halo_jx	halo_jy	halo_jz	halo_m200b	halo_m200c	halo_m2500c	halo_m500c	halo_mvir	halo_mvir_all	halo_norm_dr	halo_np	halo_rs	halo_rs_klypin	halo_rvir	halo_scale	halo_spin	halo_spin_bullock	halo_t/|u|	halo_vmax	halo_voff	halo_vrms	halo_vx	halo_vy	halo_vz	halo_x	halo_xoff	halo_y	halo_z	mass_gas	mass_metals	mass_sfr	log(mass_ssfr)[Gyr^-1]	mass_stars	mass_stars_middle	mass_stars_young	metal_modification	prefix	scale	sim_resolution_pc	sim_resolution_pchcm	sim_width_mpchcm
VL09	0.321	1280	45.966	82.181	62.027	2	12010000	4	2	949300	-2	0	1	-31.467	58.978	-9.284	0.851	0.656	8094	0.076	0	1280	97150	66350	30020	5.781E+11	5.633E+11	9834000000	4.143E+11	5.905E+11	5.905E+11	9.708	166800	100.1	38.828	216.3	0.321	0	0	0.001	206.4	0	0	0	0	0	42.693	50.728	39.15	39.069	9.109E+15	534000000	1.721	-1.524113504	57530000000	2380000000	17210000	None	/u/cmoody3/data2/export_sunrise_fits/VL09/VL09_a0.321_0001280_	0.321	69.945	152.6	80
VL09	0.33	9620	3800	29.224	3813	2	12780000	4	2	1036000	-2	0	1	21.692	-15.688	-11.157	0.73	0.675	16870	0.067	1	9620	8971	139700	93200	6.797E+11	6.359E+11	2.228E+11	4.367E+11	7.199E+11	7.199E+11	8.538	52520	39.534	42.368	230.8	0.33	0	0	0.001	216.7	0	0	0	0	0	42.639	43.521	39.204	39.072	9.109E+15	531700000	0	0	70650000000	1774000000	0	None	/u/cmoody3/data2/export_sunrise_fits/VL09/VL09_a0.330_0009620_	0.33	36.004	76.294	80
VL09	0.351	7104	31.03	10.848	22.481	2	13090000	4	2	1286000	-2	0	1	79.121	-20.991	-30.29	0.653	0.548	6559	0.045	1	7104	58830	304800	106400	6.931E+11	6.663E+11	1.923E+11	4.624E+11	7.085E+11	7.085E+11	8.029	640000	59.146	32.516	228.8	0.351	0	0	0.001	218.5	0	0	0	0	0	42.531	67.035	39.241	39.094	9.108E+15	561800000	0	0	78940000000	2928000000	0	None	/u/cmoody3/data2/export_sunrise_fits/VL09/VL09_a0.351_0007104_	0.351	38.275	76.294	80
VL09	0.36	6559	61.404	51.096	27.654	2	12590000	4	2	1252000	-2	0	1	83.837	-19.081	-36.447	0.554	0.477	7911	0.049	1	6559	68100	318200	88350	6.421E+11	6.144E+11	1.813E+11	3.949E+11	6.544E+11	6.544E+11	10.27	598200	60.686	26.747	222.5	0.36	0	0	0.001	217.1	0	0	0	0	0	42.488	76.556	39.253	39.101	9.108E+15	568500000	1.08	-1.873557398	80720000000	2172000000	10800000	None	/u/cmoody3/data2/export_sunrise_fits/VL09/VL09_a0.360_0006559_	0.36	39.283	76.294	80
VL09	0.37	7911	41.135	40.026	23.938	2	12620000	4	2	1325000	-2	0	1	77.352	-17.306	-28.774	0.576	0.503	7546	0.059	1	7911	51520	282600	21740	5.597E+11	5.304E+11	1.999E+11	3.351E+11	5.721E+11	5.721E+11	58690	439700	33.645	19.104	212.4	0.37	0	0	0.001	218.4	0	0	0	0	0	42.441	75.957	39.267	39.108	9.109E+15	753600000	0.085	-2.979709016	81120000000	1193000000	852900	None	/u/cmoody3/data2/export_sunrise_fits/VL09/VL09_a0.370_0007911_	0.37	40.336	76.294	80
VL09	0.38	7546	18.675	29.642	33.668	2	12170000	4	2	1416000	-2	0	1	76.348	-14.788	-33.589	0.563	0.464	-1			7546	7883	124400	-18310	4.943E+11	4.683E+11	2.092E+11	3.373E+11	5.037E+11	5.037E+11		515300	17.487	14.32	203.3	0.38	0	0	0.001	219.4	0	0	0	0	0	42.384	65.367	39.278	39.116	9.109E+15	904400000	0	0	81660000000	620200000	0	None	/u/cmoody3/data2/export_sunrise_fits/VL09/VL09_a0.380_0007546_	0.38	41.437	76.294	80
VL10	0.11	2840	1626	477	1285	2	3709000	4	2	16480	-2	0	1	15.953	-0.018	-11.831	0.728	0.647	2125	0.293	0	2840	39.51	9.083	27.3	9508000000	9495000000	21850000	6186000000	9838000000	9838000000	17.018	1861	55.769	15.163	56.051	0.11	0	0	0.001	84.91	0	0	0	0	0	40.79	15.104	38.069	38.288	9.111E+15	39330000	5.922	1.057133719	519200000	321500000	59220000	None	/u/cmoody3/data2/export_sunrise_fits/VL10/VL10_a0.110_0002840_	0.11	48.028	305.2	80
VL10	0.12	1965	1440	51.06	1433	2	3915000	4	2	28920	-2	0	1	-8.152	13.312	-4.782	0.794	0.646	1972	0.013	1	1965	38.05	36.66	82.8	14760000000	14740000000	3578000000	8171000000	15670000000	15670000000	0.773	3306	31.64	27.216	65.451	0.12	0	0	0.001	92.65	0	0	0	0	0	40.888	20.487	37.793	38.274	9.111E+15	63570000	12.232	1.072137717	1036000000	556200000	122300000	None	/u/cmoody3/data2/export_sunrise_fits/VL10/VL10_a0.120_0001965_	0.12	52.425	305.2	80
VL10	0.121	1972	1272	53.52	1279	2	3917000	4	2	28630	-2	0	1	9.839	2.11	8.134	0.855	0.755	2302	2.547	0	1972	65.38	19.27	91.49	16640000000	16610000000	3799000000	11210000000	17400000000	17400000000	146.5	1649	23.854	17.076	67.766	0.121	0	0	0.001	98.53	0	0	0	0	0	40.882	15.617	37.794	38.286	9.111E+15	70230000	10.541	1.010466439	1029000000	481500000	105400000	None	/u/cmoody3/data2/export_sunrise_fits/VL10/VL10_a0.121_0001972_	0.121	52.891	305.2	80
VL10	0.141	10403	79.192	306.4	320.6	2	4857000	4	2	35040	-2	0	1	25.676	16.941	14.66	0.563	0.466	8480	0.031	1	10400	-157.6	-209.3	437.8	31510000000	31400000000	298400000	17730000000	32780000000	32780000000	1.915	8238	70.651	29.088	83.655	0.141	0	0	0.001	110.1	0	0	0	0	0	41.219	26.443	38.412	40.687	9.111E+15	137200000	10.111	0.642877492	2301000000	703000000	101100000	None	/u/cmoody3/data2/export_sunrise_fits/VL10/VL10_a0.141_0010403_	0.141	61.511	305.2	80
VL10	0.151	8480	230.4	280.1	155.9	2	5092000	4	2	44380	-2	0	1	11.517	26.889	-0.42	0.776	0.655	11870	0.071	1	8480	-273.2	-255.8	682.7	41070000000	40980000000	70310000	30090000000	42450000000	42450000000	4.307	12080	91.009	18.412	91.159	0.151	0	0	0.001	122.3	0	0	0	0	0	41.238	27.413	38.435	40.68	9.11E+15	167900000	9.329	0.520974247	2811000000	578400000	93290000	None	/u/cmoody3/data2/export_sunrise_fits/VL10/VL10_a0.151_0008480_	0.151	65.625	305.2	80
VL10	0.171	11066	2558	750.2	2465	2	6023000	4	2	124000	-2	0	1	22.898	-6.853	5.529	0.858	0.756	11980	0.743	0	11070	198.8	-1151	21.03	61490000000	61350000000	19250000000	48010000000	62850000000	62850000000	50.57	11390	27.72	16.368	103.8	0.171	0	0	0.001	135.9	0	0	0	0	0	41.269	15.842	38.557	40.643	9.11E+15	219800000	3.17	-0.234938622	5445000000	1321000000	31700000	None	/u/cmoody3/data2/export_sunrise_fits/VL10/VL10_a0.171_0011066_	0.171	37.309	152.6	80
VL10	0.181	11242	26.718	27.774	8.935	2	8267000	4	2	217800	-2	0	1	-5.962	-20.675	23.483	0.797	0.671	11640	0.047	0	11240	463.8	-1175	-90.87	61140000000	60810000000	211900000	29500000000	63430000000	63430000000	3.168	11280	93.408	27.932	104.1	0.181	0	0	0.001	123.6	0	0	0	0	0	41.106	33.07	38.857	39.984	9.11E+15	231300000	6.19	0.117288836	4725000000	1089000000	61900000	None	/u/cmoody3/data2/export_sunrise_fits/VL10/VL10_a0.181_0011242_	0.181	39.438	152.6	80
VL10	0.191	11386	1269	40.619	1284	2	8756000	4	2	274900	-2	0	1	-0.878	18.651	2.943	0.906	0.869	4245	0.05	1	11390	-361.2	-1747	-816.5	78240000000	77980000000	36510000000	60490000000	79670000000	79670000000	3.38	10460	11.937	8.765	112.3	0.191	0	0	0.001	161.6	0	0	0	0	0	41.061	9.163	38.856	39.995	9.11E+15	260200000	10.37	0.242138563	5938000000	1287000000	103700000	None	/u/cmoody3/data2/export_sunrise_fits/VL10/VL10_a0.191_0011386_	0.191	41.563	152.6	80
VL10	0.2	4245	2525	517.3	2225	2	9140000	4	2	345300	-2	0	1	-10.619	11.725	-11.356	0.916	0.884	10100	0.013	1	4245	27.03	-2629	-1265	74850000000	74610000000	28960000000	60770000000	76000000000	76000000000	0.952	8064	26.355	13.809	110.4	0.2	0	0	0.001	139.7	0	0	0	0	0	41.038	16.435	38.889	39.967	9.11E+15	267600000	5.513	-0.103027048	6989000000	890500000	55130000	None	/u/cmoody3/data2/export_sunrise_fits/VL10/VL10_a0.200_0004245_	0.2	43.682	152.6	80
VL10	0.21	10101	34.249	5.507	32.98	2	9326000	4	2	397000	-2	0	1	10.454	-25.255	23.698	0.879	0.785	10480	0.034	1	10100	-593	-2797	-2787	1.174E+11	1.162E+11	34350000000	74770000000	1.214E+11	1.214E+11	2.401	72440	28.929	31.164	129.1	0.21	0	0	0.001	144	0	0	0	0	0	41.03	17.63	38.899	39.964	9.11E+15	298900000	0.104	-1.928779787	8827000000	468500000	1041000	None	/u/cmoody3/data2/export_sunrise_fits/VL10/VL10_a0.210_0010101_	0.21	45.785	152.6	80
VL10	0.221	10483	23.951	31.114	26.094	2	9814000	4	2	482700	-2	0	1	14.805	-27.045	29.036	0.804	0.741	10200	0.037	1	10480	-246.1	-2349	-2583	1.415E+11	1.404E+11	43230000000	1.03E+11	1.459E+11	1.459E+11	2.628	95860	27.108	27.679	137.1	0.221	0	0	0.001	152.8	0	0	0	0	0	41.008	15.798	38.911	39.94	9.11E+15	305900000	3.265	-0.493864592	10180000000	570100000	32650000	None	/u/cmoody3/data2/export_sunrise_fits/VL10/VL10_a0.221_0010483_	0.221	48.091	152.6	80
VL10	0.231	10197	20.656	12.157	18.61	2	10210000	4	2	569800	-2	0	1	-18.35	34.787	-26.252	0.795	0.709	9672	0.046	1	10200	-957.6	-1746	5740	1.983E+11	1.958E+11	50380000000	1.162E+11	2.057E+11	2.057E+11	3.27	110300	46.984	53.97	153.6	0.231	0	0	0.001	159.1	0	0	0	0	0	40.983	31.897	38.925	39.916	9.11E+15	314300000	25.848	0.21958083	15590000000	1669000000	258500000	None	/u/cmoody3/data2/export_sunrise_fits/VL10/VL10_a0.231_0010197_	0.231	50.255	152.6	80
VL10	0.241	9672	27.579	53.974	27.356	2	10740000	4	2	677100	-2	0	1	13.285	-30.335	34.948	0.867	0.723	10290	0.045	1	9672	-2945	-4609	12390	2.262E+11	2.245E+11	82780000000	1.756E+11	2.307E+11	2.307E+11	3.331	136900	24.092	22.813	159.5	0.241	0	0	0.001	180.2	0	0	0	0	0	40.948	21.195	38.946	39.895	9.109E+15	370100000	0.134	-2.138184827	18420000000	2139000000	1337000	None	/u/cmoody3/data2/export_sunrise_fits/VL10/VL10_a0.241_0009672_	0.241	52.438	152.6	80
VL10	0.25	10293	25.854	42.101	20.697	2	12030000	4	2	791600	-2	0	1	18.084	-19.901	41.555	0.873	0.76	6519	0.031	1	10290	-2867	-6951	4672	2.462E+11	2.437E+11	1.268E+11	1.976E+11	2.529E+11	2.529E+11	2.408	166900	14.059	12.995	164.3	0.25	0	0	0.001	207.1	0	0	0	0	0	40.905	6.847	38.949	39.881	9.108E+15	391600000	38.837	0.205969025	24170000000	3361000000	388400000	None	/u/cmoody3/data2/export_sunrise_fits/VL10/VL10_a0.250_0010293_	0.25	54.522	152.6	80
VL10	0.26	6519	19.67	49.356	38.025	2	12750000	4	2	938900	-2	0	1	8.106	-3.603	51.052	0.912	0.809	816	0.029	1	6519	-31970	3482	-29940	3.507E+11	3.399E+11	1.088E+11	2.143E+11	4.008E+11	4.008E+11	2.231	226100	47.164	61.383	191.4	0.26	0	0	0.001	188.3	0	0	0	0	0	40.881	32.97	38.932	39.872	9.108E+15	434500000	0	0	41530000000	4400000000	0	None	/u/cmoody3/data2/export_sunrise_fits/VL10/VL10_a0.260_0006519_	0.26	56.696	152.6	80
VL10	0.27	816	31.631	29.964	24.516	2	13480000	4	2	1051000	-2	0	1	48.327	-16.061	26.413	0.976	0.863	6294	0.045	1	816	-57160	12600	-63920	5.225E+11	5.17E+11	1.169E+11	3.036E+11	5.315E+11	5.315E+11	3.503	286100	57.703	45.882	210.1	0.27	0	0	0.001	210.7	0	0	0	0	0	40.853	46.481	38.931	39.877	9.108E+15	430500000	17.023	-0.45880531	48960000000	5244000000	170200000	None	/u/cmoody3/data2/export_sunrise_fits/VL10/VL10_a0.270_0000816_	0.27	58.907	152.6	80
VL10	0.281	6294	30.896	35.754	30.48	2	14650000	4	2	1162000	-2	0	1	43.41	-32.501	19.598	0.952	0.863	7538	0.066	1	6294	-54830	36990	-2106	6.086E+11	6.023E+11	2.945E+11	5.046E+11	6.182E+11	6.182E+11	5.551	330000	26.791	20.795	220.7	0.281	0	0	0.001	253	0	0	0	0	0	40.813	28.121	38.91	39.878	9.107E+15	428100000	32.58	-0.236553344	56170000000	4433000000	325800000	None	/u/cmoody3/data2/export_sunrise_fits/VL10/VL10_a0.281_0006294_	0.281	61.196	152.6	80
VL10	0.29	7538	18.562	75.563	71.444	2	15070000	4	2	1249000	-2	0	1	44.359	30.894	-31.061	0.852	0.815	9332	0.03	1	7538	29790	16550	29590	7.178E+11	7.043E+11	3.911E+11	5.822E+11	7.334E+11	7.334E+11	3.862	409300	23.697	18.594	233.4	0.29	0	0	0.001	274.1	0	0	0	0	0	40.756	13.635	38.901	39.91	9.107E+15	433900000	83.887	0.107055718	65560000000	6318000000	838900000	None	/u/cmoody3/data2/export_sunrise_fits/VL10/VL10_a0.290_0007538_	0.29	63.318	152.6	80
VL10	0.311	9435	22.813	31.931	25.877	2	17050000	4	2	1438000	-2	0	1	54.032	39.311	-12.132	0.922	0.889	9145	0.015	1	9435	36990	-49250	59430	9.153E+11	9.021E+11	3.648E+11	7.49E+11	9.279E+11	9.279E+11	2.086	605900	29.106	29.164	251.8	0.311	0	0	0.001	263.6	0	0	0	0	0	40.726	10.269	38.933	39.912	9.106E+15	450900000	4.603	-1.324803975	97240000000	4838000000	46030000	None	/u/cmoody3/data2/export_sunrise_fits/VL10/VL10_a0.311_0009435_	0.311	67.78	152.6	80
VL10	0.32	9145	60.967	48.383	31.706	2	18350000	4	2	1524000	-2	0	1	47.641	51.279	-2.339	0.943	0.914	9398	0.018	1	9145	12990	-62440	67020	9.883E+11	9.75E+11	3.685E+11	7.914E+11	9.997E+11	9.997E+11	2.417	684700	33.035	31.396	257.8	0.32	0	0	0.001	263.9	0	0	0	0	0	40.715	24.568	38.943	39.909	9.106E+15	459500000	0	0	1.019E+11	2854000000	0	None	/u/cmoody3/data2/export_sunrise_fits/VL10/VL10_a0.320_0009145_	0.32	69.765	152.6	80
VL10	0.34	9056	36.367	32.559	14.848	2	21680000	4	2	2412000	-2	0	1	-23.804	75.256	13.003	0.972	0.827	9453	0.021	1	9056	-217000	-101000	161100	1.156E+12	1.085E+12	4.128E+11	7.955E+11	1.182E+12	1.182E+12	2.748	833300	38.592	38.868	271.9	0.34	0	0	0.001	262.8	0	0	0	0	0	40.694	43.761	38.97	39.908	9.106E+15	481100000	0	0	1.274E+11	5399000000	0	None	/u/cmoody3/data2/export_sunrise_fits/VL10/VL10_a0.340_0009056_	0.34	37.099	76.294	80
VL10	0.351	9453	15.143	17.707	11.898	2	22660000	4	2	2579000	-2	0	1	8.511	75.701	38.735	0.97	0.78	9113	0.011	1	9453	-438400	-151800	109100	1.242E+12	1.19E+12	4.171E+11	7.833E+11	1.267E+12	1.267E+12	1.399	950300	46.173	37.948	277.7	0.351	0	0	0.001	267	0	0	0	0	0	40.678	51.045	38.984	39.906	9.106E+15	482300000	18.621	-0.854501225	1.332E+11	5191000000	186200000	None	/u/cmoody3/data2/export_sunrise_fits/VL10/VL10_a0.351_0009453_	0.351	38.308	76.294	80
VL10	0.361	9113	28.327	39.169	26.752	2	23030000	4	2	2677000	-2	0	1	-4.84	80.029	36.062	0.983	0.76	9562	0.014	1	9113	-447600	-132000	85730	1.26E+12	1.202E+12	4.016E+11	7.825E+11	1.289E+12	1.289E+12	1.844	1064000	51.465	40.268	278.9	0.361	0	0	0.001	262.6	0	0	0	0	0	40.671	53.607	38.992	39.908	9.106E+15	520300000	0.078	-3.245259509	1.372E+11	3634000000	776700	None	/u/cmoody3/data2/export_sunrise_fits/VL10/VL10_a0.361_0009113_	0.361	39.301	76.294	80
VL10	0.371	9562	22.182	40.31	23.115	2	23530000	4	2	2805000	-2	0	1	75.69	29.208	40.858	0.984	0.753	10130	0.014	1	9562	-434100	-65150	96770	1.3E+12	1.23E+12	4.228E+11	7.959E+11	1.337E+12	1.337E+12	1.733	1186000	55.918	32.156	281.8	0.371	0	0	0.001	274.6	0	0	0	0	0	40.661	50.811	39.002	39.908	9.103E+15	538300000	13.153	-1.037524331	1.434E+11	3534000000	131500000	None	/u/cmoody3/data2/export_sunrise_fits/VL10/VL10_a0.371_0009562_	0.371	40.446	76.294	80
VL10	0.381	10127	33.441	39.675	14.519	2	23740000	4	2	2903000	-2	0	1	74.1	41.939	42.535	0.961	0.724	9810	0.019	1	10130	-447800	-15970	77470	1.388E+12	1.282E+12	4.469E+11	8.261E+11	1.427E+12	1.427E+12	2.324	1297000	56.639	35.112	287.6	0.381	0	0	0.001	273.5	0	0	0	0	0	40.652	50.365	39.012	39.908	9.102E+15	552800000	0	0	1.756E+11	4378000000	0	None	/u/cmoody3/data2/export_sunrise_fits/VL10/VL10_a0.381_0010127_	0.381	41.497	76.294	80
VL10	0.391	9810	28.504	12.279	19.962	2	23450000	4	2	2975000	-2	0	1	91.426	13.123	39.109	0.914	0.731	9630	0.014	1	9810	-460500	19870	-32770	1.537E+12	1.383E+12	4.885E+11	9.446E+11	1.573E+12	1.573E+12	1.751	1426000	60.114	33.116	296.5	0.391	0	0	0.001	284	0	0	0	0	0	40.639	50.453	39.026	39.909	9.102E+15	581800000	0	0	2.347E+11	3577000000	0	None	/u/cmoody3/data2/export_sunrise_fits/VL10/VL10_a0.391_0009810_	0.391	42.667	76.294	80
VL10	0.402	9630	33.519	37.351	31.235	2	23560000	4	2	3081000	-2	0	1	101.2	-14.264	37.092	0.86	0.717	9353	0.016	1	9630	-536700	-48550	-266300	1.826E+12	1.59E+12	5.318E+11	9.903E+11	1.91E+12	1.91E+12	1.914	1510000	81.389	52.16	315.7	0.402	0	0	0.001	278.2	0	0	0	0	0	40.628	53.201	39.036	39.908	9.102E+15	579100000	0.093	-3.441956838	2.573E+11	4031000000	933200	None	/u/cmoody3/data2/export_sunrise_fits/VL10/VL10_a0.402_0009630_	0.402	43.789	76.294	80
VL10	0.412	9353	23.508	38.035	15.538	2	23220000	4	2	3157000	-2	0	1	110.7	-40.5	38.075	0.803	0.699	9135	0.014	1	9353	-575400	-162700	-890200	2.737E+12	2.19E+12	6.075E+11	1.069E+12	2.803E+12	2.803E+12	1.689	1542000	357.2	165.5	358	0.412	0	0	0.002	285.7	0	0	0	0	0	40.616	74.8	39.046	39.908	9.102E+15	601900000	0.175	-3.322337454	3.676E+11	5164000000	1749000	None	/u/cmoody3/data2/export_sunrise_fits/VL10/VL10_a0.412_0009353_	0.412	44.955	76.294	80
VL10	0.421	8549	5218	5209	39.152	2	23240000	4	2	3224000	-2	0	1	116.5	-34.881	52.6	0.778	0.681	9282	0.017	1	8549	-76760	-91400	-2214000	3.136E+12	2.83E+12	6.535E+11	1.188E+12	3.178E+12	3.178E+12	1.92	1812000	362.7	75.839	372.6	0.421	0	0	0.001	312.6	0	0	0	0	0	40.602	88.519	39.059	39.903	9.102E+15	605900000	0.104	-3.553159222	3.717E+11	4609000000	1036000	None	/u/cmoody3/data2/export_sunrise_fits/VL10/VL10_a0.421_0008549_	0.421	45.915	76.294	80
VL10	0.421	9135	50.145	39.514	29.421	2	23140000	4	2	3218000	-2	0	1	113.1	-60.398	27.513	0.747	0.689	8549	0.005	1	9135	-68980	-11580	-2206000	3.08E+12	2.766E+12	6.444E+11	1.167E+12	3.118E+12	3.118E+12	0.577	1424000	367	76.053	370.3	0.421	0	0	0.001	310.5	0	0	0	0	0	40.606	89.157	39.056	39.906	9.102E+15	607400000	0	0	3.712E+11	4104000000	0	None	/u/cmoody3/data2/export_sunrise_fits/VL10/VL10_a0.421_0009135_	0.421	45.865	76.294	80
VL10	0.442	8508	42.032	37.635	27.383	2	25420000	4	2	3752000	-2	0	1	103.2	-87.9	25.279	0.786	0.657	8327	0.021	1	8508	1349000	-297400	-4821000	4.169E+12	3.93E+12	7.743E+11	1.961E+12	4.178E+12	4.178E+12	2.336	1897000	248.1	120.1	406.5	0.442	0	0	0.001	322.1	0	0	0	0	0	40.57	114.5	39.071	39.893	9.102E+15	590900000	0.135	-3.461620787	3.908E+11	3717000000	1346000	None	/u/cmoody3/data2/export_sunrise_fits/VL10/VL10_a0.442_0008508_	0.442	48.129	76.294	80
VL10	0.452	8327	36.727	21.231	20.395	2	25140000	4	2	3818000	-2	0	1	104.3	-83.12	47.279	0.817	0.624	9265	0.018	1	8327	1690000	-432500	-5276000	4.3E+12	4.116E+12	8.407E+11	2.701E+12	4.302E+12	4.302E+12	2.009	2475000	124.8	84.537	409.5	0.452	0	0	0.001	334.3	0	0	0	0	0	40.551	107.2	39.079	39.887	9.101E+15	593000000	0.133	-3.472745455	3.95E+11	3251000000	1331000	None	/u/cmoody3/data2/export_sunrise_fits/VL10/VL10_a0.452_0008327_	0.452	49.269	76.294	80
VL10	0.46	9265	27.193	31.213	12.096	2	25010000	4	2	3877000	-2	0	1	-88.377	103.5	-28.485	0.834	0.617	9274	0.026	1	9265	1643000	-689700	-5273000	4.364E+12	4.188E+12	9.424E+11	3.121E+12	4.361E+12	4.361E+12	2.831	2560000	86.377	67.093	410.6	0.46	0	0	0.001	345	0	0	0	0	0	40.535	99.147	39.085	39.881	9.099E+15	605400000	0.21	-3.280816762	4.009E+11	6200000000	2103000	None	/u/cmoody3/data2/export_sunrise_fits/VL10/VL10_a0.460_0009265_	0.46	50.157	76.294	80
VL10	0.47	9274	102.9	49.857	61.516	2	25090000	4	2	3949000	-2	0	1	-72.796	123.1	-18.52	0.821	0.625	9535	0.004	1	9274	1648000	-672900	-5171000	4.441E+12	4.251E+12	1.53E+12	3.504E+12	4.434E+12	4.434E+12	0.462	2311000	56.656	48.665	411.9	0.47	0	0	0.001	365	0	0	0	0	0	40.513	86.106	39.095	39.873	9.099E+15	606500000	0.202	-3.313324169	4.156E+11	4732000000	2016000	None	/u/cmoody3/data2/export_sunrise_fits/VL10/VL10_a0.470_0009274_	0.47	51.229	76.294	80
VL10	0.471	9535	32.476	43.394	26.978	2	25280000	4	2	3957000	-2	0	1	-45.256	126.5	11.828	0.84	0.605	9116	0.033	1	9535	1611000	-616400	-5030000	4.443E+12	4.26E+12	1.675E+12	3.522E+12	4.435E+12	4.435E+12	4.009	2431000	51.195	45.776	411.8	0.471	0	0	0.001	369.2	0	0	0	0	0	40.51	84.092	39.096	39.872	9.099E+15	608600000	0.147	-3.46695836	4.308E+11	4750000000	1468000	None	/u/cmoody3/data2/export_sunrise_fits/VL10/VL10_a0.471_0009535_	0.471	51.386	76.294	80
VL10	0.48	9116	102.9	12.18	108.7	2	25170000	4	2	4036000	-2	0	1	-4.884	121.5	37.111	0.839	0.598	8185	0.043	0	9116	2112000	-473700	-5112000	4.487E+12	4.294E+12	2.526E+12	3.628E+12	4.474E+12	4.474E+12	14.947	2495000	29.579	27.66	412.1	0.48	0	0	0	413.8	0	0	0	0	0	40.481	64.63	39.109	39.861	9.099E+15	633100000	0.528	-2.953876788	4.748E+11	13230000000	5282000	None	/u/cmoody3/data2/export_sunrise_fits/VL10/VL10_a0.480_0009116_	0.48	52.345	76.294	80
VL10	0.491	5522	26.333	23.663	21.56	2	25590000	4	2	4177000	-2	0	1	3.431	117.8	36.294	0.773	0.587	4771	0.012	1	5522	-464300	-1163000	-1560000	4.481E+12	4.262E+12	2.722E+12	3.676E+12	4.459E+12	4.459E+12	4.063	4054000	13.402	12.574	410.6	0.491	0	0	0	513.7	0	0	0	0	0	40.447	55.215	39.114	39.836	9.097E+15	584400000	0.061	-3.929167574	5.182E+11	32050000000	613100	None	/u/cmoody3/data2/export_sunrise_fits/VL10/VL10_a0.491_0005522_	0.491	53.509	76.294	80
VL10	0.5	4771	21.082	60.794	46.841	2	25550000	4	2	4242000	-2	0	1	8.478	112.5	38.244	0.775	0.602	5042	0.01	1	4771	-555000	-1253000	-1089000	4.457E+12	4.206E+12	2.797E+12	3.704E+12	4.429E+12	4.429E+12	4.352	4011000	13.991	15.513	408.7	0.5	0	0	0	475.7	0	0	0	0	0	40.442	52.556	39.125	39.838	9.097E+15	489500000	6.5	-1.910624405	5.291E+11	9322000000	65000000	None	/u/cmoody3/data2/export_sunrise_fits/VL10/VL10_a0.500_0004771_	0.5	54.539	76.294	80
VL10	0.512	5042	53.493	32.631	33.216	2	25960000	4	2	4370000	-2	0	1	6.704	107.4	33.465	0.779	0.636	4592	0.005	1	5042	67290	-879700	-1053000	4.422E+12	4.163E+12	2.805E+12	3.726E+12	4.38E+12	4.38E+12	3.047	4301000	12.562	14.072	405.9	0.512	0	0	0	482.4	0	0	0	0	0	40.44	48.32	39.134	39.841	9.097E+15	489800000	0	0	5.406E+11	7338000000	0	None	/u/cmoody3/data2/export_sunrise_fits/VL10/VL10_a0.512_0005042_	0.512	55.803	76.294	80
VL10	0.52	4592	32.271	34.114	17.622	2	26270000	4	2	4422000	-2	0	1	7.357	111.2	36.093	0.771	0.671	3666	0.006	1	4592	144800	-615900	-1137000	4.408E+12	4.167E+12	2.814E+12	3.727E+12	4.364E+12	4.364E+12	3.519	3766000	12.299	13.473	404.6	0.52	0	0	0	484.5	0	0	0	0	0	40.438	47.392	39.139	39.843	9.098E+15	465400000	0.034	-4.204758182	5.448E+11	5568000000	339700	None	/u/cmoody3/data2/export_sunrise_fits/VL10/VL10_a0.520_0004592_	0.52	56.676	76.294	80
VL10	0.531	3666	58.807	36.601	36.823	2	26310000	4	2	4479000	-2	0	1	-5.208	115.5	32.975	0.766	0.699	4893	0.005	1	3666	160600	-286200	-1442000	4.517E+12	4.198E+12	2.828E+12	3.723E+12	4.424E+12	4.424E+12	2.861	3717000	12.304	13.316	405.2	0.531	0	0	0	484.4	0	0	0	0	0	40.437	49.703	39.145	39.844	9.098E+15	430200000	0	0	5.506E+11	4254000000	0	None	/u/cmoody3/data2/export_sunrise_fits/VL10/VL10_a0.531_0003666_	0.531	57.882	76.294	80
VL10	0.541	4893	22.117	22.832	37.657	2	26010000	4	2	4506000	-2	0	1	-6.151	116.4	35.881	0.745	0.729	4165	0.001	1	4893	431100	-91910	-1766000	4.582E+12	4.24E+12	2.842E+12	3.737E+12	4.538E+12	4.538E+12	0.276	3351000	12.074	13.102	407.5	0.541	0	0	0	488	0	0	0	0	0	40.435	56.966	39.15	39.846	9.097E+15	424900000	0.038	-4.162862993	5.529E+11	3501000000	381100	None	/u/cmoody3/data2/export_sunrise_fits/VL10/VL10_a0.541_0004893_	0.541	58.977	76.294	80
