galfit result file run on 08-14-2014
type galaxyID timeStep age(GYr) redshift(z) camera filter px(pixels) py(pixels) mag rad(pixels) rad(kpc) sersicIndex(n) b/a angle(deg) sky
disk VELA27MRP 325707 3.206 2.07024411511 1 F160W 42.0033 46.3920 23.5921 6.5998 3.36115843887 1.0000 0.5213 83.9099 4.396e-04
bulge VELA27MRP 325707 3.206 2.07024411511 1 F160W 49.7523 42.4480 24.1152 9.2324 4.70189387119 1.0750 0.5379 5.9033 4.396e-04
disk VELA27MRP 325707 3.206 2.07024411511 5 F160W 46.2059 46.1404 23.0913 8.3726 4.26401332545 1.0000 0.5280 -79.7611 3.894e-04
bulge VELA27MRP 325707 3.206 2.07024411511 5 F160W 55.7409 48.0999 27.5398 1.4556 0.741310679661 3.2029 0.0651 -24.1912 3.894e-04
disk VELA27MRP 325707 3.206 2.07024411511 6 F160W 45.2078 45.4487 23.1691 9.0900 4.62937213391 1.0000 0.3978 -61.7302 5.204e-04
bulge VELA27MRP 325707 3.206 2.07024411511 6 F160W 48.3970 45.0049 24.8624 5.279e-03 0.00268849895433 2.1557 0.1589 13.2242 5.204e-04
disk VELA27MRP 325707 3.206 2.07024411511 7 F160W 46.1367 46.7024 23.9118 7.3505 3.74347633336 1.0000 0.2950 79.3636 3.649e-04
bulge VELA27MRP 325707 3.206 2.07024411511 7 F160W 48.9194 44.5464 23.6315 8.2502 4.20167722543 0.3880 0.8814 48.9828 3.649e-04
disk VELA27MRP 325707 3.206 2.07024411511 8 F160W 46.9920 46.1576 23.7780 5.4961 2.79906404677 1.0000 0.4410 75.3075 3.899e-04
bulge VELA27MRP 325707 3.206 2.07024411511 8 F160W 47.2998 45.0565 23.7708 11.7520 5.98508045299 0.1581 0.6950 76.5254 3.899e-04
disk VELA27MRP 328658 3.249 2.04267658174 0 F160W 43.6002 48.4379 23.4255 12.3225 6.28556261963 1.0000 0.6550 78.6622 3.961e-04
bulge VELA27MRP 328658 3.249 2.04267658174 0 F160W 46.6312 46.4331 24.7689 9.059e-03 0.00462088957364 2.4901 0.6293 87.5710 3.961e-04
disk VELA27MRP 328658 3.249 2.04267658174 1 F160W 46.2603 46.6321 23.4000 8.5437 4.35804109177 1.0000 0.4981 69.5251 3.429e-04
bulge VELA27MRP 328658 3.249 2.04267658174 1 F160W 47.7375 46.2870 25.9416 0.0159 0.00811040338016 7.7373 0.0689 -37.2610 3.429e-04
disk VELA27MRP 328658 3.249 2.04267658174 5 F160W 45.0588 46.7607 23.3018 9.2971 4.74234158904 1.0000 0.5936 89.0382 3.384e-04
bulge VELA27MRP 328658 3.249 2.04267658174 5 F160W 46.6617 46.0728 25.5055 0.0735 0.0374914873234 13.7903 0.3598 -59.8012 3.384e-04
disk VELA27MRP 328658 3.249 2.04267658174 6 F160W 45.2344 45.7505 23.3290 9.8109 5.00442493852 1.0000 0.4531 -75.5440 4.056e-04
bulge VELA27MRP 328658 3.249 2.04267658174 6 F160W 45.5689 50.9057 24.8489 5.918e-03 0.00301870233986 1.0338 0.2718 1.4664 4.056e-04
disk VELA27MRP 328658 3.249 2.04267658174 7 F160W 46.4657 46.5993 22.8878 7.7329 3.94446152821 1.0000 0.7505 -89.9665 3.109e-04
bulge VELA27MRP 328658 3.249 2.04267658174 7 F160W 46.6316 46.2818 26.7089 4.9568 2.52840550156 19.9991 0.4978 -73.6783 3.109e-04
disk VELA27MRP 328658 3.249 2.04267658174 8 F160W 46.4368 46.4968 22.9747 7.9266 4.04326562473 1.0000 0.7829 86.1047 2.857e-04
bulge VELA27MRP 328658 3.249 2.04267658174 8 F160W 46.0411 46.4907 26.4083 4.8370 2.46729692766 17.3756 0.0917 -65.8991 2.857e-04
disk VELA27MRP 332223 3.300 2.01002639793 0 F160W 45.6791 47.0774 24.0943 11.9898 6.12678530656 1.0000 0.4701 89.0021 4.675e-04
bulge VELA27MRP 332223 3.300 2.01002639793 0 F160W 46.8038 46.6460 24.0114 4.3973 2.24701938552 1.2497 0.4877 -24.6899 4.675e-04
disk VELA27MRP 332223 3.300 2.01002639793 1 F160W 48.4280 45.8661 23.4954 9.5867 4.89880170631 1.0000 0.4593 68.9230 4.049e-04
bulge VELA27MRP 332223 3.300 2.01002639793 1 F160W 46.8537 47.0683 25.5770 0.7985 0.408033333941 0.2780 0.8591 -51.2744 4.049e-04
disk VELA27MRP 332223 3.300 2.01002639793 5 F160W 45.1199 46.6309 23.5866 9.1104 4.65541250537 1.0000 0.7280 72.3430 4.149e-04
bulge VELA27MRP 332223 3.300 2.01002639793 5 F160W 47.2635 47.0345 24.8170 2.0812 1.06349276719 1.9871 0.1861 -77.2966 4.149e-04
disk VELA27MRP 332223 3.300 2.01002639793 6 F160W 47.4533 41.6074 24.5129 12.4314 6.35244281472 1.0000 0.5019 -49.5543 4.486e-04
bulge VELA27MRP 332223 3.300 2.01002639793 6 F160W 46.7855 46.9680 23.8363 3.8690 1.97705819539 1.1114 0.7442 -42.4111 4.486e-04
disk VELA27MRP 332223 3.300 2.01002639793 7 F160W 46.3935 47.1377 23.4951 7.1088 3.63259532163 1.0000 0.6970 62.3541 3.310e-04
bulge VELA27MRP 332223 3.300 2.01002639793 7 F160W 46.9529 46.0775 24.8669 2.7798 1.4204772219 13.8097 7.493e-03 -53.9287 3.310e-04
disk VELA27MRP 332223 3.300 2.01002639793 8 F160W 46.0332 47.0368 23.5523 7.1517 3.6545172127 1.0000 0.7905 86.4907 3.238e-04
bulge VELA27MRP 332223 3.300 2.01002639793 8 F160W 47.4382 46.7629 24.7108 5.2528 2.68417970761 18.6963 0.0560 26.0480 3.238e-04
disk VELA27MRP 335851 3.353 1.97751086047 0 F160W 45.7909 45.7148 23.5292 8.6536 4.42941151465 1.0000 0.6919 -66.8892 2.150e-04
bulge VELA27MRP 335851 3.353 1.97751086047 0 F160W 47.6344 48.1944 24.5365 2.8423 1.45485304938 1.2381 0.4569 9.6753 2.150e-04
disk VELA27MRP 335851 3.353 1.97751086047 1 F160W 49.0992 46.5684 23.5117 9.1168 4.66650398641 1.0000 0.4123 74.6952 2.034e-04
bulge VELA27MRP 335851 3.353 1.97751086047 1 F160W 47.4478 47.4815 24.7449 2.9277 1.49856569421 7.1982 8.582e-03 47.1914 2.034e-04
disk VELA27MRP 335851 3.353 1.97751086047 5 F160W 45.8953 46.4927 23.4157 7.5308 3.85469772517 1.0000 0.6876 -86.1841 2.565e-04
bulge VELA27MRP 335851 3.353 1.97751086047 5 F160W 47.8767 48.3332 25.4300 0.3490 0.178638326086 3.2829 0.0338 -40.0381 2.565e-04
disk VELA27MRP 335851 3.353 1.97751086047 6 F160W 46.7125 41.5493 24.9249 12.7884 6.54584059975 1.0000 0.6120 -68.4732 2.444e-04
bulge VELA27MRP 335851 3.353 1.97751086047 6 F160W 47.4980 47.1903 23.5594 4.5059 2.30637946564 0.9341 0.9108 -68.5009 2.444e-04
disk VELA27MRP 335851 3.353 1.97751086047 7 F160W 44.3243 47.7387 23.8315 7.5219 3.85014219193 1.0000 0.8033 -84.9613 2.492e-04
bulge VELA27MRP 335851 3.353 1.97751086047 7 F160W 48.3293 47.3628 24.2104 3.7969 1.94347237912 1.4225 0.5385 -88.0193 2.492e-04
disk VELA27MRP 335851 3.353 1.97751086047 8 F160W 46.0739 47.5611 23.3871 7.1673 3.6686374629 1.0000 0.6545 85.6729 2.481e-04
bulge VELA27MRP 335851 3.353 1.97751086047 8 F160W 48.1832 47.4446 24.3522 1.4204 0.727042631438 18.2768 1.116e-03 -35.0924 2.481e-04
disk VELA27MRP 340091 3.415 1.94038948399 0 F160W 48.3914 47.2212 22.9212 6.0526 3.10360362589 1.0000 0.9595 -16.7738 3.535e-04
bulge VELA27MRP 340091 3.415 1.94038948399 0 F160W 47.8325 49.1677 24.1144 1.2416 0.636657678006 12.5635 1.211e-03 -54.6785 3.535e-04
disk VELA27MRP 340091 3.415 1.94038948399 1 F160W 50.2762 46.6338 23.6212 10.0493 5.15299935856 1.0000 0.2922 86.4416 2.211e-04
bulge VELA27MRP 340091 3.415 1.94038948399 1 F160W 46.9376 48.2202 23.9768 5.0492 2.58908823114 3.0005 0.5215 29.2053 2.211e-04
disk VELA27MRP 340091 3.415 1.94038948399 5 F160W 48.0605 47.9160 22.9164 6.4968 3.33137693498 1.0000 0.8368 -78.7294 3.315e-04
bulge VELA27MRP 340091 3.415 1.94038948399 5 F160W 47.8164 47.3067 24.5253 8.322e-03 0.0042672883347 12.8618 0.0366 -22.2796 3.315e-04
disk VELA27MRP 340091 3.415 1.94038948399 6 F160W 53.6090 44.5005 24.3418 6.1017 3.12878072962 1.0000 0.5902 -74.8209 3.013e-04
bulge VELA27MRP 340091 3.415 1.94038948399 6 F160W 47.3600 48.4172 23.1915 4.6381 2.37828767426 1.4594 0.8515 -53.0337 3.013e-04
disk VELA27MRP 340091 3.415 1.94038948399 7 F160W 47.3119 47.6560 22.9334 6.4550 3.30994306663 1.0000 0.8347 -77.5509 2.757e-04
bulge VELA27MRP 340091 3.415 1.94038948399 7 F160W 48.9550 48.0168 25.3647 0.0182 0.0093324498548 8.0049 0.8436 -78.8315 2.757e-04
disk VELA27MRP 340091 3.415 1.94038948399 8 F160W 47.5205 47.6519 22.8553 5.9893 3.07114516018 1.0000 0.8373 -80.0942 3.192e-04
bulge VELA27MRP 340091 3.415 1.94038948399 8 F160W 48.2858 47.4107 25.3581 8.095e-03 0.0041508890975 2.3612 0.0424 -83.9842 3.192e-04
disk VELA27MRP 343288 3.462 1.91300598914 0 F160W 48.7319 49.1434 22.6615 6.4138 3.29283883683 1.0000 0.7429 -38.7390 2.647e-04
bulge VELA27MRP 343288 3.462 1.91300598914 0 F160W 48.6495 45.8494 27.3273 9.605e-03 0.00493119789014 7.5312 0.0189 48.5036 2.647e-04
disk VELA27MRP 343288 3.462 1.91300598914 1 F160W 51.8928 47.5343 23.5485 9.2290 4.73815984676 1.0000 0.3356 81.7832 2.379e-04
bulge VELA27MRP 343288 3.462 1.91300598914 1 F160W 44.7998 48.0510 23.8717 6.6713 3.42503909261 0.7174 0.5345 -58.7565 2.379e-04
disk VELA27MRP 343288 3.462 1.91300598914 5 F160W 48.3255 47.7816 23.0667 8.9669 4.60359795534 1.0000 0.4694 72.8039 2.665e-04
bulge VELA27MRP 343288 3.462 1.91300598914 5 F160W 50.0366 49.7154 23.7686 6.3970 3.28421373277 0.8969 0.4776 -34.0365 2.665e-04
disk VELA27MRP 343288 3.462 1.91300598914 6 F160W 47.9070 47.5930 23.0145 5.9680 3.06396553965 1.0000 0.9492 10.8106 2.658e-04
bulge VELA27MRP 343288 3.462 1.91300598914 6 F160W 49.2887 49.4480 24.2354 4.5204 2.32076907263 0.6836 0.3120 79.7879 2.658e-04
disk VELA27MRP 343288 3.462 1.91300598914 7 F160W 48.9822 48.1203 22.7788 6.4750 3.32425885879 1.0000 0.7706 60.4717 2.689e-04
bulge VELA27MRP 343288 3.462 1.91300598914 7 F160W 47.9881 48.1175 25.7945 8.894e-03 0.00456617116449 1.5399 0.1070 -35.3302 2.689e-04
disk VELA27MRP 343288 3.462 1.91300598914 8 F160W 49.0930 48.2243 22.7752 6.5436 3.35947803372 1.0000 0.7427 57.8896 2.747e-04
bulge VELA27MRP 343288 3.462 1.91300598914 8 F160W 47.3411 48.1311 25.7097 0.0113 0.00580140928252 3.8467 0.7871 37.1447 2.747e-04
disk VELA27MRP 346527 3.509 1.88577802018 0 F160W 47.8995 48.7732 22.7144 6.0220 3.09518908038 1.0000 0.8752 -60.5978 3.576e-04
bulge VELA27MRP 346527 3.509 1.88577802018 0 F160W 49.3237 48.9868 24.0873 14.3223 7.36137936997 0.0330 0.3895 17.0739 3.576e-04
disk VELA27MRP 346527 3.509 1.88577802018 1 F160W 53.0386 48.2867 23.7021 7.7219 3.96890411156 1.0000 0.3926 75.5099 3.062e-04
bulge VELA27MRP 346527 3.509 1.88577802018 1 F160W 46.4669 48.4532 23.5803 5.1529 2.64848884296 0.8556 0.5948 -64.7984 3.062e-04
disk VELA27MRP 346527 3.509 1.88577802018 5 F160W 48.7051 48.9545 22.4927 6.2236 3.19880749928 1.0000 0.8184 -73.5608 3.459e-04
bulge VELA27MRP 346527 3.509 1.88577802018 5 F160W 48.2099 46.2082 28.2133 0.5480 0.281661178354 17.6708 0.0428 46.2632 3.459e-04
disk VELA27MRP 346527 3.509 1.88577802018 6 F160W 48.1243 48.4468 23.3149 4.3986 2.26079353852 1.0000 0.4675 84.7844 3.797e-04
bulge VELA27MRP 346527 3.509 1.88577802018 6 F160W 48.0340 47.1072 23.4125 10.4171 5.35418368802 0.1245 0.7436 -84.4724 3.797e-04
disk VELA27MRP 346527 3.509 1.88577802018 7 F160W 48.8222 49.1809 22.4748 6.1864 3.17968743389 1.0000 0.7063 83.5476 3.293e-04
bulge VELA27MRP 346527 3.509 1.88577802018 7 F160W 42.4411 47.8818 31.0400 5.178e-03 0.0026613897473 1.1381 0.0343 -62.6931 3.293e-04
disk VELA27MRP 346527 3.509 1.88577802018 8 F160W 48.8171 49.1820 22.5485 6.6637 3.42501020839 1.0000 0.6822 82.6311 3.250e-04
bulge VELA27MRP 346527 3.509 1.88577802018 8 F160W -51.1461 44.6815 27.2565 0.0120 0.00616776302966 4.4593 0.2313 77.3511 3.250e-04
disk VELA27MRP 350825 3.572 1.85042400057 0 F160W 48.2804 49.0262 22.6981 6.7048 3.45074719561 1.0000 0.7912 -83.4498 3.654e-04
bulge VELA27MRP 350825 3.572 1.85042400057 0 F160W 50.3738 50.3065 24.0952 10.7753 5.54570401158 0.0690 0.3141 4.1214 3.654e-04
disk VELA27MRP 350825 3.572 1.85042400057 1 F160W 49.1138 49.1993 22.7710 7.1043 3.65635713247 1.0000 0.4395 86.8969 3.289e-04
bulge VELA27MRP 350825 3.572 1.85042400057 1 F160W 41.8844 44.5703 27.5425 4.0637 2.09145707236 0.4265 0.4978 83.0624 3.289e-04
disk VELA27MRP 350825 3.572 1.85042400057 5 F160W 49.7329 50.3038 22.7701 6.5741 3.38348006483 1.0000 0.8169 71.7096 3.616e-04
bulge VELA27MRP 350825 3.572 1.85042400057 5 F160W 47.7873 46.6858 23.9211 6.0181 3.09732455821 0.6207 0.6434 -81.0739 3.616e-04
disk VELA27MRP 350825 3.572 1.85042400057 6 F160W 47.9057 49.2930 22.6928 6.0952 3.13700547468 1.0000 0.6794 -72.3993 3.677e-04
bulge VELA27MRP 350825 3.572 1.85042400057 6 F160W 55.4389 46.7496 25.0218 3.2276 1.66114300927 0.5335 0.7676 -27.6791 3.677e-04
disk VELA27MRP 350825 3.572 1.85042400057 7 F160W 49.1781 48.7318 22.9627 5.2509 2.70247113253 1.0000 0.6139 -89.7240 3.807e-04
bulge VELA27MRP 350825 3.572 1.85042400057 7 F160W 49.6251 51.1016 23.6100 10.3234 5.31312546223 0.2150 0.8139 71.7140 3.807e-04
disk VELA27MRP 350825 3.572 1.85042400057 8 F160W 49.6879 49.0693 22.5227 6.1535 3.16701062943 1.0000 0.7083 84.8547 3.652e-04
bulge VELA27MRP 350825 3.572 1.85042400057 8 F160W 43.6460 56.9986 26.0045 8.2158 4.22841081161 0.0593 0.6340 -31.9451 3.652e-04
disk VELA27MRP 354287 3.624 1.82257040196 0 F160W 50.2223 49.4652 22.5021 7.5101 3.86885717932 1.0000 0.8398 -24.6979 3.359e-04
bulge VELA27MRP 354287 3.624 1.82257040196 0 F160W 49.2064 49.3896 25.0047 0.0136 0.0070060928135 13.1952 0.0829 55.4107 3.359e-04
disk VELA27MRP 354287 3.624 1.82257040196 1 F160W 52.9107 50.0934 23.3922 7.5780 3.903836128 1.0000 0.3584 -82.1231 2.464e-04
bulge VELA27MRP 354287 3.624 1.82257040196 1 F160W 44.7727 49.9599 23.6371 6.3981 3.29600606104 0.9246 0.5295 78.7227 2.464e-04
disk VELA27MRP 354287 3.624 1.82257040196 5 F160W 49.4490 49.0807 22.5118 7.2959 3.7585112175 1.0000 0.7625 83.7907 2.717e-04
bulge VELA27MRP 354287 3.624 1.82257040196 5 F160W 49.5225 48.6778 25.8745 0.0193 0.00994246994858 2.1728 0.2610 -74.4133 2.717e-04
disk VELA27MRP 354287 3.624 1.82257040196 6 F160W 50.3909 49.8633 22.5540 6.4917 3.34422446452 1.0000 0.7304 83.9452 2.327e-04
bulge VELA27MRP 354287 3.624 1.82257040196 6 F160W 36.1676 47.4122 26.5409 4.8964 2.52239947441 1.4124 0.0441 -81.9006 2.327e-04
disk VELA27MRP 354287 3.624 1.82257040196 7 F160W 49.2056 49.2870 22.5421 7.5267 3.87740873378 1.0000 0.6405 73.5655 2.265e-04
bulge VELA27MRP 354287 3.624 1.82257040196 7 F160W 49.3937 48.7099 25.8741 0.0107 0.0055121465518 2.0265 0.9698 5.5636 2.265e-04
disk VELA27MRP 354287 3.624 1.82257040196 8 F160W 49.2294 49.0479 22.5454 7.3586 3.79081136599 1.0000 0.6798 72.9243 2.313e-04
bulge VELA27MRP 354287 3.624 1.82257040196 8 F160W 49.4230 49.3319 24.6544 2.9800 1.53515857237 8.0780 5.392e-04 -61.8501 2.313e-04
disk VELA27MRP 357459 3.671 1.79752363208 0 F160W 50.7035 49.9419 22.7008 7.0860 3.65315780646 1.0000 0.8778 -30.2430 1.812e-04
bulge VELA27MRP 357459 3.671 1.79752363208 0 F160W 49.0880 49.6026 25.2557 0.0105 0.00541323129662 8.6310 0.7438 26.7063 1.812e-04
disk VELA27MRP 357459 3.671 1.79752363208 1 F160W 50.4141 49.9418 23.0157 7.3980 3.81400810784 1.0000 0.4472 -79.8451 1.065e-04
bulge VELA27MRP 357459 3.671 1.79752363208 1 F160W 41.7401 52.8660 24.5304 6.1975 3.1950953296 0.3933 0.4866 73.9987 1.065e-04
disk VELA27MRP 357459 3.671 1.79752363208 5 F160W 50.3477 49.0183 22.7237 6.9751 3.59598377305 1.0000 0.8974 72.5097 1.698e-04
bulge VELA27MRP 357459 3.671 1.79752363208 5 F160W 49.5789 51.1609 25.3786 1.4560 0.750634739797 0.0790 0.9586 -60.9588 1.698e-04
disk VELA27MRP 357459 3.671 1.79752363208 6 F160W 49.2094 50.0976 23.1080 6.9923 3.60485116146 1.0000 0.5058 72.7029 1.519e-04
bulge VELA27MRP 357459 3.671 1.79752363208 6 F160W 53.6957 52.2386 23.8129 10.4148 5.36930679124 0.5445 0.4990 -32.6593 1.519e-04
disk VELA27MRP 357459 3.671 1.79752363208 7 F160W 50.7952 50.1067 22.8902 7.6650 3.95165884653 1.0000 0.5874 73.8158 1.694e-04
bulge VELA27MRP 357459 3.671 1.79752363208 7 F160W 47.3644 46.6820 24.4002 5.8636 3.02295457437 0.4693 0.4677 -24.9906 1.694e-04
disk VELA27MRP 357459 3.671 1.79752363208 8 F160W 50.0885 49.5636 22.6705 7.0018 3.60974884692 1.0000 0.7169 77.8790 2.030e-04
bulge VELA27MRP 357459 3.671 1.79752363208 8 F160W 51.6327 53.8043 25.2101 3.875e-03 0.00199774012137 1.3296 0.0722 -19.8031 2.030e-04
disk VELA27MRP 361495 3.731 1.76628999018 0 F160W 51.1430 50.4798 22.8808 6.8579 3.53848361615 1.0000 0.9310 74.8433 5.607e-04
bulge VELA27MRP 361495 3.731 1.76628999018 0 F160W 49.8297 50.2657 24.9474 1.4545 0.750481112248 3.6242 0.9928 36.4069 5.607e-04
disk VELA27MRP 361495 3.731 1.76628999018 1 F160W 44.2042 50.6158 23.7133 8.8451 4.56382295356 1.0000 0.4953 80.8128 4.179e-04
bulge VELA27MRP 361495 3.731 1.76628999018 1 F160W 52.8411 50.5483 23.6826 5.1251 2.64440752725 0.6514 0.5753 -89.7616 4.179e-04
disk VELA27MRP 361495 3.731 1.76628999018 5 F160W 50.6648 49.4606 22.8644 7.1174 3.67237832129 1.0000 0.8166 76.5155 5.325e-04
bulge VELA27MRP 361495 3.731 1.76628999018 5 F160W 50.2833 51.4947 25.2225 1.1947 0.61643161554 2.6197 0.5252 -32.3350 5.325e-04
disk VELA27MRP 361495 3.731 1.76628999018 6 F160W 50.4722 50.7399 22.6665 6.8982 3.55927728327 1.0000 0.7552 -80.0090 5.077e-04
bulge VELA27MRP 361495 3.731 1.76628999018 6 F160W 50.7267 50.2761 26.9695 5.8852 3.03659775992 19.9787 0.1019 -4.3774 5.077e-04
disk VELA27MRP 361495 3.731 1.76628999018 7 F160W 50.5414 49.3652 22.6399 6.9283 3.57480803712 1.0000 0.6850 76.1219 5.063e-04
bulge VELA27MRP 361495 3.731 1.76628999018 7 F160W 50.5890 51.9648 25.5251 4.3386 2.23859563671 18.3553 0.9606 -36.0654 5.063e-04
disk VELA27MRP 361495 3.731 1.76628999018 8 F160W 50.2830 50.0377 22.7440 6.4063 3.30547071117 1.0000 0.7777 85.2271 5.215e-04
bulge VELA27MRP 361495 3.731 1.76628999018 8 F160W -47.1249 -51.2881 19.6583 0.0115 0.00593367672111 19.9251 0.0429 -28.6717 5.215e-04
disk VELA27MRP 366636 3.808 1.72750084553 0 F160W 52.8404 51.3899 22.6996 8.1608 4.2142211247 1.0000 0.8480 -32.7718 4.027e-04
bulge VELA27MRP 366636 3.808 1.72750084553 0 F160W 50.7900 51.5181 25.2328 1.1768 0.607697213453 0.1198 0.6004 -88.5410 4.027e-04
disk VELA27MRP 366636 3.808 1.72750084553 1 F160W 49.6017 51.7637 22.8736 7.2011 3.71863392573 1.0000 0.5696 -84.2433 3.032e-04
bulge VELA27MRP 366636 3.808 1.72750084553 1 F160W 55.2492 51.0513 25.7470 0.0432 0.0223083953273 7.7994 0.1834 -23.7880 3.032e-04
disk VELA27MRP 366636 3.808 1.72750084553 5 F160W 51.6871 50.4244 22.7900 7.5236 3.88517229362 1.0000 0.7178 69.8776 3.694e-04
bulge VELA27MRP 366636 3.808 1.72750084553 5 F160W 51.5248 52.7417 24.8902 3.1654 1.63460635576 3.4658 0.0405 -33.4735 3.694e-04
disk VELA27MRP 366636 3.808 1.72750084553 6 F160W 51.5463 53.6361 22.9039 7.4691 3.85702860044 1.0000 0.7445 -82.1825 3.047e-04
bulge VELA27MRP 366636 3.808 1.72750084553 6 F160W 51.5849 50.2173 24.4485 3.5020 1.80842593602 1.6379 0.4412 -89.7679 3.047e-04
disk VELA27MRP 366636 3.808 1.72750084553 7 F160W 51.6436 50.9411 22.7521 7.1531 3.69384681981 1.0000 0.6163 74.7276 3.997e-04
bulge VELA27MRP 366636 3.808 1.72750084553 7 F160W 51.5009 52.5526 26.4367 1.1181 0.577384648506 0.3646 0.1946 71.0094 3.997e-04
disk VELA27MRP 366636 3.808 1.72750084553 8 F160W 51.6388 50.7421 22.7493 6.9128 3.5697563708 1.0000 0.6953 74.2258 3.767e-04
bulge VELA27MRP 366636 3.808 1.72750084553 8 F160W 51.5103 52.4075 26.2701 0.0136 0.00702301334378 1.6321 0.3259 -34.5584 3.767e-04
disk VELA27MRP 370359 3.864 1.70008289254 0 F160W 53.8131 51.5817 22.7647 8.4878 4.38501874749 1.0000 0.8690 -75.2597 3.154e-04
bulge VELA27MRP 370359 3.864 1.70008289254 0 F160W 51.0630 52.4155 24.6633 2.3132 1.19505942255 1.9349 0.2946 0.6962 3.154e-04
disk VELA27MRP 370359 3.864 1.70008289254 1 F160W 51.5211 51.9348 22.8705 7.4700 3.85919673458 1.0000 0.5880 -82.5705 2.479e-04
bulge VELA27MRP 370359 3.864 1.70008289254 1 F160W 75.0074 40.0841 27.0457 7.8399 4.05029671746 0.0582 0.2644 -22.6795 2.479e-04
disk VELA27MRP 370359 3.864 1.70008289254 5 F160W 52.4861 50.8887 22.8018 8.1446 4.20771268065 1.0000 0.7316 55.6778 3.031e-04
bulge VELA27MRP 370359 3.864 1.70008289254 5 F160W 51.9351 52.9731 24.8779 3.2562 1.68223780551 2.2842 0.2516 -53.9506 3.031e-04
disk VELA27MRP 370359 3.864 1.70008289254 6 F160W 53.1456 52.2343 22.8759 6.8675 3.54792952807 1.0000 0.7942 -65.7741 2.669e-04
bulge VELA27MRP 370359 3.864 1.70008289254 6 F160W 45.4438 54.5565 24.5539 7.9595 4.1120851953 0.2641 0.7469 35.5352 2.669e-04
disk VELA27MRP 370359 3.864 1.70008289254 7 F160W 51.2829 52.2134 22.8526 6.3117 3.26078875899 1.0000 0.6980 79.2422 3.026e-04
bulge VELA27MRP 370359 3.864 1.70008289254 7 F160W 63.8969 40.1189 24.4289 12.3810 6.39634735887 0.4335 0.5643 40.9542 3.026e-04
disk VELA27MRP 370359 3.864 1.70008289254 8 F160W 52.1198 51.5406 22.4881 6.4370 3.32552200542 1.0000 0.7972 70.4773 3.321e-04
bulge VELA27MRP 370359 3.864 1.70008289254 8 F160W 51.6179 53.5353 26.0567 7.8093 4.03448795975 18.9721 0.2386 34.8266 3.321e-04
disk VELA27MRP 379001 3.995 1.63851546566 0 F160W 52.9962 52.7388 22.5594 7.9130 4.09021823903 1.0000 0.9711 3.4900 2.848e-04
bulge VELA27MRP 379001 3.995 1.63851546566 0 F160W 52.6776 53.4864 25.5186 0.5477 0.283105336727 1.2060 0.2534 -84.0499 2.848e-04
disk VELA27MRP 379001 3.995 1.63851546566 1 F160W 54.4647 53.0458 22.9362 7.1330 3.68703736876 1.0000 0.5364 -80.9111 2.207e-04
bulge VELA27MRP 379001 3.995 1.63851546566 1 F160W 45.3659 55.9619 24.3469 8.6906 4.49215855278 0.8694 0.5188 -32.0840 2.207e-04
disk VELA27MRP 379001 3.995 1.63851546566 5 F160W 52.4824 53.0306 22.5931 8.2895 4.28483054372 1.0000 0.7639 59.8193 2.445e-04
bulge VELA27MRP 379001 3.995 1.63851546566 5 F160W 53.4931 53.8875 26.3411 0.0404 0.0208827014858 10.3363 0.0591 -46.9847 2.445e-04
disk VELA27MRP 379001 3.995 1.63851546566 7 F160W 52.3206 53.3670 22.7319 9.0542 4.68010286615 1.0000 0.5472 62.4356 2.239e-04
bulge VELA27MRP 379001 3.995 1.63851546566 7 F160W 53.3784 52.9639 24.9702 6.4905 3.35493004934 0.6753 0.1341 -44.9227 2.239e-04
disk VELA27MRP 379001 3.995 1.63851546566 8 F160W 51.9881 53.2945 22.6300 8.6777 4.48549056146 1.0000 0.6055 62.9695 2.160e-04
bulge VELA27MRP 379001 3.995 1.63851546566 8 F160W 55.2223 53.7703 25.3804 8.206e-03 0.00424166951466 2.0087 0.2532 -72.6035 2.160e-04
disk VELA27MRP 383703 4.066 1.60618238586 0 F160W 54.0558 53.1293 22.5285 7.9235 4.09564389369 1.0000 0.8411 -26.7829 2.484e-04
bulge VELA27MRP 383703 4.066 1.60618238586 0 F160W -25.3936 50.9941 28.2542 2.082e-03 0.00107618231674 1.1730 0.0500 -89.0302 2.484e-04
disk VELA27MRP 383703 4.066 1.60618238586 1 F160W 50.1445 54.1213 23.2785 8.1051 4.18951262987 1.0000 0.5954 -66.5615 1.625e-04
bulge VELA27MRP 383703 4.066 1.60618238586 1 F160W 57.5837 52.4313 23.7484 5.6210 2.90548549586 1.1056 0.7846 -80.5075 1.625e-04
disk VELA27MRP 383703 4.066 1.60618238586 6 F160W 54.6942 54.2694 22.6618 9.0409 4.67322608424 1.0000 0.5467 -77.1713 1.635e-04
bulge VELA27MRP 383703 4.066 1.60618238586 6 F160W 53.0244 52.8523 25.2029 0.9094 0.47006733854 2.8609 0.0365 -21.6679 1.635e-04
disk VELA27MRP 383703 4.066 1.60618238586 7 F160W 54.2359 53.2046 22.6661 7.9598 4.11440730296 1.0000 0.5987 78.6137 1.982e-04
other VELA27MRP 383703 4.066 1.60618238586 7 F160W 38.2716 65.0987 25.2442 2.8756 1.48639282901 0.7959 0.5463 35.1779 1.982e-04
bulge VELA27MRP 383703 4.066 1.60618238586 7 F160W 52.4429 53.2754 25.7045 0.0100 0.00516898326963 1.7983 0.8174 83.0928 1.982e-04
