galfit result file run on 07-11-2014
galaxyID timeStep age(GYr) camera filter px py mag rad sersicIndex b/a angle
VELA02MRP 273826 106.293 cam6 F160W 301.1689 300.8666 19.8135 25.9800 1.3436 0.9316 26.4992
VELA02MRP 273826 106.293 cam7 F160W 299.6604 303.0662 19.8222 30.7881 1.1308 0.7339 -87.6114
VELA02MRP 273826 106.293 cam8 F160W 299.6598 302.9818 19.8370 30.7833 1.0238 0.7242 -89.8620
VELA02MRP 275271 106.382 cam0 F160W 300.0090 300.2946 19.8583 29.0617 1.2151 0.9386 -82.8038
VELA02MRP 275271 106.382 cam1 F160W 2.2273 280.7880 21.7720 28.5510 0.9808 0.7880 -53.6042
VELA02MRP 275271 106.382 cam1 F160W 300.3609 301.2683 19.8077 29.9323 1.2172 0.7082 68.9453
VELA02MRP 275271 106.382 cam5 F160W 298.5427 301.0074 19.8305 30.6200 1.1119 0.7449 -89.5811
VELA02MRP 275271 106.382 cam6 F160W 300.1138 301.0986 19.8825 27.9959 1.2192 0.9035 29.5059
VELA02MRP 275271 106.382 cam7 F160W 300.0714 301.7342 19.8503 29.9547 1.1660 0.7661 -85.8808
VELA02MRP 275271 106.382 cam8 F160W 299.7787 301.4828 19.8539 30.5091 1.1161 0.7388 -86.6959
VELA02MRP 276613 106.465 cam0 F160W 300.8470 299.6430 19.8060 27.6556 1.2895 0.9434 79.4276
VELA02MRP 276613 106.465 cam1 F160W 299.5132 301.1343 19.8109 29.2997 1.1779 0.7164 68.7929
VELA02MRP 276613 106.465 cam1 F160W -3.8644 307.1245 22.2515 28.1574 0.9446 0.9003 -29.7650
VELA02MRP 276613 106.465 cam5 F160W 301.3834 299.9282 19.7813 28.3276 1.1747 0.7520 -86.1102
VELA02MRP 276613 106.465 cam6 F160W 299.8862 300.6632 19.8138 26.8981 1.3331 0.9069 41.4192
VELA02MRP 276613 106.465 cam7 F160W 301.8843 300.8427 19.8023 28.5682 1.1878 0.7296 -78.9244
VELA02MRP 276613 106.465 cam8 F160W 301.8274 300.6836 19.8033 28.7497 1.1771 0.7214 -77.7264
VELA02MRP 278310 106.569 cam0 F160W 301.0438 300.7495 19.8974 28.8821 1.1766 0.8715 -77.2459
VELA02MRP 278310 106.569 cam1 F160W 58.6762 351.7177 21.2055 34.7937 0.6273 0.5223 -25.9309
VELA02MRP 278310 106.569 cam1 F160W 300.2829 298.1487 19.8353 29.8600 1.2036 0.6860 81.0269
VELA02 220 1.796 cam1 F160W 297.8902 300.7392 20.3257 29.8521 1.2584 0.6240 89.2988
VELA02MRP 278310 106.569 cam6 F160W 300.3451 299.3249 19.8744 28.6083 1.2822 0.8632 64.5978
VELA02MRP 278310 106.569 cam7 F160W 301.4081 297.8295 19.8040 28.4604 1.1829 0.7237 89.7953
VELA02MRP 278310 106.569 cam8 F160W 301.4961 297.8549 19.8109 28.4570 1.1736 0.7269 89.5928
VELA02MRP 279867 106.663 cam0 F160W 301.3771 299.7319 19.9470 29.6042 1.1259 0.9302 -43.0683
VELA02MRP 279867 106.663 cam1 F160W -13.5713 401.9176 20.8799 17.4813 1.4199 0.9191 -69.7221
VELA02MRP 279867 106.663 cam1 F160W 300.5851 300.4426 19.8827 31.6936 1.0974 0.6915 71.5221
VELA02MRP 279867 106.663 cam5 F160W 301.4926 299.2447 19.8792 28.8550 1.0618 0.7921 87.3188
VELA02MRP 279867 106.663 cam6 F160W 300.3436 299.7178 19.9277 30.4559 1.1610 0.8109 49.6498
VELA02MRP 279867 106.663 cam7 F160W 302.7157 299.0005 19.8540 27.9198 1.1490 0.7937 88.2147
VELA02MRP 279867 106.663 cam8 F160W 302.2917 298.8130 19.8519 28.0839 1.1831 0.7925 87.3513
VELA02MRP 282074 106.797 cam0 F160W 300.4115 300.0821 19.9435 29.3894 1.2240 0.9198 -23.4757
VELA02MRP 282074 106.797 cam1 F160W 52.8252 357.8619 21.2735 37.1820 0.6492 0.4490 -14.5388
VELA02MRP 282074 106.797 cam1 F160W 300.1722 299.1014 19.9056 28.6324 1.1855 0.7329 80.0232
VELA02MRP 282074 106.797 cam5 F160W 300.8683 298.5041 19.8811 28.1647 1.2404 0.7816 84.2691
VELA02MRP 282074 106.797 cam6 F160W 300.3547 299.1825 19.9217 28.1952 1.2848 0.8422 68.1417
VELA02MRP 282074 106.797 cam7 F160W 301.4244 298.2941 19.8724 27.1247 1.1465 0.8102 -89.4203
VELA02MRP 282074 106.797 cam8 F160W 301.3269 298.3154 19.8687 27.2943 1.1963 0.8021 89.0612
VELA02MRP 283767 106.899 cam0 F160W 300.9667 302.5943 19.9435 27.8660 1.1491 0.9616 3.5266
VELA02MRP 283767 106.899 cam1 F160W 25.8206 343.0636 21.2404 33.7442 0.9212 0.5277 -20.9332
VELA02MRP 283767 106.899 cam1 F160W 301.6826 300.7934 19.9328 29.5582 1.0307 0.7180 75.3058
VELA02MRP 283767 106.899 cam5 F160W 300.1699 301.3476 19.8899 27.4511 1.2090 0.8199 78.9799
VELA02MRP 283767 106.899 cam6 F160W 302.4921 301.3286 19.9082 27.9601 1.2666 0.8781 67.6144
VELA02MRP 283767 106.899 cam7 F160W 299.7412 301.1140 19.8629 28.4539 1.2035 0.7421 85.1520
VELA02MRP 283767 106.899 cam8 F160W 299.9199 301.2126 19.8738 28.2456 1.1791 0.7374 82.9412
VELA02MRP 285338 106.992 cam0 F160W 300.3563 300.8716 19.9367 28.3884 1.2020 0.9726 -49.2591
VELA02MRP 285338 106.992 cam1 F160W 10.0167 363.1353 21.1638 33.8775 0.9452 0.5614 -21.9616
VELA02MRP 285338 106.992 cam1 F160W 300.1373 302.5216 19.8734 29.0646 1.1349 0.7375 70.6100
VELA02MRP 285338 106.992 cam5 F160W 299.7468 301.8756 19.9149 28.0603 1.2273 0.7837 82.0952
VELA02MRP 285338 106.992 cam6 F160W 300.2813 301.8177 19.9132 28.4661 1.1947 0.8696 61.3751
VELA02MRP 285338 106.992 cam6 F160W 117.4241 597.6044 25.6744 80.5531 11.1413 0.9694 15.8599
VELA02MRP 285338 106.992 cam7 F160W 299.0710 302.1134 19.9536 29.4559 1.1281 0.7752 85.6749
VELA02MRP 285338 106.992 cam8 F160W 298.9993 302.0401 19.9563 29.2341 1.0759 0.7729 -88.2953
VELA02MRP 287385 107.114 cam0 F160W 300.1138 300.1525 19.9398 29.6902 1.1480 0.9381 -55.2904
VELA02MRP 287385 107.114 cam1 F160W 33.2996 340.0263 21.2920 30.0876 0.9569 0.6178 -18.3451
VELA02MRP 287385 107.114 cam1 F160W 299.6319 303.3683 19.8864 30.6514 1.1723 0.7209 73.0157
VELA02MRP 287385 107.114 cam5 F160W 299.3527 302.5986 19.8969 28.2985 1.2146 0.8066 -87.3752
VELA02MRP 287385 107.114 cam6 F160W 299.7315 302.6283 19.9113 28.7922 1.2023 0.8444 66.0154
VELA02MRP 287385 107.114 cam6 F160W 105.2587 540.4240 21.2814 25.4006 0.8751 0.7299 2.8367
VELA02MRP 287385 107.114 cam7 F160W -98.2771 250.0761 20.3616 87.9244 0.2764 0.3394 -47.8472
VELA02MRP 287385 107.114 cam7 F160W 298.4702 301.9245 19.9053 31.5843 1.0248 0.7592 -89.7349
VELA02MRP 287385 107.114 cam8 F160W 22.4694 344.9702 25.8751 2121.5115 19.7990 0.1439 -42.1012
VELA02MRP 287385 107.114 cam8 F160W 298.4828 302.0074 19.9069 30.6462 1.0645 0.7676 -88.1151
VELA02MRP 289465 107.236 cam0 F160W 10.1473 316.9109 21.3093 26.4567 0.7659 0.7144 76.7581
VELA02MRP 289465 107.236 cam0 F160W 303.3692 299.4595 19.8412 30.5570 1.0841 0.9310 -81.5345
VELA02MRP 289465 107.236 cam1 F160W 42.0413 301.6096 21.4861 30.8270 0.7548 0.6611 -33.4235
VELA02MRP 289465 107.236 cam1 F160W 302.7872 300.5920 19.7598 32.6198 1.1423 0.6611 73.0478
VELA02MRP 289465 107.236 cam5 F160W 37.3862 246.1549 21.4458 31.5261 0.6587 0.7629 -28.3546
VELA02MRP 289465 107.236 cam5 F160W 303.0557 301.2294 19.7492 30.1883 1.1003 0.8064 80.3113
VELA02MRP 289465 107.236 cam6 F160W 302.4742 299.3524 19.7886 30.9163 1.1912 0.8002 59.0420
VELA02MRP 289465 107.236 cam6 F160W 140.9185 443.3925 21.4184 25.4787 0.8826 0.8580 -21.8665
VELA02MRP 289465 107.236 cam7 F160W 101.3862 251.9456 21.4956 29.9066 0.6194 0.8058 -11.7359
VELA02MRP 289465 107.236 cam7 F160W 302.4915 301.6011 19.7317 31.0740 1.1312 0.7410 81.9814
VELA02MRP 289465 107.236 cam8 F160W 90.0054 246.6715 21.4699 31.1297 0.7074 0.7645 -22.1017
VELA02MRP 289465 107.236 cam8 F160W 302.8440 301.4912 19.7361 30.1740 1.0598 0.7650 80.1340
VELA02MRP 291157 107.336 cam0 F160W 117.7559 228.3172 21.3980 27.6222 0.9192 0.7429 69.4546
VELA02MRP 291157 107.336 cam0 F160W 298.6551 301.1706 19.7974 31.5721 1.1188 0.9545 68.0615
VELA02MRP 291157 107.336 cam1 F160W 110.4710 230.2742 21.5093 31.5703 0.8602 0.6745 -37.2540
VELA02MRP 291157 107.336 cam1 F160W 301.4066 297.9943 19.6820 34.9976 1.0893 0.7155 80.7301
VELA02MRP 291157 107.336 cam5 F160W 166.6864 178.7562 21.5003 33.1574 0.6547 0.7817 -31.1663
VELA02MRP 291157 107.336 cam5 F160W 299.7304 298.1837 19.6931 34.9630 0.9971 0.7285 -77.5810
VELA02MRP 291157 107.336 cam6 F160W 136.4047 315.8814 21.4423 27.0891 0.8047 0.8386 -16.6253
VELA02MRP 291157 107.336 cam6 F160W 302.5366 297.9631 19.7340 32.8198 1.1841 0.8148 69.5227
VELA02MRP 291157 107.336 cam7 F160W 208.9216 298.0569 23.0172 22.3250 4.3410 0.3687 18.7503
VELA02MRP 291157 107.336 cam7 F160W 226.7430 205.1725 21.5153 33.5120 0.6143 0.7476 -36.9645
VELA02MRP 291157 107.336 cam7 F160W 300.8667 298.1574 19.6649 35.3979 0.8725 0.7542 -77.0389
VELA02MRP 291157 107.336 cam8 F160W 216.4038 198.2528 21.5166 32.4018 0.6645 0.7981 -34.2183
VELA02MRP 291157 107.336 cam8 F160W 300.1751 298.3236 19.6464 36.1441 0.9120 0.7326 -77.6822
VELA02MRP 292801 107.431 cam0 F160W 238.3016 171.6819 21.3271 26.9924 0.9954 0.8966 81.9998
VELA02MRP 292801 107.431 cam0 F160W 380.6123 341.3380 21.1937 16.0451 1.0119 0.7247 22.7022
VELA02MRP 292801 107.431 cam0 F160W 255.4430 297.8209 21.2182 10.9815 0.5239 0.9485 42.1316
VELA02MRP 292801 107.431 cam0 F160W 300.0753 298.4191 19.7987 30.7957 1.1444 0.9425 86.2699
VELA02MRP 292801 107.431 cam1 F160W 180.7839 209.8153 21.4934 31.9850 1.0101 0.6528 -40.4062
VELA02MRP 292801 107.431 cam1 F160W 389.0199 312.9336 20.9488 13.1164 0.6726 0.6511 36.2838
VELA02MRP 292801 107.431 cam1 F160W 295.0339 297.0910 19.6112 40.0025 0.9805 0.6427 -83.6652
VELA02MRP 292801 107.431 cam5 F160W 302.7416 159.2256 21.4179 35.5071 0.6678 0.7366 -22.8271
VELA02MRP 292801 107.431 cam5 F160W 355.5494 341.1996 21.0021 17.4924 1.1400 0.5937 58.2584
VELA02MRP 292801 107.431 cam5 F160W 265.4256 280.6998 20.9410 16.6056 0.7021 0.9602 10.1447
VELA02MRP 292801 107.431 cam5 F160W 303.6003 299.7750 19.9109 27.7185 1.3088 0.9138 77.1229
VELA02MRP 292801 107.431 cam6 F160W 159.8436 220.0388 21.4002 27.0024 0.8951 0.8625 -49.9677
VELA02MRP 292801 107.431 cam6 F160W 295.8591 300.2764 19.6215 34.0244 1.1237 0.7483 63.8648
VELA02MRP 292801 107.431 cam7 F160W 350.7825 203.2727 21.2672 44.6075 0.5176 0.6518 -0.7298
VELA02MRP 292801 107.431 cam7 F160W 302.5558 299.7458 19.5550 36.0472 0.5064 0.5939 -57.5447
VELA02MRP 292801 107.431 cam7 F160W 280.7895 339.3559 21.7089 26.9944 1.7389 0.7406 -83.3958
VELA02MRP 292801 107.431 cam8 F160W 346.4231 187.0564 21.3769 36.4413 0.6633 0.7357 -13.5215
VELA02MRP 292801 107.431 cam8 F160W 303.1489 301.6931 19.4709 37.0675 0.6209 0.7280 -59.1901
VELA02MRP 294430 107.526 cam0 F160W 352.5917 131.1920 21.1059 24.1300 1.0218 0.6471 58.7611
VELA02MRP 294430 107.526 cam0 F160W 303.8991 296.1935 19.6227 29.8964 1.1444 0.9794 89.0309
VELA02MRP 294430 107.526 cam0 F160W 297.2390 255.1347 20.8010 16.3762 0.8953 0.3617 36.7307
VELA02MRP 294430 107.526 cam0 F160W 359.9700 353.7667 21.0432 22.0782 1.4903 0.4787 -68.4785
VELA02MRP 294430 107.526 cam1 F160W 274.1660 227.5282 21.4364 14.8578 2.4486 0.9476 36.4738
VELA02MRP 294430 107.526 cam1 F160W 292.7391 300.2423 19.2950 31.5813 0.9075 0.6419 80.4321
VELA02MRP 294430 107.526 cam5 F160W 433.4306 171.8377 21.1742 28.4948 0.9003 0.7536 -50.0652
VELA02MRP 294430 107.526 cam5 F160W 307.4466 293.5460 19.3740 29.3780 0.7970 0.8485 -85.7053
VELA02MRP 294430 107.526 cam5 F160W 324.7195 374.0202 20.9496 20.9284 1.6813 0.6916 -70.2065
VELA02MRP 294430 107.526 cam6 F160W 169.9357 168.3688 20.9516 17.7099 1.0564 0.9514 -56.7972
VELA02MRP 294430 107.526 cam6 F160W 377.7867 299.2188 21.0333 27.4402 1.2102 0.6055 27.3004
VELA02MRP 294430 107.526 cam6 F160W 294.4929 297.4339 19.5538 34.2219 0.8973 0.7152 75.6614
VELA02MRP 294430 107.526 cam7 F160W 465.4856 210.6982 21.1302 28.4122 0.8192 0.7030 -50.0359
VELA02MRP 294430 107.526 cam7 F160W 313.1808 299.9059 19.2173 32.0301 0.9235 0.7081 79.2086
VELA02MRP 294430 107.526 cam8 F160W 462.1879 206.0948 21.1349 28.6391 0.8376 0.7145 -49.1592
VELA02MRP 294430 107.526 cam8 F160W 312.5959 299.1140 19.2311 31.7566 0.9169 0.7282 80.5211
VELA02MRP 295826 107.606 cam0 F160W 467.4939 308.7050 23.4650 5600.8525 19.9950 0.3590 9.9865
VELA02MRP 295826 107.606 cam0 F160W 456.8862 128.5512 21.2436 29.6233 0.8550 0.5249 54.6616
VELA02MRP 295826 107.606 cam0 F160W 386.5375 60.0853 22.9349 13.1657 3.7839 0.4083 -32.0776
VELA02MRP 295826 107.606 cam0 F160W 372.4364 351.3791 20.9966 27.1944 0.8191 0.4990 2.7159
VELA02MRP 295826 107.606 cam0 F160W 300.8464 301.2175 19.5269 31.3920 0.9494 0.9084 16.3881
VELA02MRP 295826 107.606 cam0 F160W 331.4254 277.8387 20.5947 22.1888 1.4251 0.9303 33.0972
VELA02MRP 295826 107.606 cam1 F160W 315.4504 302.7719 19.0255 40.8020 0.7592 0.7094 78.7591
VELA02MRP 295826 107.606 cam5 F160W 530.3073 216.9058 21.2209 34.0172 0.9505 0.6658 -58.2548
VELA02MRP 295826 107.606 cam5 F160W 315.0824 307.3219 19.2323 38.5531 0.7927 0.7469 -84.6886
VELA02MRP 295826 107.606 cam7 F160W 311.2707 309.8853 19.1833 39.3301 0.7879 0.6840 87.5275
VELA02MRP 295826 107.606 cam8 F160W 312.6705 309.6886 19.1857 39.8057 0.7743 0.6773 -89.4890
VELA02MRP 297575 107.707 cam0 F160W 585.7213 138.3057 20.9049 55.4509 1.3239 0.4811 65.5150
VELA02MRP 297575 107.707 cam0 F160W 310.7641 309.7718 19.2196 43.8605 0.6042 0.8128 -60.0554
VELA02MRP 297575 107.707 cam0 F160W 337.6056 384.6115 21.3230 12.7112 0.6380 0.5433 -76.8131
VELA02MRP 297575 107.707 cam1 F160W 429.5075 246.9942 20.8533 40.4004 0.7327 0.5609 -60.7907
VELA02MRP 297575 107.707 cam1 F160W 320.1361 301.3347 19.0657 52.1330 0.4724 0.4732 -81.3352
VELA02MRP 297575 107.707 cam5 F160W 532.2758 245.7723 22.2826 59.0075 5.5660 0.4451 77.3802
VELA02MRP 297575 107.707 cam5 F160W 306.4168 302.9344 19.2482 38.5095 0.7615 0.6604 -66.7125
VELA02MRP 297575 107.707 cam5 F160W 292.7286 377.4157 20.9969 12.8469 2.0703 0.8205 -41.0764
VELA02MRP 297575 107.707 cam6 F160W 286.3237 82.7454 21.6429 86.4749 2.6666 0.2691 -17.0852
VELA02MRP 297575 107.707 cam6 F160W 390.1170 322.6620 21.0680 11.8445 1.2917 0.7757 57.1597
VELA02MRP 297575 107.707 cam6 F160W 309.6821 293.5588 19.3078 39.4038 0.7002 0.5757 65.2852
VELA02MRP 297575 107.707 cam7 F160W 601.6363 279.7130 22.0691 23.4155 0.9139 0.9592 5.8544
VELA02MRP 297575 107.707 cam7 F160W 511.9871 260.3149 22.3000 102.7940 6.0109 0.3913 86.2089
VELA02MRP 297575 107.707 cam7 F160W 264.2713 351.7061 20.8189 15.0441 1.9033 0.8007 -12.4303
VELA02MRP 297575 107.707 cam7 F160W 306.0273 302.4629 19.2153 35.8137 0.7489 0.6737 -71.0870
VELA02MRP 297575 107.707 cam8 F160W 521.4484 257.2880 22.1541 70.3772 5.1034 0.4063 74.0042
VELA02MRP 297575 107.707 cam8 F160W 305.1232 303.8712 19.1560 37.6926 0.7758 0.7430 -79.8500
VELA02MRP 299859 107.837 cam0 F160W 575.2173 109.4083 21.9982 184.6474 0.9442 0.0794 -35.0164
VELA02MRP 299859 107.837 cam0 F160W 293.0865 306.5691 19.3365 41.8901 0.7844 0.9007 82.8039
VELA02MRP 299859 107.837 cam1 F160W 533.3879 280.0357 21.4370 30.4172 0.5809 0.7068 -69.0984
VELA02MRP 299859 107.837 cam1 F160W 477.1590 179.1439 22.0047 72.2140 0.6718 0.2476 -57.1912
VELA02MRP 299859 107.837 cam1 F160W 299.4568 302.2468 19.0562 39.8741 0.8889 0.6491 -81.5822
VELA02MRP 299859 107.837 cam5 F160W 293.9760 302.3457 19.2294 39.4318 0.9663 0.7827 85.0424
VELA02MRP 299859 107.837 cam6 F160W 325.7501 46.5334 23.5137 43.4665 1.4296 0.5156 -16.8284
VELA02MRP 299859 107.837 cam6 F160W 361.1487 334.1645 20.8402 19.5162 1.0372 0.6564 6.1378
VELA02MRP 299859 107.837 cam6 F160W 298.2287 305.2498 19.3695 35.2729 1.1113 0.8275 49.6679
VELA02MRP 299859 107.837 cam7 F160W 293.6360 300.7393 19.1939 40.5179 0.8838 0.6963 80.4555
VELA02MRP 299859 107.837 cam7 F160W 551.2701 331.4933 20.7837 80768.1016 18.5252 0.4248 -89.3030
VELA02MRP 299859 107.837 cam8 F160W 293.1270 300.5882 19.2078 40.4414 0.8644 0.7263 80.2657
VELA02MRP 299859 107.837 cam8 F160W 553.8556 334.6615 21.5755 32157.9219 18.7083 0.4228 79.5638
VELA02MRP 302122 107.965 cam0 F160W 393.2319 237.0317 22.4838 31.8144 1.5223 0.7266 4.6683
VELA02MRP 302122 107.965 cam0 F160W 286.0519 301.2854 19.3261 43.7211 0.7355 0.7442 89.0912
VELA02MRP 302122 107.965 cam1 F160W 291.5596 300.4680 19.2003 39.8721 0.9124 0.5916 -86.4081
VELA02MRP 302122 107.965 cam1 F160W 579.8145 277.5050 21.4323 34.1377 0.7663 0.7607 -27.7536
VELA02MRP 302122 107.965 cam5 F160W 291.6421 297.8208 19.2889 40.0367 1.0553 0.6519 -81.3872
VELA02MRP 302122 107.965 cam6 F160W 418.5167 46.8947 20.7064 51704.3047 12.4249 0.6172 72.4397
VELA02MRP 302122 107.965 cam6 F160W 295.2944 308.6349 19.2782 36.9685 0.9623 0.7758 45.6989
VELA02MRP 302122 107.965 cam7 F160W 293.8064 297.6234 19.2448 37.1313 1.0019 0.6756 -82.0608
VELA02MRP 302122 107.965 cam8 F160W 293.6115 297.5695 19.2468 38.0802 1.0334 0.6594 -82.6218
VELA02MRP 303613 108.048 cam0 F160W 297.6441 294.7184 19.3821 40.4091 0.9851 0.7364 -87.7044
VELA02MRP 303613 108.048 cam1 F160W 596.2202 278.3719 21.7525 34.4043 1.0065 0.7588 -5.0200
VELA02MRP 303613 108.048 cam1 F160W 298.4520 300.6428 19.2783 37.2979 1.0900 0.6736 -82.0723
VELA02MRP 303613 108.048 cam5 F160W 302.0241 298.0338 19.2901 34.7471 1.2164 0.7052 -76.5469
VELA02MRP 303613 108.048 cam6 F160W 442.1115 9.9618 22.5846 85.2649 2.6409 0.3801 59.2930
VELA02MRP 303613 108.048 cam6 F160W 295.1165 299.1606 19.3573 35.4736 1.0271 0.7656 46.7226
VELA02MRP 303613 108.048 cam7 F160W 302.6628 298.7431 19.2321 32.3410 1.1251 0.7524 -81.6299
VELA02MRP 303613 108.048 cam8 F160W 302.5539 298.5171 19.2414 32.8883 1.1262 0.7502 -77.0439
VELA02MRP 305123 108.133 cam0 F160W 299.0032 300.1465 19.3281 38.2930 1.1378 0.7093 89.9269
VELA02MRP 305123 108.133 cam1 F160W 732.3304 157.8649 19.7202 102.7072 0.6457 0.2990 39.0768
VELA02MRP 305123 108.133 cam1 F160W 909.6433 -103.6237 21.3651 21765.3398 4.7140 0.0554 75.4350
VELA02MRP 305123 108.133 cam1 F160W 296.7020 299.0384 19.2719 41.1835 0.9730 0.6306 -83.8724
VELA02MRP 305123 108.133 cam5 F160W 299.4554 299.0551 19.2864 35.6704 1.1792 0.7576 -76.2066
VELA02MRP 305123 108.133 cam6 F160W 394.7800 -14.4466 21.4476 36.2209 0.6210 0.8910 -82.3131
VELA02MRP 305123 108.133 cam6 F160W 299.2218 301.2260 19.3204 35.2767 1.1063 0.7655 39.4757
VELA02MRP 305123 108.133 cam7 F160W 591.4174 335.5480 21.4177 14088.3955 11.5236 0.7829 66.6992
VELA02MRP 305123 108.133 cam7 F160W 299.5926 298.7966 19.2438 33.1410 1.0742 0.8022 -84.8495
VELA02MRP 305123 108.133 cam8 F160W 386.1061 557.6719 23.2425 2243.8879 1.3593 0.0905 3.2847
VELA02MRP 305123 108.133 cam8 F160W 299.4747 298.7553 19.2455 33.1367 1.1023 0.8281 -82.4503
VELA02MRP 306711 108.221 cam0 F160W 303.1062 300.9106 19.4129 39.4377 1.1512 0.7038 83.1007
VELA02MRP 306711 108.221 cam1 F160W 444.2368 152.9936 20.4046 50796.0820 2.5187 0.0095 -68.4044
VELA02MRP 306711 108.221 cam1 F160W 302.1851 300.9442 19.3234 45.0222 0.8969 0.6242 89.9935
VELA02MRP 306711 108.221 cam5 F160W 303.6478 302.1059 19.3482 38.5588 1.0496 0.7608 -69.6289
VELA02MRP 306711 108.221 cam6 F160W 357.2592 -56.9037 18.2338 19.5627 1.7582 0.5190 28.3310
VELA02MRP 306711 108.221 cam6 F160W 300.8696 299.6203 19.4137 37.8962 1.0004 0.8126 10.8869
VELA02MRP 306711 108.221 cam7 F160W 519.1979 399.4660 20.5505 56297.6680 10.6984 0.7302 -52.0874
VELA02MRP 306711 108.221 cam7 F160W 302.8123 302.8461 19.3153 35.0745 1.0020 0.8384 -83.5860
VELA02MRP 306711 108.221 cam8 F160W 303.0689 302.8372 19.3236 35.2834 1.0083 0.8400 -79.3938
VELA02MRP 308499 108.320 cam0 F160W 300.7154 301.6708 19.4180 41.9658 1.0505 0.6808 88.1958
VELA02MRP 308499 108.320 cam1 F160W 653.2545 473.0286 22.2711 6228.8252 0.0599 0.0235 -47.1043
VELA02MRP 308499 108.320 cam1 F160W 300.9041 300.6658 19.3525 44.4395 0.8868 0.6223 89.3562
VELA02MRP 308499 108.320 cam5 F160W 564.3635 472.9972 21.3682 24943.8691 8.7582 0.2428 -28.7444
VELA02MRP 308499 108.320 cam5 F160W 300.1132 302.3888 19.3521 40.2944 0.9424 0.7642 -66.1774
VELA02MRP 308499 108.320 cam6 F160W 301.1801 27.5459 21.6116 32.1189 0.8119 0.7939 -74.1857
VELA02MRP 308499 108.320 cam6 F160W 301.6398 301.5853 19.3686 37.9470 0.9868 0.7630 13.9305
VELA02MRP 308499 108.320 cam7 F160W 300.4594 301.9678 19.2808 36.5366 0.8829 0.8323 -63.0191
VELA02MRP 308499 108.320 cam7 F160W 697.9214 638.0991 19.3986 58.6347 2.0623 0.1870 -37.8773
VELA02MRP 308499 108.320 cam8 F160W 300.6745 302.2352 19.2985 37.2434 0.8579 0.8227 -61.3702
VELA02MRP 308499 108.320 cam8 F160W 593.1094 520.8273 22.5418 127.8760 2.7109 0.4108 -41.1878
VELA02MRP 310380 108.424 cam0 F160W 294.8759 301.7770 19.3385 40.3846 1.0580 0.7191 -77.0798
VELA02MRP 310380 108.424 cam1 F160W 596.3178 422.4093 21.9825 29.3239 0.8388 0.8699 -50.9146
VELA02MRP 310380 108.424 cam1 F160W 298.5868 298.0029 19.3336 48.2813 0.7771 0.5517 -78.9527
VELA02MRP 310380 108.424 cam5 F160W 295.8494 299.4813 19.2995 41.4518 0.9981 0.7405 -36.0567
VELA02MRP 310380 108.424 cam5 F160W 610.1031 529.4500 21.5136 38.9279 0.6859 0.7532 -76.1226
VELA02MRP 310380 108.424 cam6 F160W 305.1109 73.3872 21.6607 29.2162 0.7462 0.8810 79.1911
VELA02MRP 310380 108.424 cam6 F160W 301.5401 304.2926 19.3238 37.4414 0.9088 0.8595 15.9091
VELA02MRP 310380 108.424 cam7 F160W 295.4061 296.6693 19.2677 37.8598 0.8177 0.8123 -38.7316
VELA02MRP 310380 108.424 cam7 F160W 546.6920 524.8079 21.6622 37.8689 0.9373 0.7718 -56.2754
VELA02MRP 310380 108.424 cam8 F160W 295.5447 297.3307 19.2830 38.3110 0.8412 0.7950 -38.8066
VELA02MRP 310380 108.424 cam8 F160W 555.1250 533.2936 21.5876 41.3949 1.1377 0.7585 -66.4861
VELA02MRP 311988 108.512 cam0 F160W 605.9173 349.9359 21.7264 33.6230 0.5771 0.8440 -74.7178
VELA02MRP 311988 108.512 cam0 F160W 299.8048 303.3085 19.2358 36.9495 1.0508 0.8054 -66.7046
VELA02MRP 311988 108.512 cam1 F160W 570.6216 432.3146 21.7421 32.0410 0.9772 0.7185 -70.0605
VELA02MRP 311988 108.512 cam1 F160W 297.9626 297.4470 19.1713 46.6720 0.8620 0.6214 -71.7059
VELA02MRP 311988 108.512 cam5 F160W 297.8265 300.0184 19.2532 38.9147 1.0208 0.8018 -33.2705
VELA02MRP 311988 108.512 cam5 F160W 532.8040 539.7740 21.6947 35.7968 0.7505 0.8568 -42.4890
VELA02MRP 311988 108.512 cam6 F160W 287.7438 119.0488 21.5400 34.0321 0.9455 0.8388 63.2255
VELA02MRP 311988 108.512 cam6 F160W 304.3111 302.2161 19.1919 35.7167 0.9672 0.8929 -20.7488
VELA02MRP 311988 108.512 cam7 F160W 297.0708 297.6583 19.1733 38.2905 0.8563 0.8874 -12.0199
VELA02MRP 311988 108.512 cam7 F160W 486.4991 530.2916 21.7544 32.5167 0.6948 0.8884 -72.3811
VELA02MRP 311988 108.512 cam8 F160W 297.1384 297.9358 19.1861 39.0274 0.8590 0.8595 -13.7215
VELA02MRP 311988 108.512 cam8 F160W 491.3380 536.9702 21.7332 35.0689 0.7631 0.7801 -66.1451
VELA02MRP 314043 108.624 cam0 F160W 527.9095 336.6176 21.7964 37.1231 0.5912 0.7973 -56.4704
VELA02MRP 314043 108.624 cam0 F160W 304.0433 299.9371 19.1717 34.3807 1.2139 0.7808 -75.2366
VELA02MRP 314043 108.624 cam1 F160W 517.4541 409.9658 21.7760 34.9877 0.8119 0.5996 -75.5260
VELA02MRP 314043 108.624 cam1 F160W 302.0053 302.7116 19.0630 40.6260 1.0780 0.6170 -84.4698
